Province/Territory,Program Stream,Employer ,Address ,Occupation ,Incorporate Status,Approved LMIAs,Approved Positions
Alberta,   Low Wage,2002358 Alberta Ltd,"Edmonton, AB T6N 1K2","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,4
Alberta,   Low Wage,2002869 Alberta Ltd.,"Edmonton, AB T6W 0Z2",4214-Early childhood educators and assistants,Corporation,1,1
Alberta,   Low Wage,2003753 Alberta Ltd.,"Calgary, AB T3R 0S4",6311-Food service supervisors,Unknown,1,1
Alberta,   Low Wage,2003753 Alberta Ltd.,"Calgary, AB T3R 0S4",6332-Bakers,Unknown,1,2
Alberta,   Low Wage,2007715 Alberta Ltd.,"Edmonton, AB T5R 3V8",1241-Administrative assistants,Unknown,2,2
Alberta,   Low Wage,2009313 Alberta Ltd.,"Calgary, AB T2E 3K4",0631-Restaurant and food service managers,Unknown,1,1
Alberta,   Low Wage,2009313 Alberta Ltd.,"Calgary, AB T2E 3K4",6322-Cooks,Unknown,1,1
Alberta,   Low Wage,2009662 Alberta Ltd.,"Calgary, AB T3C 0J4",6322-Cooks,Unknown,1,2
Alberta,   Low Wage,2009938 Alberta Ltd,"Tofield, AB T0B 4J0",6321-Chefs,Unknown,1,1
Alberta,   Low Wage,2010125 Alberta Ltd,"Calgary, AB T1Y 1C1",3414-Other assisting occupations in support of health services,Unknown,1,1
Alberta,   Low Wage,2010655 Alberta Ltd,"Medicine Hat, AB T1B 1H8",6322-Cooks,Unknown,1,1
Alberta,   Low Wage,2013940826 Alberta Ltd. o/a Chameleon Topcoatings Ltd.,"Edmonton, AB T5L 4L2",7452-Material handlers,Unknown,1,2
Alberta,   Low Wage,2013940826 Alberta Ltd. o/a Chameleon Topcoatings Ltd.,"Edmonton, AB T5L 4L2",9615-Labourers in rubber and plastic products manufacturing,Unknown,1,2
Alberta,   Low Wage,2016025 Alberta Ltd,"Barrhead, AB T7N 1N5",6211-Retail sales supervisors,Unknown,2,4
Alberta,   Low Wage,2017372 alberta ltd.,"edmonton, AB T5N 4B2",6332-Bakers,Unknown,1,2
Alberta,   Low Wage,2019380 ALBERTA LTD.,"Lac La Biche, AB T0A 2C0",7514-Delivery and courier service drivers,Unknown,1,2
Alberta,   Low Wage,2019481 ALBERTA LTD.,"Lethbridge, AB T1J 4L9",6311-Food service supervisors,Unknown,1,1
Alberta,   Low Wage,2022299 Alberta Ltd,"Edmonton, AB T6X 1M5",6211-Retail sales supervisors,Unknown,1,1
Alberta,   Low Wage,2022994 Alberta LTD,"CANMORE, AB T1W 2W1",6311-Food service supervisors,Unknown,1,6
Alberta,   Low Wage,2023366 ALBERTA LTD.,"BEAUMONT, AB T4X 1V8",4214-Early childhood educators and assistants,Unknown,1,3
Alberta,   Low Wage,2023755 Alberta LTD,"Red Water, AB T0A 2W0",6322-Cooks,Unknown,1,1
Alberta,   Low Wage,2025416 Alberta Ltd,"Edmonton, AB T6T 0X3",6322-Cooks,Unknown,1,1
Alberta,   Low Wage,2025422 Alberta Ltd o/a Royal Pizza,"Edmonton, AB T6M 0K4",6322-Cooks,Unknown,1,1
Alberta,   Low Wage,2026731 ALBERTA LTD,"EDMONTON, AB T6B 3V1",1241-Administrative assistants,Unknown,1,1
Alberta,   Low Wage,2026997 Alberta Ltd o/a East Side Mario's,"Calgary, AB T1Y 7J6",6311-Food service supervisors,Unknown,1,2
Alberta,   Low Wage,2026997 Alberta Ltd o/a East Side Mario's,"Calgary, AB T1Y 7J6","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,2,2
Alberta,   Low Wage,2030784 Alberta Ltd.,"Calgary, AB T3R 0R5",6311-Food service supervisors,Unknown,1,3
Alberta,   Low Wage,2030784 Alberta Ltd.,"Calgary, AB T3R 0R5",6322-Cooks,Unknown,1,3
Alberta,   Low Wage,2030937 Alberta Inc.,"Calgary, AB T2E 6W5","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,2
Alberta,   Low Wage,2031197 Alberta Ltd,"Edmonton, AB T5T 7P6",6311-Food service supervisors,Unknown,1,1
Alberta,   Low Wage,2031197 Alberta Ltd,"Edmonton, AB T5T 7P6","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,2,2
Alberta,   Low Wage,2033279 Alberta Ltd,"Fort McMurray, AB T9H 0K1","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,1
Alberta,   Low Wage,2033974 Alberta Ltd.,"Edmonton, AB T5P 2S7",6211-Retail sales supervisors,Unknown,1,1
Alberta,   Low Wage,2034582 Alberta Ltd,"Edmonton, AB T6T 2B6",7291-Roofers and shinglers,Unknown,1,1
Alberta,   Low Wage,2035116 Alberta Ltd,"Edmonton, AB T6X 0W8",1221-Administrative officers,Unknown,1,1
Alberta,   Low Wage,2036986 Alberta ltd,"calgary, AB T3N 0P5",7452-Material handlers,Unknown,1,1
Alberta,   Low Wage,2040242 Alberta Inc.,"St Albert, AB T8N 7A5",6311-Food service supervisors,Unknown,1,1
Alberta,   Low Wage,2040336 Alberta Ltd o/a Dairy Queen,"Langdon, AB T0J 1X1",6311-Food service supervisors,Unknown,1,1
Alberta,   Low Wage,2040336 Alberta Ltd o/a Dairy Queen,"Langdon, AB T0J 1X1",6322-Cooks,Unknown,1,1
Alberta,   Low Wage,2042698 ALBERTA LTD.,"Calgary, AB T3R 0S4","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,1
Alberta,   Low Wage,2042886 Alberta Ltd,"Edmonton, AB T5Z 3S3",6421-Retail salespersons,Unknown,1,1
Alberta,   Low Wage,2043896 Alberta Ltd.,"Lethbridge, AB T1K 8A8",6322-Cooks,Unknown,1,1
Alberta,   Low Wage,2047433 Alberta Ltd. o/a Triple S Noodle Bar,"Fort McMurray, AB T9K 1S6",6322-Cooks,Unknown,1,2
Alberta,   Low Wage,2047433 Alberta Ltd. o/a Triple S Noodle Bar,"Fort McMurray, AB T9K 1S6","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,1
Alberta,   Low Wage,2047702 Alberta Ltd,"Medicine Hat, AB T1C 0C8",6311-Food service supervisors,Unknown,1,1
Alberta,   Low Wage,2048223 ALBERTA LTD,"COLD LAKE, AB T9M 1Y6",1311-Accounting technicians and bookkeepers,Unknown,1,1
Alberta,   Low Wage,2049004 Alberta Ltd,"Sherwood Park, AB T8H 0W6",6211-Retail sales supervisors,Unknown,1,2
Alberta,   Low Wage,2050198 alberta ltd,"lethbridge, AB T1H 6H7",6311-Food service supervisors,Unknown,1,3
Alberta,   Low Wage,2051406 Alberta Ltd,"Edson, AB T7E 1L6",6211-Retail sales supervisors,Unknown,1,1
Alberta,   Low Wage,2052879 Alberta Inc,"CALGARY, AB T2W 1G8","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,2
Alberta,   Low Wage,2052925 Alberta Ltd.,"Calgary, AB T2Y 0J4",6211-Retail sales supervisors,Unknown,1,1
Alberta,   Low Wage,2053407 Alberta Ltd,"Edmonton, AB T5N 3N3",6322-Cooks,Unknown,1,1
Alberta,   Low Wage,2055035 Alberta Inc O/A Jerusalem Shawarma Signal Hill,"Calgary, AB T3E 7C4",6322-Cooks,Unknown,1,1
Alberta,   Low Wage,2055688 Alberta Ltd.,"Leduc County, AB T0C 2K0",6421-Retail salespersons,Unknown,1,2
Alberta,   Low Wage,2057296 Alberta Ltd.,"Cold Lake, AB T9M 0L6","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,4
Alberta,   Low Wage,2058917 Alberta Ltd.,"Lloydminster, AB T9V 0X9",6311-Food service supervisors,Unknown,1,1
Alberta,   Low Wage,2059176 ALBERTA INC.,"Grande Prairie, AB T8V 3X9",6322-Cooks,Unknown,1,1
Alberta,   Low Wage,2062988 Alberta Ltd,"Sherwood park, AB T8H 0K9",6311-Food service supervisors,Unknown,1,1
Alberta,   Low Wage,2069719 ALBERTA LTD.,"CALGARY, AB T3J 4J1",6211-Retail sales supervisors,Unknown,1,1
Alberta,   Low Wage,2069719 ALBERTA LTD.,"CALGARY, AB T3J 4J1",6421-Retail salespersons,Unknown,1,1
Alberta,   Low Wage,2070634 Alberta Ltd,"Edmonton, AB T6N 1B5",6311-Food service supervisors,Unknown,1,1
Alberta,   Low Wage,2070634 Alberta Ltd,"Edmonton, AB T6N 1B5",6322-Cooks,Unknown,1,3
Alberta,   Low Wage,2071106 alberta ltd,"edmonton, AB T6R 3C2",6322-Cooks,Unknown,1,1
Alberta,   Low Wage,2071507 Alberta Ltd.,"Calgary, AB T2X 2X7","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,2
Alberta,   Low Wage,2072259 Alberta Ltd.,"Spruce Grove, AB T7X 0G8",6311-Food service supervisors,Unknown,1,1
Alberta,   Low Wage,2072259 Alberta Ltd.,"Spruce Grove, AB T7X 0G8",6322-Cooks,Unknown,1,2
Alberta,   Low Wage,2072821 Alberta Ltd. o/a 87 Pizza & Donair,"Edmonton, AB T5T 6J1",6322-Cooks,Unknown,1,1
Alberta,   Low Wage,2073635 Alberta LTD,"Edmonton, AB T6B 3J4",1435-Collectors,Unknown,1,1
Alberta,   Low Wage,2075505 ALBERTA LTD,"EDMONTON, AB T5N 3S5",6211-Retail sales supervisors,Unknown,2,2
Alberta,   Low Wage,2077254 ALBERTA LTD. O/A FANTASY DONUTS & PRETZELS,"Calgary, AB T2H 2H9",6311-Food service supervisors,Unknown,1,1
Alberta,   Low Wage,2078153 Alberta Ltd.,"Edmonton, AB T6L 6Y7",6311-Food service supervisors,Unknown,2,2
Alberta,   Low Wage,2078153 Alberta Ltd.,"Edmonton, AB T6L 6Y7",6322-Cooks,Unknown,3,4
Alberta,   Low Wage,2078178 Alberta Ltd,"Edmonton, AB T6T 1Y9",6341-Hairstylists and barbers,Unknown,1,1
Alberta,   Low Wage,2078496 Alberta Ltd,"Edmonton, AB T5Y 3E1",6322-Cooks,Unknown,1,1
Alberta,   Low Wage,2078527 Alberta Ltd.,"St. Paul, AB T0A 3A3",6311-Food service supervisors,Unknown,1,3
Alberta,   Low Wage,2079972 Alberta Ltd,"Edmonton, AB T6V 0M8",6311-Food service supervisors,Unknown,1,1
Alberta,   Low Wage,2080625 Alberta Ltd,"Edmonton, AB T5Y 0S4",6322-Cooks,Unknown,1,1
Alberta,   Low Wage,2084509 Alberta Ltd,"Edmonton, AB T5R 5W9",6322-Cooks,Unknown,3,3
Alberta,   Low Wage,2085606 Alberta Ltd.,"Calgary, AB T2J 0P5",6211-Retail sales supervisors,Unknown,1,1
Alberta,   Low Wage,2086298 alberta ltd,"Lethbridge, AB T1K 8A8",0631-Restaurant and food service managers,Unknown,1,1
Alberta,   Low Wage,2086298 alberta ltd,"Lethbridge, AB T1K 8A8",6311-Food service supervisors,Unknown,1,1
Alberta,   Low Wage,2088281 Alberta Ltd. o/a Edo Japan Spruce Grove,"Spruce Grove, AB T7X 3X3",6322-Cooks,Unknown,1,1
Alberta,   Low Wage,2088281 Alberta Ltd. o/a Edo Japan Spruce Grove,"Spruce Grove, AB T7X 3X3","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,1
Alberta,   Low Wage,2089816 ALBERTA LTD.,"CALGARY, AB T3K 2R3",6322-Cooks,Unknown,1,1
Alberta,   Low Wage,2090547 Alberta Inc,"Red Deer, AB T4P 1A8",6311-Food service supervisors,Unknown,1,1
Alberta,   Low Wage,2093058 Alberta Ltd.,"Bragg Creek, AB T0L 0K0",6322-Cooks,Unknown,1,1
Alberta,   Low Wage,2093904 ALBERTA LTD,"Spruce Grove, AB T7X 0C8",6311-Food service supervisors,Unknown,1,1
Alberta,   Low Wage,2094473 Alberta LTD.,"Camrose, AB T4V 0K5","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,1
Alberta,   Low Wage,2097745 Alberta Ltd,"Edmonton, AB T5W 2Y4",4214-Early childhood educators and assistants,Unknown,2,3
Alberta,   Low Wage,2098893 Alberta Ltd.,"Drumheller, AB T0J 0Y1",6322-Cooks,Unknown,1,1
Alberta,   Low Wage,21 Century Seafood Inc,"Calgary, AB T2C 5T4",7514-Delivery and courier service drivers,Unknown,1,1
Alberta,   Low Wage,2100138 Alberta ltd. o/a Edo Japan Stony Plain Rd.,"Edmonton, AB T5S 2X6",6311-Food service supervisors,Unknown,1,1
Alberta,   Low Wage,2100138 Alberta ltd. o/a Edo Japan Stony Plain Rd.,"Edmonton, AB T5S 2X6",6322-Cooks,Unknown,1,1
Alberta,   Low Wage,2100227 Alberta Ltd.,"Grande Prairie, AB T8V 5M6",6731-Light duty cleaners,Unknown,1,1
Alberta,   Low Wage,2100811 Alberta Ltd,"Edmonton, AB T6R 0C5",6322-Cooks,Unknown,1,1
Alberta,   Low Wage,2100866 Alberta Ltd.,"Calgary, AB T3J 3Z4",6322-Cooks,Unknown,1,2
Alberta,   Low Wage,2102286 Alberta Ltd.,"CALGARY, AB T2E 0C2",6322-Cooks,Unknown,1,1
Alberta,   Low Wage,2102813 Alberta Ltd.,"Edmonton, AB T5Y 3X6",6211-Retail sales supervisors,Unknown,2,2
Alberta,   Low Wage,2102908 Alberta Ltd,"Fort McMurray, AB T9H 5G2",6311-Food service supervisors,Unknown,1,1
Alberta,   Low Wage,2102908 Alberta Ltd,"Fort McMurray, AB T9H 5G2",6322-Cooks,Unknown,2,3
Alberta,   Low Wage,2103162 Alberta Ltd o/a Cinnaholic,"Calgary, AB T2R 1P2","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,2
Alberta,   Low Wage,2103856 Alberta Ltd.,"St. Albert, AB T8N 7C8",6311-Food service supervisors,Unknown,1,1
Alberta,   Low Wage,2103856 Alberta Ltd.,"St. Albert, AB T8N 7C8",6322-Cooks,Unknown,1,1
Alberta,   Low Wage,2103856 Alberta Ltd.,"St. Albert, AB T8N 7C8","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,2,3
Alberta,   Low Wage,2103909 Alberta Inc,"Cochrane, AB T4C 2G4","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,1
Alberta,   Low Wage,2106596 Alberta Ltd,"Edmonton, AB T6T 2K9",6211-Retail sales supervisors,Unknown,1,1
Alberta,   Low Wage,2107073 Alberta Ltd.,"Edmonton,, AB T6C 4A7","6562-Estheticians, electrologists and related occupations",Unknown,1,2
Alberta,   Low Wage,2107974  ALBERTA LTD,"CALGARY, AB T1Y 5T4",0631-Restaurant and food service managers,Unknown,1,1
Alberta,   Low Wage,2108642 ALBERTA LTD.,"Edmonton, AB T5L 4T6",1241-Administrative assistants,Unknown,1,1
Alberta,   Low Wage,2108642 ALBERTA LTD.,"Edmonton, AB T5L 4T6",6211-Retail sales supervisors,Unknown,2,4
Alberta,   Low Wage,2108727 Alberta Ltd.,"Edmonton, AB T6K 3Y3",6315-Cleaning supervisors,Unknown,1,1
Alberta,   Low Wage,2109855 Alberta Ltd.,"CALGARY, AB T2M 1E8",6311-Food service supervisors,Unknown,2,2
Alberta,   Low Wage,2109855 Alberta Ltd.,"CALGARY, AB T2M 1E8",6322-Cooks,Unknown,1,1
Alberta,   Low Wage,2110806 ALBERTA LTD,"CALGARY, AB T2B 3R6","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,1
Alberta,   Low Wage,2111048 Alberta Ltd,"SHERWOOD PARK, AB T8B 1C9",6211-Retail sales supervisors,Unknown,1,1
Alberta,   Low Wage,2112282 Alberta Ltd o/a Padmanadi Vegan Eatery,"Edmonton, AB T6H 2J1",6322-Cooks,Unknown,1,3
Alberta,   Low Wage,2114385 Alberta Ltd,"Fort McMurray, AB T9K 0K6",6322-Cooks,Unknown,1,1
Alberta,   Low Wage,2115581 ALBERTA LTD,"Calgary, AB T2K 1H9",6211-Retail sales supervisors,Unknown,1,1
Alberta,   Low Wage,2117146 alberta inc.,"Edmonton, AB T5E 5V6",6311-Food service supervisors,Unknown,1,1
Alberta,   Low Wage,2117381 Alberta Inc.,"Calgary, AB T2Y 4S6",6311-Food service supervisors,Unknown,1,1
Alberta,   Low Wage,2118491 Alberta Ltd.,"Red Deer, AB T4P 0Z3",6322-Cooks,Unknown,1,2
Alberta,   Low Wage,2119499 Alberta LTD. o/a Cora's Breakfast and Lunch Lloydminster,"Lloydminster, AB T9V 0V7",6311-Food service supervisors,Unknown,1,2
Alberta,   Low Wage,2119499 Alberta LTD. o/a Cora's Breakfast and Lunch Lloydminster,"Lloydminster, AB T9V 0V7",6322-Cooks,Unknown,1,1
Alberta,   Low Wage,2120064 Alberta LTD,"Edmonton, AB T5X 6E2",1311-Accounting technicians and bookkeepers,Unknown,1,1
Alberta,   Low Wage,2120884 Alberta Ltd,"Bragg Creek, AB T0L 0K0",6322-Cooks,Unknown,2,2
Alberta,   Low Wage,2120930 Alberta Ltd.,"Edmonton, AB T6G 2J7",6311-Food service supervisors,Unknown,1,1
Alberta,   Low Wage,2122605 Alberta Ltd,"Okotoks, AB T1S 0B8",6322-Cooks,Unknown,1,1
Alberta,   Low Wage,2125198 Alberta Ltd,"GRANDE PRAIRIE, AB T8V 3Y2",6311-Food service supervisors,Unknown,1,1
Alberta,   Low Wage,2125198 Alberta Ltd,"GRANDE PRAIRIE, AB T8V 3Y2","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,1
Alberta,   Low Wage,2126250 Alberta Inc.,"Edmonton, AB T5J 5G9",6311-Food service supervisors,Unknown,1,1
Alberta,   Low Wage,2126414 ALberta Ltd.,"CALGARY, AB T2W 5V3",6211-Retail sales supervisors,Unknown,1,1
Alberta,   Low Wage,2129575 ALBERTA LTD O/A PRIME TIME DONAIR AND POUTINE,"Sherwood Park, AB T8A 2G4",6311-Food service supervisors,Unknown,1,2
Alberta,   Low Wage,2130541 Alberta Ltd. o/a Albany Barbershop,"Edmonton, AB T6V 1J6",6211-Retail sales supervisors,Unknown,1,1
Alberta,   Low Wage,2130791 Alberta Inc.,"Canmore, AB T1W 0L5",0631-Restaurant and food service managers,Unknown,1,1
Alberta,   Low Wage,2130945 Alberta Ltd,"LAMONT, AB T0B 2R0",7452-Material handlers,Unknown,1,1
Alberta,   Low Wage,2131362 Alberta Ltd.,"Edmonton, AB T6J 5M8","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,1
Alberta,   Low Wage,2132262 ALBERTA LTD.,"CALGARY, AB T3H 3P8",6322-Cooks,Unknown,1,1
Alberta,   Low Wage,2132262 ALBERTA LTD.,"CALGARY, AB T3H 3P8","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,1
Alberta,   Low Wage,2136064 Alberta ltd.,"Edmonton, AB T6J 2G8",6322-Cooks,Unknown,1,2
Alberta,   Low Wage,2136181 Alberta Inc.,"Calgary, AB T3A 0E2",6211-Retail sales supervisors,Unknown,1,1
Alberta,   Low Wage,2136195 Ab Ltd.,"Red deer, AB T4P 0T9",6211-Retail sales supervisors,Unknown,1,1
Alberta,   Low Wage,2136195 Ab Ltd.,"Red deer, AB T4P 0T9",6611-Cashiers,Unknown,1,1
Alberta,   Low Wage,2136748 Alberta Ltd,"Calgary, AB T2V 5A8",6311-Food service supervisors,Unknown,1,1
Alberta,   Low Wage,2137195 Alberta Ltd.,"Edmonton, AB T5E 4C3",6311-Food service supervisors,Unknown,1,1
Alberta,   Low Wage,2138154 ALBERTA INC.,"Edmonton, AB T5E 5R8",6311-Food service supervisors,Unknown,1,1
Alberta,   Low Wage,2138154 ALBERTA INC.,"Edmonton, AB T5E 5R8",6322-Cooks,Unknown,1,1
Alberta,   Low Wage,2138643 Alberta Ltd o/a Milano's Pizza and Grill,"Fort McMurray, AB T9K 2S1",6311-Food service supervisors,Unknown,1,2
Alberta,   Low Wage,2138868 Alberta Ltd.,"Drayton Valley, AB T7A 1M4",6311-Food service supervisors,Unknown,1,1
Alberta,   Low Wage,2139858 Alberta Ltd.,"CLARESHOLM, AB T0L 0T0",7612-Other trades helpers and labourers,Unknown,1,1
Alberta,   Low Wage,2140349 Alberta Ltd.,"Wabasca, AB T0G 2K0",6211-Retail sales supervisors,Unknown,1,1
Alberta,   Low Wage,2140363 Alberta Ltd.,"Wabasca, AB T0G 2K0",6211-Retail sales supervisors,Unknown,1,1
Alberta,   Low Wage,2140363 Alberta Ltd.,"Wabasca, AB T0G 2K0",6311-Food service supervisors,Unknown,1,1
Alberta,   Low Wage,2140363 Alberta Ltd.,"Wabasca, AB T0G 2K0",6315-Cleaning supervisors,Unknown,1,1
Alberta,   Low Wage,2141199 ALBERTA LTD.,"CALGARY, AB T1Y 5N4",6211-Retail sales supervisors,Unknown,1,1
Alberta,   Low Wage,2141667 Alberta Ltd.,"Consort, AB T0C 1B0",6611-Cashiers,Unknown,1,2
Alberta,   Low Wage,2143988 Alberta Ltd,"Edmonton, AB T6W 4H3","6562-Estheticians, electrologists and related occupations",Unknown,1,2
Alberta,   Low Wage,2144262 Alberta Ltd o/a South St. Burger,"Calgary, AB T2P 5L5","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,4,6
Alberta,   Low Wage,2144546 Alberta Ltd o/a Master Pizza Restaurant,"Edmonton, AB T6T 2K6",6311-Food service supervisors,Unknown,1,1
Alberta,   Low Wage,2144546 Alberta Ltd o/a Master Pizza Restaurant,"Edmonton, AB T6T 2K6",6322-Cooks,Unknown,1,2
Alberta,   Low Wage,2144555 Alberta Ltd.,"Airdrie, AB T4B 1R9",6311-Food service supervisors,Unknown,1,4
Alberta,   Low Wage,2144576 Alberta Ltd o/a Mann Meats & Indian Cuisine,"Edmonton, AB T6T 2K6","6331-Butchers, meat cutters and fishmongers - retail and wholesale",Unknown,1,1
Alberta,   Low Wage,2144618 Alberta Ltd.,"Grande Prairie, AB T8V 7X8",6322-Cooks,Unknown,1,2
Alberta,   Low Wage,2144899 Alberta Corp,"Airdrie, AB T4A 0S6",1241-Administrative assistants,Unknown,1,1
Alberta,   Low Wage,2146342 Alberta Ltd,"Edmonton, AB T5X 0E3",6341-Hairstylists and barbers,Unknown,4,11
Alberta,   Low Wage,2149095 ALBERTA LTD,"AIRDRIE, AB T4B 3G6",6311-Food service supervisors,Unknown,1,1
Alberta,   Low Wage,2149531 ALBERTA INC.,"Edmonton, AB T6T 0Y2",6322-Cooks,Unknown,1,2
Alberta,   Low Wage,2149661 Alberta Ltd,"Edmonton, AB T6V 0M8",6322-Cooks,Unknown,2,2
Alberta,   Low Wage,2149893 ALBERTA LTD,"EDMONTON, AB T6W 0L9",1221-Administrative officers,Unknown,1,1
Alberta,   Low Wage,2149893 ALBERTA LTD,"EDMONTON, AB T6W 0L9",6322-Cooks,Unknown,1,1
Alberta,   Low Wage,2151008 Alberta Ltd. O/A Panago Pizza,"Edmonton, AB T5Z 3L2",6322-Cooks,Unknown,1,1
Alberta,   Low Wage,2151835 Alberta Ltd,"Edmonton, AB T5T 4M2",6322-Cooks,Unknown,1,3
Alberta,   Low Wage,2152475 ALBERTA LTD,"Edmonton, AB T6V 1H8",1241-Administrative assistants,Unknown,1,1
Alberta,   Low Wage,2152475 ALBERTA LTD,"Edmonton, AB T6V 1H8",7535-Other automotive mechanical installers and servicers,Unknown,1,1
Alberta,   Low Wage,2152599 AB Ltd,"Edmonton, AB T6W 3R3",6341-Hairstylists and barbers,Unknown,1,3
Alberta,   Low Wage,2154362 Alberta Ltd,"Lloydminster, AB T9V 0B6",6322-Cooks,Unknown,1,1
Alberta,   Low Wage,2154955 Alberta Inc.,"CALGARY, AB T2P 5G3",6311-Food service supervisors,Unknown,1,1
Alberta,   Low Wage,2155166 Alberta Ltd,"Edmonton, AB T5M 3L7",6311-Food service supervisors,Unknown,1,1
Alberta,   Low Wage,2155166 Alberta Ltd,"Edmonton, AB T5M 3L7",6322-Cooks,Unknown,2,3
Alberta,   Low Wage,2156653 Alberta Ltd o/a Cabeza Grande,"Canmore, AB T1W 2B7",6322-Cooks,Unknown,1,1
Alberta,   Low Wage,2157441 Alberta Ltd.,"EDMONTON, AB T6E 5T5",6322-Cooks,Unknown,1,2
Alberta,   Low Wage,2158283 Alberta Ltd,"Jasper, AB T0E 1E0","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,1
Alberta,   Low Wage,2158834 Alberta Ltd.,"Edmonton, AB T5J 2B2",6311-Food service supervisors,Unknown,1,1
Alberta,   Low Wage,2158834 Alberta Ltd.,"Edmonton, AB T5J 2B2",6322-Cooks,Unknown,1,1
Alberta,   Low Wage,2161764 Alberta Ltd.,"Grande Prairie, AB T8W 0H4",6322-Cooks,Unknown,1,1
Alberta,   Low Wage,2164657 Alberta Ltd,"Spruce Grove, AB T7X 2C6",6211-Retail sales supervisors,Unknown,1,2
Alberta,   Low Wage,2164808 Alberta Ltd.,"Beaumont, AB T4X 0H5",1311-Accounting technicians and bookkeepers,Unknown,1,1
Alberta,   Low Wage,2165770 Alberta Ltd,"Edmonton, AB T6H 2H4",6322-Cooks,Unknown,1,1
Alberta,   Low Wage,2167889 Alberta Ltd O/A Canadian Tire Gas Bar,"Leduc, AB T9E 6P2",6211-Retail sales supervisors,Unknown,1,1
Alberta,   Low Wage,2167926 Alberta Ltd O/A Spice Grill,"Edmonton, AB T6E 0T2",6311-Food service supervisors,Unknown,1,1
Alberta,   Low Wage,2168062 Alberta Ltd,"Edmonton, AB T5J 1Y7",6322-Cooks,Unknown,1,1
Alberta,   Low Wage,2173381 ALBERTA LTD,"MEDICINE HAT, AB T1B 4J8",6322-Cooks,Unknown,1,1
Alberta,   Low Wage,2173662 Alberta Ltd.,"Edmonton, AB T5X 6A9",6311-Food service supervisors,Unknown,1,2
Alberta,   Low Wage,2174276 Alberta Inc.,"Airdrie, AB T4B 2Y1","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,2
Alberta,   Low Wage,2174754 Alberta Ltd,"Calgary, AB T2E 2P6",6322-Cooks,Unknown,1,1
Alberta,   Low Wage,2176089 Alberta Ltd.,"Calgary, AB T2R 1R7",0631-Restaurant and food service managers,Unknown,1,1
Alberta,   Low Wage,2176089 Alberta Ltd.,"Calgary, AB T2R 1R7",6322-Cooks,Unknown,2,4
Alberta,   Low Wage,2176413 Alberta Ltd,"Edmonton, AB T6L 6N5",6211-Retail sales supervisors,Unknown,1,1
Alberta,   Low Wage,2176929 Alberta Ltd.,"Calgary, AB T2A 6L8",1241-Administrative assistants,Unknown,1,1
Alberta,   Low Wage,2177135 ALBERTA LTD.,"EDMONTON, AB T6N 1K7",1221-Administrative officers,Unknown,1,1
Alberta,   Low Wage,2178281 Alberta Ltd.,"Calgary, AB T2A 6V4",6322-Cooks,Unknown,1,1
Alberta,   Low Wage,2178403 Alberta Ltd.,"Edmonton, AB T6R 0S9",6311-Food service supervisors,Unknown,1,2
Alberta,   Low Wage,2178403 Alberta Ltd.,"Edmonton, AB T6R 0S9","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,2
Alberta,   Low Wage,2178772 Alberta Ltd.,"Edmonton, AB T6W 3S9","5254-Program leaders and instructors in recreation, sport and fitness",Unknown,1,2
Alberta,   Low Wage,2178900 ALBERTA LTD,"EDMONTON, AB T6X 0W7",6311-Food service supervisors,Unknown,1,1
Alberta,   Low Wage,2182912 ALBERTA LTD,"CALGARY, AB T2M 0L1",6322-Cooks,Unknown,1,2
Alberta,   Low Wage,2185178 Alberta Ltd,"Calgary, AB T2L 0C5",6311-Food service supervisors,Unknown,1,1
Alberta,   Low Wage,2185918 Alberta Ltd.,"Edmonton, AB T6H 2H4",6322-Cooks,Unknown,1,1
Alberta,   Low Wage,2186372 Alberta Ltd/Humpty's  Family Restaurant,"Edmonton, AB T5A 3L7",6322-Cooks,Unknown,1,1
Alberta,   Low Wage,2188793 Alberta Inc o/a Hula Poke,"Edmonton, AB T6H 4M6","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,2
