Province/Territory,Program Stream,Employer,Address,Occupation,Incorporate Status,Approved LMIAs,Approved Positions
Alberta,   Low Wage,JOESAN CLEANING SERVICES LTD,"CALGARY, AB T3J 0G1",6731-Light duty cleaners,Unknown,1,2
Alberta,   Low Wage,Johnston Canyon Resort,"Banff, AB T1L 1A9","6313-Accommodation, travel, tourism and related services supervisors",Unknown,1,1
Alberta,   Low Wage,Jolly Learning Community Services Inc,"edmonton, AB T5L 4X5",1241-Administrative assistants,Unknown,1,1
Alberta,   Low Wage,Jomaa's Beaconhill Ltd.,"Fort McMurray, AB T9H 2R1","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,1
Alberta,   Low Wage,Jomaa's Pizza 2004 Ltd.,"Fort McMurray, AB T9K 1Y8","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,1
Alberta,   Low Wage,Jomaa's Pizza Downtown Ltd o/a Jomaa's Pizza & Chicken,"Fort McMurray, AB T9H 2J6","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,2,2
Alberta,   Low Wage,Jomei Services Ltd,"Edmonton, AB T5T 6T5",6315-Cleaning supervisors,Unknown,1,1
Alberta,   Low Wage,Jon & Jay Dental Laboratory Ltd,"Calgary, AB T3C 0J5",7514-Delivery and courier service drivers,Unknown,1,1
Alberta,   Low Wage,JSR RESTAURANTS LIMITED,"EDMONTON, AB T6T 0Y2",6311-Food service supervisors,Unknown,1,1
Alberta,   Low Wage,JSR RESTAURANTS LIMITED,"EDMONTON, AB T6T 0Y2","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,1
Alberta,   Low Wage,Juniors Foods Services Ltd,"Calgary, AB T2P 5L5","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,2
Alberta,   Low Wage,Justella Ltd.,"Cochrane, AB T4C 1M1","6313-Accommodation, travel, tourism and related services supervisors",Unknown,1,1
Alberta,   Low Wage,K - CORP Restaurants Inc.,"Lethbridge, AB T1H 2M6",6311-Food service supervisors,Unknown,2,8
Alberta,   Low Wage,K - CORP Restaurants Inc.,"Lethbridge, AB T1H 2M6","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,4,18
Alberta,   Low Wage,K & J Services Inc.,"Sherwood Park, AB T8B 1L3",6211-Retail sales supervisors,Unknown,1,2
Alberta,   Low Wage,K & S Contractor Ltd,"Edmonton, AB T6M 0W6",7452-Material handlers,Unknown,1,1
Alberta,   Low Wage,K V DRYWALL & TAPING LTD,"EDMONTON, AB T6T 2H9",7611-Construction trades helpers and labourers,Unknown,1,2
Alberta,   Low Wage,K.K. PATEL-BAGADIA PROFESSIONAL CORPORATION,"Airdrie, AB T4A 0K9","6733-Janitors, caretakers and building superintendents",Unknown,1,1
Alberta,   Low Wage,Kalgarian Investment Co Ltd.,"Calgary, AB T3C 0J2",6311-Food service supervisors,Unknown,1,2
Alberta,   Low Wage,KAMBLE BROTHER'S LTD.,"Edmonton, AB T6T 0T8",1241-Administrative assistants,Unknown,1,1
Alberta,   Low Wage,Kansha Mod. Inc.,"Edmonton, AB T5K 2V2","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,1
Alberta,   Low Wage,Kapish Inc.,"Edmonton, AB T6L 5J1",7514-Delivery and courier service drivers,Unknown,1,2
Alberta,   Low Wage,Kartar Enterprises Ltd.,"Edmonton, AB T6L 3X3",6315-Cleaning supervisors,Unknown,1,1
Alberta,   Low Wage,KAYBEE FOODS CANADA INC,"EDMONTON, AB T6E 5Y6",6211-Retail sales supervisors,Unknown,1,1
Alberta,   Low Wage,KAYBEE FOODS CANADA INC,"EDMONTON, AB T6E 5Y6","6331-Butchers, meat cutters and fishmongers - retail and wholesale",Unknown,1,1
Alberta,   Low Wage,Kensington Early Learning Center Ltd.,"Edmonton, AB T5L 4Y5",1241-Administrative assistants,Unknown,1,1
Alberta,   Low Wage,KGSR Foods Ltd.,"Calgary, AB T3A 6K6",6311-Food service supervisors,Unknown,1,1
Alberta,   Low Wage,Khajith Investments Inc. O/A Harvey's,"Edmonton, AB T6J 7A2",6311-Food service supervisors,Unknown,1,1
Alberta,   Low Wage,Khatija Investments LTD,"Calgary, AB T2R 1B6",6731-Light duty cleaners,Unknown,1,3
Alberta,   Low Wage,khodal Inc.,"Cochrane, AB T4C 0A4",6311-Food service supervisors,Unknown,1,1
Alberta,   Low Wage,khodal Inc.,"Cochrane, AB T4C 0A4",6322-Cooks,Unknown,1,1
Alberta,   Low Wage,KHUSHI INC,"SHERWOOD PARK, AB T8A 3P3",6311-Food service supervisors,Unknown,1,2
Alberta,   Low Wage,KICKERS BAR CORP,"TURNER VALLEY, AB T0L 2A0",6322-Cooks,Unknown,1,2
Alberta,   Low Wage,KIDZ CAVE ACADEMY INC,"LANGDON, AB T0J 1X1",1241-Administrative assistants,Unknown,1,1
Alberta,   Low Wage,KIDZ CAVE ACADEMY INC,"LANGDON, AB T0J 1X1",4214-Early childhood educators and assistants,Unknown,1,1
Alberta,   Low Wage,Kimbit Incorporated,"High River, AB T1V 2A9","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,3
Alberta,   Low Wage,Kingsmen Ale House Ltd.,"Lethbridge, AB T1K 2R9",6321-Chefs,Unknown,1,1
Alberta,   Low Wage,Kitchen Masters Inc,"Edmonton, AB T6E 5P9",7611-Construction trades helpers and labourers,Unknown,1,1
Alberta,   Low Wage,KLCAP Capital Investment Ltd,"Edmonton, AB T5T 4M2",6311-Food service supervisors,Unknown,1,1
Alberta,   Low Wage,KLCAP Capital Investment Ltd,"Edmonton, AB T5T 4M2",6322-Cooks,Unknown,1,1
Alberta,   Low Wage,Koch Flooring Inc.,"Edmonton, AB T5S 0G7",7295-Floor covering installers,Unknown,1,1
Alberta,   Low Wage,Kohltech International Ltd.,"Edmonton, AB T5V 1A5","9619-Other labourers in processing, manufacturing and utilities",Unknown,1,34
Alberta,   Low Wage,KPW Lethbridge Co. Ltd.,"Lethbridge, AB T1J 4L9","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,1
Alberta,   Low Wage,KRC Properties Inc.,"Nisku, AB T9E 7N5",6731-Light duty cleaners,Unknown,3,4
Alberta,   Low Wage,Krial Hospitality Inc.,"Calgary, AB T3A 0E2",6321-Chefs,Unknown,1,2
Alberta,   Low Wage,KROSS JANITORIAL LTD.,"LEDUC, AB T9E 7A5",6731-Light duty cleaners,Unknown,1,5
Alberta,   Low Wage,KRUST CREAM & FOOD INC,"Calgary, AB T2H 3B5",6311-Food service supervisors,Unknown,1,2
Alberta,   Low Wage,KRUST CREAM & FOOD INC,"Calgary, AB T2H 3B5",6322-Cooks,Unknown,1,2
Alberta,   Low Wage,Krysroc Inc.,"Calgary, AB T2X 4X8",6311-Food service supervisors,Unknown,1,1
Alberta,   Low Wage,Krysroc Inc.,"Calgary, AB T2X 4X8",6322-Cooks,Unknown,2,2
Alberta,   Low Wage,KT Timberlea Ltd,"Fort Mcmurray, AB T9K 0M3","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,1
Alberta,   Low Wage,K-tables corporation,"Calgary, AB T3P 0M9",6311-Food service supervisors,Unknown,1,1
Alberta,   Low Wage,Kulsoom & Salman Enterprises Ltd.,"High Prairie, AB T0G 1E0",6211-Retail sales supervisors,Unknown,1,1
Alberta,   Low Wage,Kusina Filipino Take Out & Catering Inc.,"Edmonton, AB T5G 1Z4",6322-Cooks,Unknown,1,1
Alberta,   Low Wage,KV & N Holding Ltd. O/A Opa! of Greece,"Sherwood Park, AB T8H 0P5","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,2
Alberta,   Low Wage,Kydrid Door Systems Inc,"Calgary, AB T2A 1X4",1241-Administrative assistants,Unknown,1,1
Alberta,   Low Wage,Labo Janitoria Services Ltd.,"Calgary, AB T3M 1E4",6315-Cleaning supervisors,Unknown,1,1
Alberta,   Low Wage,Lake Louise Inn,"Lake Louise, AB T0L 1E0",6525-Hotel front desk clerks,Unknown,1,2
Alberta,   Low Wage,Lake Louise Inn,"Lake Louise, AB T0L 1E0","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,2
Alberta,   Low Wage,Lake Louise Inn,"Lake Louise, AB T0L 1E0",6731-Light duty cleaners,Unknown,3,10
Alberta,   Low Wage,Lake Louise Inn,"Lake Louise, AB T0L 1E0","6733-Janitors, caretakers and building superintendents",Unknown,1,2
Alberta,   Low Wage,Lake Louise Inn,"Lake Louise, AB T0L 1E0","6741-Dry cleaning, laundry and related occupations",Unknown,1,2
Alberta,   Low Wage,Lakshmi Investments Ltd.,"Edmonton, AB T6R 2B3",4214-Early childhood educators and assistants,Unknown,1,3
Alberta,   Low Wage,Laprairie Food Services LTD,"Edmonton, AB T5C 1R9",6311-Food service supervisors,Unknown,1,1
Alberta,   Low Wage,"LASSONDE WESTERN CANADA, a division of A. LASSONDE INC.","Calgary, AB T2C 1N6","9617-Labourers in food, beverage and associated products processing",Unknown,6,30
Alberta,   Low Wage,Lazarat Roofing Ltd.,"Calgary, AB T1Y 3N1",7291-Roofers and shinglers,Unknown,1,1
Alberta,   Low Wage,Le La Vietnamese Restaurant Ltd.,"Calgary, AB T2H 0C6",6311-Food service supervisors,Unknown,1,1
Alberta,   Low Wage,LEE HUNG CO. LTD.,"CALGARY, AB T2J 3V1","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,1
Alberta,   Low Wage,Legal Leaf Immigration Consulting Ltd.,"Calgary, AB T2E 7C8",1414-Receptionists,Unknown,1,2
Alberta,   Low Wage,Lennox Irish Pub Ltd.,"Calgary, AB T3H 3P8",6322-Cooks,Unknown,2,2
Alberta,   Low Wage,Lethbridge Chicken Foods Inc,"Lethbridge, AB T1J 0L9",6311-Food service supervisors,Unknown,4,7
Alberta,   Low Wage,Lethbridge Chicken Foods Inc,"Lethbridge, AB T1J 0L9",6322-Cooks,Unknown,1,1
Alberta,   Low Wage,Lethbridge Chicken Foods Inc,"Lethbridge, AB T1J 0L9","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,1
Alberta,   Low Wage,LI-AO SUSHI LTD.,"CALGARY, AB T2Y 4S6",0631-Restaurant and food service managers,Unknown,1,1
Alberta,   Low Wage,Liber Design Ltd.,"Calgary, AB T2C 1Z8",7272-Cabinetmakers,Unknown,1,1
Alberta,   Low Wage,Lighthouse Consulting Inc.,"CALGARY, AB T2E 8N6",1241-Administrative assistants,Unknown,1,1
Alberta,   Low Wage,Lighthouse Hospitality Management Inc.,"Edmonton, AB T5S 2T6","6733-Janitors, caretakers and building superintendents",Unknown,1,1
Alberta,   Low Wage,Lika Contracting and Services LTD,"Edmonton, AB T6W 0T8",7295-Floor covering installers,Unknown,1,1
Alberta,   Low Wage,Lion Flooring Ltd.,"Edmonton, AB T5E 3E2",1241-Administrative assistants,Unknown,1,1
Alberta,   Low Wage,Lion Flooring Ltd.,"Edmonton, AB T5E 3E2",7295-Floor covering installers,Unknown,1,1
Alberta,   Low Wage,Liquor House ltd,"Edmonton, AB T5Y 0J2",6211-Retail sales supervisors,Unknown,2,2
Alberta,   Low Wage,LIQUOR STUDIO LTD.,"EDMONTON, AB T5M 2R1",6211-Retail sales supervisors,Unknown,1,1
Alberta,   Low Wage,Liquor Ville LTD,"Calgary, AB T2X 4S9",6611-Cashiers,Unknown,1,1
Alberta,   Low Wage,LITTLE SCHOLARS DAYCARE GREENVIEW INC.,"CALGARY, AB T2E 6S1",6731-Light duty cleaners,Unknown,1,2
Alberta,   Low Wage,LK Kitchen Inc.,"Peace River, AB T8S 1J3",6322-Cooks,Unknown,1,2
Alberta,   Low Wage,LK Nail Bar Ltd,"Calgary, AB T2T 0C3","6562-Estheticians, electrologists and related occupations",Unknown,1,1
Alberta,   Low Wage,Lofcart Alberta Ltd.,"Edmonton, AB T6E 6B4",1241-Administrative assistants,Unknown,1,1
Alberta,   Low Wage,Lonada Investments Co Ltd,"High Level, AB T0H 1Z0",6311-Food service supervisors,Unknown,1,1
Alberta,   Low Wage,Lonada Investments Co Ltd,"High Level, AB T0H 1Z0","6741-Dry cleaning, laundry and related occupations",Unknown,1,2
Alberta,   Low Wage,Lonestar Lumber Inc.,"Edmonton, AB T5V 1P4",9533-Other wood products assemblers and inspectors,Unknown,1,5
Alberta,   Low Wage,Long Village Venture Ltd.,"Whitecourt, AB T7S 2A1","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,1
Alberta,   Low Wage,Love Pho Ltd.,"Edmonton, AB T6X 1N4",6322-Cooks,Unknown,1,1
Alberta,   Low Wage,Low Life Studios Inc.,"Calgary, AB T2N 1V5",6316-Other services supervisors,Unknown,1,1
Alberta,   Low Wage,LPH Restaurants Inc.,"Lacombe, AB T4L 1K5",6322-Cooks,Unknown,1,1
Alberta,   Low Wage,LSP Auto Ltd,"edmonton, AB T6X 0S8",7535-Other automotive mechanical installers and servicers,Unknown,1,1
Alberta,   Low Wage,M&BD Alberta Limited o/a Petro-Canada,"Fort McMurray, AB T9H 4V2",6211-Retail sales supervisors,Unknown,1,1
Alberta,   Low Wage,M2M Corp,"Red Deer, AB T4R 1L2",6316-Other services supervisors,Unknown,1,1
Alberta,   Low Wage,M2M Corp,"Red Deer, AB T4R 1L2","6562-Estheticians, electrologists and related occupations",Unknown,1,1
Alberta,   Low Wage,Macleod’s Burger INC.,"Calgary, AB T2H 0J3",6311-Food service supervisors,Unknown,1,1
Alberta,   Low Wage,Maderas Ventures Ltd.,"CALGARY, AB T3G 5H8",1241-Administrative assistants,Unknown,1,1
Alberta,   Low Wage,Magma Donair Inc,"Edmonton, AB T6L 7B9",6322-Cooks,Unknown,1,2
Alberta,   Low Wage,Maid to Shine Inc.,"Edmonton, AB T5X 0K7",6731-Light duty cleaners,Unknown,1,2
Alberta,   Low Wage,Makkar Foods Ltd,"Edmonton, AB T5H 4E2",6322-Cooks,Unknown,1,1
Alberta,   Low Wage,Maligne Lodge LTD.,"Jasper, AB T0E 1E0",6731-Light duty cleaners,Unknown,1,6
Alberta,   Low Wage,MAMA MIA PIZZERIA LTD,"Edmonton, AB T5E 6X3",6311-Food service supervisors,Unknown,1,1
Alberta,   Low Wage,MAMA MIA PIZZERIA LTD,"Edmonton, AB T5E 6X3",6322-Cooks,Unknown,1,1
Alberta,   Low Wage,MANDY CONSTRUCTIONS LTD,"EDMONTON, AB T6X 2J1",7611-Construction trades helpers and labourers,Unknown,1,2
Alberta,   Low Wage,Mango-Solon Inc.,"Medicine Hat, AB T1A 1Z8",6211-Retail sales supervisors,Unknown,1,1
Alberta,   Low Wage,Mangyan Enterprises Ltd.,"Medicine Hat, AB T1B 1K3",6731-Light duty cleaners,Unknown,1,2
Alberta,   Low Wage,MANIBHADRA INC.,"Nanton, AB T0L 1R0",6311-Food service supervisors,Unknown,1,1
Alberta,   Low Wage,Manila Grill Restaurant Inc. West,"Edmonton, AB T5S 2H7","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,1
Alberta,   Low Wage,Mann International Travel & Tours & Insurance & Mortgage Group Ltd.,"Edmonton, AB T6X 0P4","6313-Accommodation, travel, tourism and related services supervisors",Unknown,1,3
Alberta,   Low Wage,Mannat Homes Ltd,"Edmonton, AB T5Y 3K9",7271-Carpenters,Unknown,1,1
Alberta,   Low Wage,MANRAJ MOTOR LTD,"Leduc, AB T9E 8M3",7511-Transport truck drivers,Unknown,2,2
Alberta,   Low Wage,Manreet Construction LTD.,"Edmonton, AB T6T 0Z1",7611-Construction trades helpers and labourers,Unknown,1,2
Alberta,   Low Wage,Maple House Settlement & Maintenance Ltd,"Calgary, AB T2M 0K3",1241-Administrative assistants,Unknown,1,1
Alberta,   Low Wage,Marble Restaurants Ltd.,"Edmonton, AB T6J 7C2",6322-Cooks,Unknown,1,2
Alberta,   Low Wage,Marc J. Sturch Enterprises Ltd,"Hinton, AB T7V 1Y6",6421-Retail salespersons,Unknown,1,6
Alberta,   Low Wage,MARUTI9 CORPORATION,"EDMONTON, AB T5T 4K2","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,2
Alberta,   Low Wage,Mary Hanley St. Francis Child Care Ltd.,"Edmonton, AB T6L 5X1",1241-Administrative assistants,Unknown,1,1
Alberta,   Low Wage,Max Fuel Distributors Ltd.,"Slave Lake, AB T0G 2A0",6211-Retail sales supervisors,Unknown,2,3
Alberta,   Low Wage,Max Fuel Distributors Ltd.,"Slave Lake, AB T0G 2A0",6611-Cashiers,Unknown,2,4
Alberta,   Low Wage,Mayfield Investments Ltd.,"Camrose, AB T4V 0K9",6322-Cooks,Unknown,1,3
Alberta,   Low Wage,"MBWA Restaurant, Inc.","Grande Prairie, AB T8V 4K5",6322-Cooks,Unknown,1,1
Alberta,   Low Wage,MCLEOD VALLEY TRADING LTD.,"YELLOWHEAD COUNTY, AB T7E 3X4",9437-Woodworking machine operators,Unknown,1,2
Alberta,   Low Wage,McNally Contractors (2011) Ltd.,"Lethbridge, AB T1H 6X1",7611-Construction trades helpers and labourers,Unknown,3,10
Alberta,   Low Wage,MEAT THE BUN LTD.,"EDMONTON,, AB T6X 2H4",6311-Food service supervisors,Unknown,1,2
Alberta,   Low Wage,Medicine Hat East 73 Inc (1059),"Edmonton, AB T5V 0C8","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,1
Alberta,   Low Wage,Mega Builders Inc.,"Edmonton, AB T6J 0H5",7611-Construction trades helpers and labourers,Unknown,1,3
Alberta,   Low Wage,MEGA SANJHA PUNJAB GROCERY STORE INC.,"CALGARY, AB T3J 0P6","6622-Store shelf stockers, clerks and order fillers",Unknown,1,1
Alberta,   Low Wage,Mehmi Tiles Ltd.,"Edmonton, AB T6X 0W4",7611-Construction trades helpers and labourers,Unknown,1,2
Alberta,   Low Wage,Melea's Kitchen & Bar Ltd.,"Wabasca, AB T0G 2K0",6311-Food service supervisors,Unknown,1,1
Alberta,   Low Wage,Melea's Kitchen & Bar Ltd.,"Wabasca, AB T0G 2K0",6322-Cooks,Unknown,2,2
Alberta,   Low Wage,Mezze Management Ltd.,"Strathmore, AB T1P 1B5",6322-Cooks,Unknown,1,1
Alberta,   Low Wage,Mian Enterprises Ltd.,"Rycroft, AB T0H 3A0",6311-Food service supervisors,Unknown,1,1
Alberta,   Low Wage,Mighty Mango,"Calgary, AB T2X 3E9","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,2
Alberta,   Low Wage,MILE STONE DRYWALL LTD,"CALGARY, AB T3J 5J5",7611-Construction trades helpers and labourers,Unknown,1,4
Alberta,   Low Wage,Millwoods Meat Shop and Restaurant Ltd,"Edmonton, AB T5A 3L4","6331-Butchers, meat cutters and fishmongers - retail and wholesale",Unknown,1,2
Alberta,   Low Wage,Millwoods Travels Inc,"Edmonton, AB T6E 5L5",1241-Administrative assistants,Unknown,1,1
Alberta,   Low Wage,Mirae Holdings Ltd.,"Edmonton, AB T5C 3C8",6211-Retail sales supervisors,Unknown,1,1
Alberta,   Low Wage,MIRCHI RESTAURANT INC.,"Calgary, AB T2R 0J2",6311-Food service supervisors,Unknown,1,1
Alberta,   Low Wage,MIRCHI RESTAURANT INC.,"Calgary, AB T2R 0J2",6322-Cooks,Unknown,1,1
Alberta,   Low Wage,mirdip ltd.,"grande Prairie, AB T8V 7X4",1311-Accounting technicians and bookkeepers,Unknown,1,1
Alberta,   Low Wage,Mitsi Scoop Inc,"Calgary, AB T3P 0X8",6311-Food service supervisors,Unknown,1,1
Alberta,   Low Wage,MJ C. Sarino Professional Corporation,"Calgary, AB T2J 7E4",1241-Administrative assistants,Unknown,1,1
Alberta,   Low Wage,MK Diesel Works Inc.,"Airdrie, AB T4B 3T5",7612-Other trades helpers and labourers,Unknown,1,2
Alberta,   Low Wage,MMJ Bon Homme Holdings Inc o/a Rickys All Day Grill,"Okotoks, AB T1S 2E1",6322-Cooks,Unknown,1,1
Alberta,   Low Wage,Mobi Enterprises Inc,"Calgary, AB T2N 3R5",6211-Retail sales supervisors,Unknown,1,1
Alberta,   Low Wage,MODEL CONTRACTORS LTD,"EDMONTON, AB T6W 3Z5",7611-Construction trades helpers and labourers,Unknown,1,2
Alberta,   Low Wage,Modern Beauty Supplies Inc.,"Calgary, AB T2G 4C2",7452-Material handlers,Unknown,1,1
Alberta,   Low Wage,Modern Granite & Marble Inc.,"Edmonton, AB T5L 2G9",7441-Residential and commercial installers and servicers,Unknown,1,1
Alberta,   Low Wage,Mohindra Holding Inc.,"Medicine Hat, AB T1B 1H8",6322-Cooks,Unknown,1,1
Alberta,   Low Wage,Mohindra Holding Inc.,"Medicine Hat, AB T1B 1H8",6731-Light duty cleaners,Unknown,1,1
Alberta,   Low Wage,Mojos Pub & Grill Ltd.,"Lethbridge, AB T1J 4T3",6321-Chefs,Unknown,1,1
Alberta,   Low Wage,Monique Lavoie Pharmacy Ltd.,"Peace River, AB T8S 1Z9",3414-Other assisting occupations in support of health services,Unknown,1,2
Alberta,   Low Wage,MORCAM ALIMENTS INC,"CALGARY, AB T2J 3V1","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,1
Alberta,   Low Wage,Mountain Top Foods Ltd.,"Nanton, AB T0L 1R0","9617-Labourers in food, beverage and associated products processing",Unknown,1,12
Alberta,   Low Wage,Mountain View Restaurant Limited Partnership,"Hinton, AB T7V 1S8",6322-Cooks,Unknown,2,3
Alberta,   Low Wage,Mourad Group Inc,"Slave Lake, AB T0G 2A1",8612-Landscaping and grounds maintenance labourers,Unknown,1,4
Alberta,   Low Wage,MR GARAGE DOORS INC,"Calgary, AB T3A 1R4",7441-Residential and commercial installers and servicers,Unknown,1,2
Alberta,   Low Wage,Mustang Controls Ltd.,"LEDUC, AB T9E 0B3",2242-Electronic service technicians (household and business equipment),Unknown,1,1
Alberta,   Low Wage,MUTHU MANAGEMENT LTD,"CALGARY, AB T1Y 6B7",6322-Cooks,Unknown,1,1
Alberta,   Low Wage,MUTHU MANAGEMENT LTD,"CALGARY, AB T1Y 6B7",6611-Cashiers,Unknown,1,1
Alberta,   Low Wage,MVA 9 corporation,"Leduc, AB T9E 8E3",6311-Food service supervisors,Unknown,1,1
Alberta,   Low Wage,MVA 9 corporation,"Leduc, AB T9E 8E3",6322-Cooks,Unknown,1,1
Alberta,   Low Wage,MVA 9 corporation,"Leduc, AB T9E 8E3","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,1
Alberta,   Low Wage,MY FAVORITE ICE CREAM SHOPPE LTD.,"Calgary, AB T2T 2M7",6311-Food service supervisors,Unknown,1,1
Alberta,   Low Wage,MYA Designs Inc.,"Calgary, AB T2Z 1G6","7284-Plasterers, drywall installers and finishers and lathers",Unknown,1,1
Alberta,   Low Wage,N. F. ENTERPRISES O/A VILLA MADINA,"Edmonton, AB T5T 4M2",6311-Food service supervisors,Unknown,1,1
Alberta,   Low Wage,Naik ventures inc O/A Quiznos Sub,"Lloydminster, AB T9V 0X9","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,1
Alberta,   Low Wage,Namaste Nepal Bistro Ltd,"Edmonton, AB T5M 4G5",6513-Food and beverage servers,Unknown,1,2
Alberta,   Low Wage,Namskar Fine East Indian Cuisine Ltd.,"Calgary, AB T2E 1J8",6322-Cooks,Unknown,1,1
Alberta,   Low Wage,Nanak Driving School Ltd,"Edmonton, AB T6B 2V8",1414-Receptionists,Unknown,1,1
Alberta,   Low Wage,National Star Roofing Inc.,"Calgary, AB T3E 3Y7",7291-Roofers and shinglers,Unknown,1,1
Alberta,   Low Wage,NDEH Limited Partnership,"High Level, AB T0H 1Z0",6311-Food service supervisors,Unknown,1,1
Alberta,   Low Wage,NDEH Limited Partnership,"High Level, AB T0H 1Z0",6321-Chefs,Unknown,1,1
Alberta,   Low Wage,NDEH Limited Partnership,"High Level, AB T0H 1Z0",6322-Cooks,Unknown,1,1
Alberta,   Low Wage,NDEH Limited Partnership,"High Level, AB T0H 1Z0","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,1
Alberta,   Low Wage,Neekay Company Ltd,"Edmonton, AB T6J 7C1","6562-Estheticians, electrologists and related occupations",Unknown,1,1
Alberta,   Low Wage,Neithal Seafood & Grocery Inc,"Edmonton, AB T6E 6A4",6322-Cooks,Unknown,1,1
Alberta,   Low Wage,Neurauter Holdings Inc.,"Aldersyde, AB T0L 0A0","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,2
Alberta,   Low Wage,Neutron Transport Inc,"Calgary, AB T3J 0R5",1241-Administrative assistants,Unknown,1,1
Alberta,   Low Wage,New Millenium Tire Centre Alberta Ltd,"Calgary, AB T2C 2P8",1241-Administrative assistants,Unknown,1,1
Alberta,   Low Wage,New Style Painting & Renovation Ltd.,"Edmonton, AB T5L 2M8",7283-Tilesetters,Unknown,1,2
Alberta,   Low Wage,New Touch Painting LTD,"Edmonton, AB T6T 1N3",7294-Painters and decorators (except interior decorators),Unknown,1,1
Alberta,   Low Wage,Newton Holding Ltd,"Edmonton, AB T6P 1M2",1241-Administrative assistants,Unknown,1,1
Alberta,   Low Wage,NEXT LEVEL PAINTING & DEC LTD,"CALGARY, AB T3J 4J2",7611-Construction trades helpers and labourers,Unknown,1,1
Alberta,   Low Wage,Next Steps Hospitality Ltd.,"Elkwater, AB T0J 1C0",1241-Administrative assistants,Unknown,1,1
Alberta,   Low Wage,NGUYEN - TU INC,"Fort McMurray, AB T9H 1S2","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,1
Alberta,   Low Wage,Nice Meat Ltd.,"Calgary, AB T2J 7A4",6322-Cooks,Unknown,1,1
Alberta,   Low Wage,Nicnano Holdings Ltd. o/a Pilot Sound Grill and Chill,"Edmonton, AB T5Y 0S4","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,2
Alberta,   Low Wage,Nikko Sushi Ltd,"Brooks, AB T1R 1B8",6322-Cooks,Unknown,1,2
Alberta,   Low Wage,Nixda Management Inc.,"Calgary, AB T2Y 3Z2",6731-Light duty cleaners,Unknown,1,1
Alberta,   Low Wage,NOODLE & GRILL EXPRESS LTD.,"Calgary, AB T2N 1N4","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,1
Alberta,   Low Wage,Noor Development Corporation,"Whitecourt, AB T7S 1P3",6525-Hotel front desk clerks,Unknown,1,1
Alberta,   Low Wage,NOOR ENTERPRISES PVT LTD,"Edmonton, AB T6T 1V6",1241-Administrative assistants,Unknown,1,1
Alberta,   Low Wage,Noremac Environmental Ltd,"Edmonton, AB T6B 3M3",7452-Material handlers,Unknown,1,2
Alberta,   Low Wage,Norquay Mystic Ridge Ltd.,"Banff, AB T1L 1B4",6311-Food service supervisors,Unknown,1,1
Alberta,   Low Wage,Northland Foods Inc.  o/a KFC,"Jasper, AB T0E 1E0",6322-Cooks,Corporation,2,3
Alberta,   Low Wage,Northlands Foods Inc.,"Edmonton, AB T5S 2X4",6311-Food service supervisors,Unknown,1,1
Alberta,   Low Wage,Northlands Foods Inc.,"Edmonton, AB T5S 2X4","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,1
Alberta,   Low Wage,Nosh Bistro Inc.,"Edmonton, AB T5X 5V3",6322-Cooks,Unknown,1,2
Alberta,   Low Wage,Nosh Bistro Inc.,"Edmonton, AB T5X 5V3",6513-Food and beverage servers,Unknown,1,2
Alberta,   Low Wage,Nourish Cafe Inc,"Banff, AB T1L 1B4",6322-Cooks,Unknown,2,2
Alberta,   Low Wage,Nova Inn Wabasca,"Wabasca, AB T0G 2K0",6322-Cooks,Unknown,1,2
Alberta,   Low Wage,Nova Inn Wabasca,"Wabasca, AB T0G 2K0",6525-Hotel front desk clerks,Unknown,1,2
Alberta,   Low Wage,Nova Inn Wabasca,"Wabasca, AB T0G 2K0",6731-Light duty cleaners,Unknown,1,2
