Province/Territory,"Program Stream",Employer,Address,Occupation,"Incorporate Status","Requested LMIAs","Requested Positions"
"British Columbia","High Wage","Accurate Glass Ltd","Coquitlam, BC V3K 7B2","0601-Corporate sales managers",Unknown,1,1
"British Columbia","High Wage","ACTRONICS TECHNOLOGY SOLUTION INC.","Surrey, BC V3T 4Y2","1123-Professional occupations in advertising, marketing and public relations",Unknown,1,1
"British Columbia","High Wage","Aditya Twatia Personal Real Estate Corporation","Richmond, BC V6V 2W3","1311-Accounting technicians and bookkeepers",Unknown,1,1
"British Columbia","High Wage","Advance Pest Control","Surrey, BC V3S 2C1","1221-Administrative officers",Unknown,1,1
"British Columbia","High Wage","Advance Pest Control","Surrey, BC V3S 2C1","1311-Accounting technicians and bookkeepers",Unknown,1,1
"British Columbia","High Wage","All Canadian Network Solutions Inc.","Richmond, BC V6X 2X9","6211-Retail sales supervisors",Unknown,1,1
"British Columbia","High Wage","All Rounder Construction Services Ltd.","Chilliwack, BC V2P 7V9","1221-Administrative officers",Unknown,1,1
"British Columbia","High Wage","All Rounder Construction Services Ltd.","Chilliwack, BC V2P 7V9","1311-Accounting technicians and bookkeepers",Unknown,1,1
"British Columbia","High Wage","Ansal Media Group Inc.","Surrey, BC V3W 1R1","1221-Administrative officers",Unknown,1,1
"British Columbia","High Wage","ANUSHA INVESTMENT LTD","Burnaby, BC V5G 2E6","1221-Administrative officers",Unknown,1,1
"British Columbia","High Wage","Aupera Technologies, Inc.","Burnaby, BC V5J 5E6","0213-Computer and information systems managers",Unknown,1,1
"British Columbia","High Wage","Back2Fitness Inc.","Surrey, BC V3T 1X2","1311-Accounting technicians and bookkeepers",Unknown,1,1
"British Columbia","High Wage","Bauco Access Panel Solutions Inc.","Esquimalt, BC V9A 4T4","9227-Supervisors, other products manufacturing and assembly",Unknown,1,1
"British Columbia","High Wage","Big Bird Services Ltd.","Delta, BC, BC V4C 6E4","0114-Other administrative services managers",Unknown,1,1
"British Columbia","High Wage","Blue Nile Construction LTD.","Surrey, BC V3R 2G3","7241-Electricians (except industrial and power system)",Unknown,1,2
"British Columbia","High Wage","BLUE STAR FRAMING LTD.","ABBOTSFORD, BC V2T 4P4",7271-Carpenters,Unknown,1,2
"British Columbia","High Wage","Boeing Property Labour Services Ltd.","SURREY, BC V3S 7K3",7236-Ironworkers,Unknown,1,2
"British Columbia","High Wage","Brar Insulation Ltd.","Surrey, BC V3W 2A4","7205-Contractors and supervisors, other construction trades, installers, repairers and servicers",Unknown,1,1
"British Columbia","High Wage","BRAR ONE FINISHING CARPENTRY LTD.","SURREY, BC V3T 2Z9",7271-Carpenters,Unknown,1,2
"British Columbia","High Wage","Breathe Spa Inc.","Vancouver, BC V6C 1V4","1241-Administrative assistants",Unknown,1,1
"British Columbia","High Wage","Butler at your service Inc.","Burnaby, BC V5G 1H3","0124-Advertising, marketing and public relations managers",Unknown,1,1
"British Columbia","High Wage","CANADA LEADS MARKETING INC.","SURREY, BC V3T 1K6","1222-Executive assistants",Unknown,1,2
"British Columbia","High Wage","Canada Road Carrier Ltd.","Abbotsford, BC V2T 2X6","7312-Heavy-duty equipment mechanics",Unknown,1,2
"British Columbia","High Wage","Canada Transense Technologies Co., Ltd","Richmond, BC V6X 2C2","0124-Advertising, marketing and public relations managers",Unknown,1,1
"British Columbia","High Wage","Centura immigration Service Inc.","Surrey, BC V3W 1E6","1311-Accounting technicians and bookkeepers",Unknown,1,1
"British Columbia","High Wage","COMFORT MAPLE AGING INNOVATIONS INC.","Mission, BC V4S 1C5","0111-Financial managers",Unknown,1,1
"British Columbia","High Wage","CP PAINTING LTD.","Surrey, BC V4A 9E9","1221-Administrative officers",Unknown,1,2
"British Columbia","High Wage","CROWN-RIDERS AUTOMOTIVE LTD.","DELTA, BC V4C 2S3","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",Unknown,1,1
"British Columbia","High Wage","Crystal Kitchens Ltd.","Surrey, BC V3W 2V6","7611-Construction trades helpers and labourers",Unknown,1,4
"British Columbia","High Wage","D.Garcha Trucking Ltd","Surrey, BC V3S 0Y9","7511-Transport truck drivers",Unknown,1,8
"British Columbia","High Wage","Diligence Education Centre Inc","Coquitlam, BC V3B 2P5","0422-School principals and administrators of elementary and secondary education",Corporation,1,1
"British Columbia","High Wage","Dishpal Restaurant Services Corp.","Surrey, BC V3X 0H6","0124-Advertising, marketing and public relations managers",Unknown,1,1
"British Columbia","High Wage","Docsons Security Inc.","Surrey, BC V3W 1N6","1123-Professional occupations in advertising, marketing and public relations",Unknown,1,1
"British Columbia","High Wage","Ecotech Restoration Inc","Maple Ridge, BC V4R 0E2","4163-Business development officers and marketing researchers and consultants",Unknown,1,1
"British Columbia","High Wage","EVA DOSA HOUSE INC.","Vancouver, BC V6E 1N4","0631-Restaurant and food service managers",Unknown,1,2
"British Columbia","High Wage","Evercore Exterior Ltd.","Port Moody, BC V3H 0C5",7271-Carpenters,Unknown,1,3
"British Columbia","High Wage","FlashOrder Network Ltd.","Burnaby, BC V5H 4N2","1123-Professional occupations in advertising, marketing and public relations",Unknown,1,1
"British Columbia","High Wage","Focus Worldwide Logistics Services Co. Ltd.","Burnaby, BC V5J 3J1","0015-Senior managers - trade, broadcasting and other services, n.e.c.",Unknown,1,1
"British Columbia","High Wage","Freightberg Logistics Ltd","Abbotsford, BC V2T 3R5","1221-Administrative officers",Unknown,1,1
"British Columbia","High Wage","Fresh Coat Painting Ltd.","Surrey, BC V3S 1B4","1241-Administrative assistants",Unknown,1,1
"British Columbia","High Wage","FSJ Mattress World Ltd.","Fort St John, BC V1J 1W7","0621-Retail and wholesale trade managers",Unknown,1,1
"British Columbia","High Wage","FULL THROTTLE HOBBIES INC.","Burnaby, BC V5J 4V5","0015-Senior managers - trade, broadcasting and other services, n.e.c.",Unknown,1,1
"British Columbia","High Wage","GADGET WORLD LTD.","VANCOUVER, BC V6A 2T4","1311-Accounting technicians and bookkeepers",Unknown,1,1
"British Columbia","High Wage","Galactic Transport Logistics Limited","Surrey, BC V3W 3X6","0731-Managers in transportation",Unknown,1,1
"British Columbia","High Wage","GILLTRUX ENTERPRISES LTD.","Surrey, BC V3W 1N7","7511-Transport truck drivers",Unknown,1,1
"British Columbia","High Wage","Good Luck Siding & Roofing Ltd.","Surrey, BC V3S 6Z6",7271-Carpenters,Unknown,1,1
"British Columbia","High Wage","GORKHALI CONSTRUCTION INC.","Surrey, BC V3W 5J8","7241-Electricians (except industrial and power system)",Unknown,1,1
"British Columbia","High Wage","GREAT CANADA CONSTRUCTION LTD.","DELTA, BC V4C 7T8","7294-Painters and decorators (except interior decorators)",Unknown,1,5
"British Columbia","High Wage","Greenleaf Project Management Ltd.","Surrey, BC V3S 0B3","1241-Administrative assistants",Unknown,1,1
"British Columbia","High Wage","H & W Chinese Restaurant Ltd.","Coquitlam, BC V3B 6S2","1241-Administrative assistants",Unknown,1,1
"British Columbia","High Wage","Haani Records Ltd","Abbotsford, BC V2T 5E9","5241-Graphic designers and illustrators",Unknown,1,1
"British Columbia","High Wage","Higgs Software Services Inc.","Vancouver, BC V5X 4V2","0213-Computer and information systems managers",Unknown,1,1
"British Columbia","High Wage","Indo Canadian Consulting Ltd.","Surrey, BC V3W 0E6","1311-Accounting technicians and bookkeepers",Unknown,1,1
"British Columbia","High Wage","INTELLITECH COMMUNICATIONS LTD","SURREY, BC V3V 6R6","2242-Electronic service technicians (household and business equipment)",Unknown,1,2
"British Columbia","High Wage","J8 Plumbing & Heating Inc.","Richmond, BC V6V 1Y3","1123-Professional occupations in advertising, marketing and public relations",Unknown,1,1
"British Columbia","High Wage","JAGGI BAGGI CLOTH HOUSE LTD","Delta, BC V4C 6R8","6411-Sales and account representatives - wholesale trade (non-technical)",Unknown,1,1
"British Columbia","High Wage","JD Landscaping ltd","Surrey, BC V3X 1X9","8255-Contractors and supervisors, landscaping, grounds maintenance and horticulture services",Unknown,1,1
"British Columbia","High Wage","KSS Finishing & Woodworking Ltd.","Surrey, BC V3W 6T7","0711-Construction managers",Unknown,1,1
"British Columbia","High Wage","KSS Finishing & Woodworking Ltd.","Surrey, BC V3W 6T7","1241-Administrative assistants",Unknown,1,1
"British Columbia","High Wage","KSS Finishing & Woodworking Ltd.","Surrey, BC V3W 6T7","1311-Accounting technicians and bookkeepers",Unknown,1,1
"British Columbia","High Wage","KSS Finishing & Woodworking Ltd.","Surrey, BC V3W 6T7","6315-Cleaning supervisors",Unknown,1,2
"British Columbia","High Wage","KSS Finishing & Woodworking Ltd.","Surrey, BC V3W 6T7","7237-Welders and related machine operators",Unknown,1,5
"British Columbia","High Wage","Leading Edge Events Inc.","Vancouver, BC V6C 3E2","0125-Other business services managers",Unknown,1,1
"British Columbia","High Wage","MALKHAN TRANSPORT INC.","Surrey, BC V3W 1E6","7511-Transport truck drivers",Unknown,1,5
"British Columbia","High Wage","Maple World Immigration Services","Vancouver, BC V6C 2T8","1123-Professional occupations in advertising, marketing and public relations",Unknown,1,1
"British Columbia","High Wage","Mayan Workforce Ltd","New Westminster, BC V3L 0J9","6315-Cleaning supervisors",Unknown,1,1
"British Columbia","High Wage","Means of Production Inc","Vancouver, BC V5L 3X3","5131-Producers, directors, choreographers and related occupations",Unknown,3,3
"British Columbia","High Wage","Millennium Pacific Greenhouses Partnership","Delta, BC V4K 3N2","0601-Corporate sales managers",Unknown,1,1
"British Columbia","High Wage","MINDMAP SOLUTIONS CORPORATION","North Vancouver, BC V7M 1B3","0213-Computer and information systems managers",Unknown,1,1
"British Columbia","High Wage","Motor Vehicle Image Consulting Corp","Port Moody, BC V3H 4B6","6315-Cleaning supervisors",Unknown,1,1
"British Columbia","High Wage","Mountain View Christian Academy Society","Terrace, BC V8G 0C6","4031-Secondary school teachers",Unknown,1,1
"British Columbia","High Wage","Mountain View Christian Academy Society","Terrace, BC V8G 0C6","4032-Elementary school and kindergarten teachers",Unknown,1,2
"British Columbia","High Wage","MS Batth Trucking Ltd.","Langley, BC V3W 2X3","7511-Transport truck drivers",Unknown,1,3
"British Columbia","High Wage","Norden Windows And Doors Ltd.","Delta, BC V3M 5R5","0124-Advertising, marketing and public relations managers",Unknown,1,1
"British Columbia","High Wage","Norden Windows And Doors Ltd.","Delta, BC V3M 5R5","0601-Corporate sales managers",Unknown,1,1
"British Columbia","High Wage","Norden Windows And Doors Ltd.","Delta, BC V3M 5R5","0911-Manufacturing managers",Unknown,1,1
"British Columbia","High Wage","Norden Windows And Doors Ltd.","Delta, BC V3M 5R5","1241-Administrative assistants",Unknown,1,1
"British Columbia","High Wage","Norden Windows And Doors Ltd.","Delta, BC V3M 5R5","1523-Production logistics co-ordinators",Unknown,1,1
"British Columbia","High Wage","Norden Windows And Doors Ltd.","Delta, BC V3M 5R5","7237-Welders and related machine operators",Unknown,1,1
"British Columbia","High Wage","OLYMPIC Control Inc.","North Vancouver, BC V7J 2E9","2243-Industrial instrument technicians and mechanics",Unknown,1,1
"British Columbia","High Wage","Oriental Yoga and Wellness Centre Inc.","North Vancouver, BC V7M 3K1","0513-Recreation, sports and fitness program and service directors",Unknown,1,1
"British Columbia","High Wage","Oziss Industries Inc.","Surrey, BC V3W 4G1","0621-Retail and wholesale trade managers",Unknown,1,1
"British Columbia","High Wage","PACIFIC VALLEY ENTERPRISES INC.","SURREY, BC V3V 1R2","1123-Professional occupations in advertising, marketing and public relations",Unknown,1,1
"British Columbia","High Wage","Packer Staffing Solutions Ltd.","Surrey, BC V3W 2V7","6331-Butchers, meat cutters and fishmongers - retail and wholesale",Unknown,1,10
"British Columbia","High Wage","Pilgrim Bros. Ventures Ltd.","Wonowon, BC V0C 2N0","1432-Payroll clerks",Unknown,1,1
"British Columbia","High Wage","Poco Laser & Beauty Lounge Ltd","Port Coquitlam, BC V3C 3H1","1221-Administrative officers",Unknown,2,2
"British Columbia","High Wage","Prime B Custom Homes Ltd","Surrey, BC V3W 1R1","1222-Executive assistants",Unknown,1,1
"British Columbia","High Wage","Puri Carpet & flooring Ltd","Surrey, BC V3W 3B2","1221-Administrative officers",Unknown,1,1
"British Columbia","High Wage","Quantasphere Business Solutions Inc.","Burnaby, BC V5J 3J1","2173-Software engineers and designers",Unknown,1,1
"British Columbia","High Wage","R&M Mechanical ltd.","Burnaby, BC V5C 3W4","1221-Administrative officers",Unknown,1,1
"British Columbia","High Wage","RIGHT TURN TRUCKING LTD.","Delta, BC V4C 2H1","1221-Administrative officers",Unknown,1,1
"British Columbia","High Wage","Robba da Matti Restaurant Gastown Inc.","Vancouver, BC V6A 1E7","0631-Restaurant and food service managers",Unknown,1,1
"British Columbia","High Wage","Russet Enterprises Ltd.","Vernon, BC V1H 2H7","7511-Transport truck drivers",Unknown,1,5
"British Columbia","High Wage","SAHAJ IMMIGRATION CONSULTANCY LTD.","Surrey, BC V3V 5P2","1311-Accounting technicians and bookkeepers",Unknown,1,1
"British Columbia","High Wage","SANDHU FAMILY HOLDINGS LTD","Surrey, BC V3R 2T9","1311-Accounting technicians and bookkeepers",Unknown,1,1
"British Columbia","High Wage","Sarabha Enterprises LTD","Chilliwack, BC V2R 4S8","7511-Transport truck drivers",Unknown,1,2
"British Columbia","High Wage","SARABHA TRANSPORT LTD","Langley, BC V2Y 0W9","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",Unknown,1,1
"British Columbia","High Wage","Sarli Transport Ltd.","Surrey, BC V3S 5J8","7511-Transport truck drivers",Unknown,1,2
"British Columbia","High Wage","SEKHON & SONS NURSERY INC.","Pitt Meadows, BC V3Y 2T9","1311-Accounting technicians and bookkeepers",Unknown,1,1
"British Columbia","High Wage","Sidhu Concrete Pumping Ltd","Richmond, BC V6Y 1R7","1241-Administrative assistants",Unknown,1,1
"British Columbia","High Wage","SILVER MOUNT ENTERPRISES LTD","Valemount, BC V0E 2Z0","1241-Administrative assistants",Unknown,1,1
"British Columbia","High Wage","SILVER MOUNT ENTERPRISES LTD","Valemount, BC V0E 2Z0","1311-Accounting technicians and bookkeepers",Unknown,1,1
"British Columbia","High Wage","SKYLON FREIGHT INC.","SURREY, BC V3T 3J5","1221-Administrative officers",Unknown,1,1
"British Columbia","High Wage","SPOTLESS CAR WASH INN LTD","SURREY, BC V3S 1C4","1241-Administrative assistants",Unknown,1,1
"British Columbia","High Wage","Star Painting Ltd.","Surrey, BC V3W 2C9","7611-Construction trades helpers and labourers",Unknown,1,5
"British Columbia","High Wage","Stitches Creation Inc.","Burnaby, BC V5J 5A4","0111-Financial managers",Unknown,1,1
"British Columbia","High Wage","SUMAIR TRANSPORTATION INC","Langley, BC V2Y 1N7","7511-Transport truck drivers",Unknown,1,4
"British Columbia","High Wage","SUNFOOD MARKET INC.","Surrey, BC V3R 3P2","6211-Retail sales supervisors",Unknown,1,1
"British Columbia","High Wage","Techno Way Installation ltd.","Abbotsford, BC V2T 3R7","1241-Administrative assistants",Unknown,1,1
"British Columbia","High Wage","Teja Trucking Ltd","Abbotsford, BC V2T 3S5","7511-Transport truck drivers",Unknown,1,10
"British Columbia","High Wage","Terracon Management Ltd.","Delta, BC V3M 6H4","2175-Web designers and developers",Unknown,1,1
"British Columbia","High Wage","The Capital Media Company Inc.","Vancouver, BC V5Y 1N5","5131-Producers, directors, choreographers and related occupations",Unknown,4,4
"British Columbia","High Wage","The Golden Lotus Sprinklers Co. Ltd.","Surrey, BC V3X 1L5","7441-Residential and commercial installers and servicers",Unknown,1,3
"British Columbia","High Wage","The Herd Films Inc.","Vancouver, BC V6G 1W3","5131-Producers, directors, choreographers and related occupations",Corporation,1,1
"British Columbia","High Wage","Timeline Painting Ltd","Surrey, BC V3W 0L8","7294-Painters and decorators (except interior decorators)",Unknown,1,1
"British Columbia","High Wage","Twin Phoenix Building Maintenance Inc.","Surrey, BC V4N 3R1","0015-Senior managers - trade, broadcasting and other services, n.e.c.",Unknown,1,1
"British Columbia","High Wage","Universal auto Collision Ltd.","Langley, BC V3W 3P9","1311-Accounting technicians and bookkeepers",Unknown,1,1
"British Columbia","High Wage","Universal auto Collision Ltd.","Langley, BC V3W 3P9","7322-Motor vehicle body repairers",Unknown,1,1
"British Columbia","High Wage","Uniway Computer","COQUITLAM, BC V3B 1C2","0015-Senior managers - trade, broadcasting and other services, n.e.c.",Unknown,1,1
"British Columbia","High Wage","Vinpearl Nails & Spa Inc.","Burnaby, BC V5C 2H7","0651-Managers in customer and personal services, n.e.c.",Unknown,1,1
"British Columbia","High Wage","WEST CAN PHARMACY SERVICES INC.","New Westminister, BC V3M 5J3","1221-Administrative officers",Unknown,1,1
"British Columbia","High Wage","whirl logistics limited","ABBOTSFORD, BC V2S 1G7","0714-Facility operation and maintenance managers",Unknown,1,1
"British Columbia","High Wage","Yaced Solutions Inc","Surrey, BC V3T 3B4","2171-Information systems analysts and consultants",Unknown,1,2
"British Columbia","High Wage","Yellowhead Road & Bridge (Fort George) Ltd.","Prince George, BC V2K 2X8","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",Unknown,1,1
"British Columbia","High Wage","Yifeng Cleaning Services Ltd","Richmond, BC V6V 3B4","0016-Senior managers - construction, transportation, production and utilities",Unknown,1,1
"British Columbia","Low Wage","0902488 BC Ltd","Kelowna, BC V1V 0C1","6731-Light duty cleaners",Unknown,2,2
"British Columbia","Low Wage","1010049 BC Ltd","Surrey, BC V4N 0G2",6322-Cooks,Unknown,1,1
"British Columbia","Low Wage","1030656 BC Ltd.","New Westminster, BC V3L 3W8","4214-Early childhood educators and assistants",Unknown,2,2
"British Columbia","Low Wage","1164490 B.C. Ltd.","Nanoose Bay, BC V9P 9E2","6211-Retail sales supervisors",Unknown,1,1
"British Columbia","Low Wage","1205721 B.C. Ltd.","Kamloops, BC V2C 1A5","4214-Early childhood educators and assistants",Unknown,1,2
"British Columbia","Low Wage","1229057.B.C LTD","Vancouver, BC V6G 2M7","0621-Retail and wholesale trade managers",Unknown,1,1
"British Columbia","Low Wage","1284713 BC LTD","ABBOTSFORD, BC V2T 5P1","7611-Construction trades helpers and labourers",Unknown,1,2
"British Columbia","Low Wage","1328908 B.C. LTD","Surrey, BC V3W 1R1","6311-Food service supervisors",Unknown,1,2
"British Columbia","Low Wage","1359718 B.C. LTD.","Richmond, BC V6X 1C3",6322-Cooks,Unknown,1,1
"British Columbia","Low Wage","427489 Canada Inc","Vancouver, BC V6G 2W9","6721-Support occupations in accommodation, travel and facilities set-up services",Unknown,1,1
"British Columbia","Low Wage","532171 B.C. Ltd.","Vancouver, BC V6H 3K2","0621-Retail and wholesale trade managers",Unknown,1,1
"British Columbia","Low Wage","A Lakeside Bowling 2021 Ltd.","Salmon Arm, BC V1E 2L2","6513-Food and beverage servers",Unknown,1,2
"British Columbia","Low Wage","A Lakeside Bowling 2021 Ltd.","Salmon Arm, BC V1E 2L2","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,2
"British Columbia","Low Wage","Afuri ramen and dumpling","Richmond, BC V6X 2A4","6513-Food and beverage servers",Unknown,1,1
"British Columbia","Low Wage","ALMA MATER SOCIETY OF UBC VANCOUVER","Vancouver, BC V6T  1Z","0714-Facility operation and maintenance managers","Non-Profit Organization",1,1
"British Columbia","Low Wage","Ana’s Care and Home Support LTD","Richmond, BC V6V 2A6","4412-Home support workers, housekeepers and related occupations",Unknown,1,3
"British Columbia","Low Wage","Ariel Larosa's Janitorial Services Ltd.","Dawson Creek, BC V1G 1R9","6731-Light duty cleaners",Unknown,1,1
"British Columbia","Low Wage","Atlas Electrical Inc.","Kelowna, BC V1X 3C1","7241-Electricians (except industrial and power system)",Unknown,1,1
"British Columbia","Low Wage","B.R. Enterprises Ltd.","Surrey, BC V3W 0W7","7512-Bus drivers, subway operators and other transit operators",Unknown,1,2
"British Columbia","Low Wage","BAKSHI HOLDINGS LTD","LANGLEY, BC V2Y 1A5",6512-Bartenders,Unknown,1,1
"British Columbia","Low Wage","BENE CAPITAL (GROUP) LTD","RICHMOND, BC V7C 1A4","1221-Administrative officers",Unknown,1,1
"British Columbia","Low Wage","BHINDER MASONRY LTD.","Surrey, BC V3V 7N8","7611-Construction trades helpers and labourers",Unknown,1,2
"British Columbia","Low Wage","Bic Hayer Rental Properties Corp.","Surrey, BC V3S 6K8","6731-Light duty cleaners",Unknown,1,2
"British Columbia","Low Wage","blacksmith properties","Sicamous, BC V0E 2V1","7612-Other trades helpers and labourers",Unknown,1,1
"British Columbia","Low Wage","Blue Nile Construction LTD.","Surrey, BC V3R 2G3","7611-Construction trades helpers and labourers",Unknown,1,4
"British Columbia","Low Wage","BLUE SKY CLOTHING CO LTD","North Vancouver, BC V7P 3P2","0621-Retail and wholesale trade managers",Unknown,1,1
"British Columbia","Low Wage","Bluelinx Supply Inc","Surrey, BC V3S 2A1","9619-Other labourers in processing, manufacturing and utilities",Unknown,1,1
"British Columbia","Low Wage","Breadables Inc.","Langley, BC V3A 1M7","9617-Labourers in food, beverage and associated products processing",Unknown,1,3
"British Columbia","Low Wage","BS DHILLON CONSTRUCATION LTD","SURREY, BC V3W 4V4","7611-Construction trades helpers and labourers",Unknown,1,3
"British Columbia","Low Wage","Canada-South Sudan Land Development LTD","Victoria, BC V9B 4R2","0621-Retail and wholesale trade managers",Unknown,1,1
"British Columbia","Low Wage","Capstone Insurance Services Ltd.","Richmond, BC V6X 3V7","6231-Insurance agents and brokers",Unknown,1,2
"British Columbia","Low Wage","Central Interior Catering and Consulting Ltd","Prince George, BC V2L 3C3","3413-Nurse aides, orderlies and patient service associates",Unknown,1,1
"British Columbia","Low Wage","CMJ Sheet Metal Ltd.","Burnaby, BC V5A 2G9","7233-Sheet metal workers",Unknown,1,1
"British Columbia","Low Wage","CRANK'D AUTO LTD.","Abbotsford, BC V2T 6K4","7612-Other trades helpers and labourers",Unknown,1,1
"British Columbia","Low Wage","Creative Heights Production Ltd.","Surrey, BC V3W 7X6",5221-Photographers,Unknown,1,1
"British Columbia","Low Wage","CREME DE LA CRUMB","Vancouver, BC V5L 3K6","6311-Food service supervisors",Corporation,1,1
"British Columbia","Low Wage","Dhaliwal Ventures Inc","Surrey, BC V3S 1Z9","1241-Administrative assistants",Unknown,1,2
"British Columbia","Low Wage","DINGHY DOCK PUB LTD.","Nanaimo, BC V9R 6R1","1241-Administrative assistants",Unknown,1,1
"British Columbia","Low Wage","Dragon Lotus Restaurant Ltd","Peachland, BC V0H 1X7","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,1
"British Columbia","Low Wage","DSG MOULDINGS LTD.","RICHMOND, BC V6Y 2V5","1241-Administrative assistants",Unknown,1,1
"British Columbia","Low Wage","ECS Electrical Cable Supply Ltd.","Richmond, BC V6W 0A5","1522-Storekeepers and partspersons",Unknown,1,1
"British Columbia","Low Wage","Elca Holdings Ltd.","Squamish, BC V8B 0Z4","6311-Food service supervisors",Unknown,1,2
"British Columbia","Low Wage","Ellens and Sons Plumbing and Heating Ltd.","Mission, BC V2V 5R1",7251-Plumbers,Unknown,1,10
"British Columbia","Low Wage","EMN ENTERPRISES LTD.","ABBOTSFORD, BC V2T 2W8","8431-General farm workers",Unknown,1,1
"British Columbia","Low Wage","Express Drywall Ltd.","Surrey, BC V3W 4G1","7611-Construction trades helpers and labourers",Unknown,1,2
"British Columbia","Low Wage","Fast Service Auto Repairs Ltd","Surrey, BC V3W 0R1","7612-Other trades helpers and labourers",Unknown,1,1
"British Columbia","Low Wage","Five Elements Cafe Ltd","Vancouver, BC V5L 2K5",6322-Cooks,Unknown,1,4
"British Columbia","Low Wage","FOUR LEAF LANDSCAPING LTD","Surrey, BC V3W 3H2","8612-Landscaping and grounds maintenance labourers",Unknown,1,5
"British Columbia","Low Wage","Fox and Monocle Bakery Limited","North Saanich, BC V8L 3X9","0631-Restaurant and food service managers",Unknown,1,1
"British Columbia","Low Wage","FRONTIER JANITORIAL SERVICES LTD.","Vancouver, BC V6S 1H9","6731-Light duty cleaners",Unknown,1,2
"British Columbia","Low Wage","FRS Framing Ltd.","Kelowna, BC V1X 4L5","7611-Construction trades helpers and labourers",Unknown,1,1
"British Columbia","Low Wage","Gantry Trucking Ltd.","Surrey, BC V3R 2Y3","7612-Other trades helpers and labourers",Unknown,1,1
"British Columbia","Low Wage","Global Montessori Leadership and Training Ltd","Langley, BC V3A 3X1","1241-Administrative assistants",Unknown,1,1
"British Columbia","Low Wage","HOOBITA TRANSPORTATION & TRADING LTD","North Vancouver, BC V7P 2B5","6314-Customer and information services supervisors",Unknown,1,1
"British Columbia","Low Wage","INDIAN PALATE RESTAURANT LTD.","NANAIMO, BC V9S 5L6",6322-Cooks,Unknown,1,2
"British Columbia","Low Wage","Iron Horse Rentals Ltd","Langley, BC V1M 2N5","6733-Janitors, caretakers and building superintendents",Unknown,1,1
"British Columbia","Low Wage","J S DHILLON RENOVATION LTD","Abbotsford, BC V3G 2T9","7611-Construction trades helpers and labourers",Unknown,1,2
"British Columbia","Low Wage","JMTA Janitorial Services Ltd.","Surrey, BC V3V 4B8","6731-Light duty cleaners",Unknown,1,1
"British Columbia","Low Wage","Kaintura Indian Cuisine Ltd.","Surrey, BC V4N 2L6",6322-Cooks,Unknown,1,1
"British Columbia","Low Wage","Kaintura Indian Cuisine Ltd.","Surrey, BC V4N 2L6","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,1
"British Columbia","Low Wage","Kalai's Dosa Hut Inc","Vancouver, BC V5X 3V8",6322-Cooks,Unknown,1,1
"British Columbia","Low Wage","KC3 Holdings Inc.","Vancouver, BC V5Y 1L8","7441-Residential and commercial installers and servicers",Unknown,1,1
"British Columbia","Low Wage","KONIFER BUILDING PRODUCTS INC.","Aldergrove, BC V4W 2X2","1241-Administrative assistants",Unknown,1,2
"British Columbia","Low Wage","L & K Creative Innovation Ltd","Vancouver, BC V5T 1R9","6311-Food service supervisors",Unknown,1,1
"British Columbia","Low Wage","LINKIN PHOTO & VIDEO STUDIO INC.","Abbotsford, BC V2T 3S5","1522-Storekeepers and partspersons",Unknown,1,1
"British Columbia","Low Wage","LIONSHER CANADA IMMIGRATION INC.","Surrey, BC V3W 3M8","1311-Accounting technicians and bookkeepers",Unknown,1,1
"British Columbia","Low Wage","Magnum Drywall Ltd.","Surrey, BC V3W 3J1","7611-Construction trades helpers and labourers",Unknown,1,2
"British Columbia","Low Wage","MARAR ORCHARDS LTD.","Creston, BC V0B 1G1","1241-Administrative assistants",Corporation,1,1
"British Columbia","Low Wage","Maxx Force Hockey Limited","Langley, BC V2Y 0T4","6411-Sales and account representatives - wholesale trade (non-technical)",Unknown,1,1
"British Columbia","Low Wage","MOHINDER DHUDIKE LABOUR CONTRACTORS LTD.","ABBOTSFORD, BC V2T 6V9","8431-General farm workers",Unknown,1,3
"British Columbia","Low Wage","My Empower Therapy Inc","SURREY, BC V3S 3K2","4214-Early childhood educators and assistants",Unknown,1,2
"British Columbia","Low Wage","Naito Hospitality Inc.","North Vancouver, BC V7M 1T4","6311-Food service supervisors",Unknown,1,1
"British Columbia","Low Wage","nexcen enterprises corp.","Victoria, BC V8Z 3L3","6731-Light duty cleaners",Unknown,1,1
"British Columbia","Low Wage","On Road driving school corp.","Vancouver, BC V5V 3E3","0125-Other business services managers",Unknown,1,1
"British Columbia","Low Wage","Onkar Kitchen Cabinets Ltd.","Surrey, BC V3W 0P2","7611-Construction trades helpers and labourers",Unknown,1,1
"British Columbia","Low Wage","PANJAB DRYWALL LTD.","Surrey, BC V3W 3J1","7611-Construction trades helpers and labourers",Unknown,1,3
"British Columbia","Low Wage","Rami's Cut Barber Shop Ltd.","Port Coquitlam, BC V3C 3G6","0651-Managers in customer and personal services, n.e.c.",Unknown,1,1
"British Columbia","Low Wage","Rami's Cut Barber Shop Ltd.","Port Coquitlam, BC V3C 3G6","1311-Accounting technicians and bookkeepers",Unknown,1,1
