Province/Territory,"Program Stream",Employer,Address,Occupation,"Incorporate Status","Requested LMIAs","Requested Positions"
"British Columbia                                                           ","High Wage","Sidhu Pro Construction Ltd.","Delta, BC V4C 4J9",72310-Carpenters,Unknown,1,2
"British Columbia                                                           ","High Wage","Signalchem Lifesciences Corp","Richmond, BC V6V 2J2","21223-Database analysts and data administrators",Corporation,1,1
"British Columbia                                                           ","High Wage","SIX ACES ENTERPRISES LTD.","VERNON, BC V1T 9H2","13100-Administrative officers",Unknown,1,1
"British Columbia                                                           ","High Wage","SK Excavating Ltd","Surrey, BC V3S 0L2","73400-Heavy equipment operators",Unknown,1,2
"British Columbia                                                           ","High Wage","Sonu Beauty College Limited","Delta, BC V4C 6R8","63211-Estheticians, electrologists and related occupations",Unknown,1,1
"British Columbia                                                           ","High Wage","Spa A'lita Esthetics Inc.","Victoria, BC V9B 2X4","41301-Therapists in counselling and related specialized therapies",Unknown,1,1
"British Columbia                                                           ","High Wage","SRCOQ TRAINING LTD","RICHMOND, BC V7E 6S3","41406-Recreation, sports and fitness policy researchers, consultants and program officers",Unknown,1,1
"British Columbia                                                           ","High Wage","Stafflink services Ltd","Surrey, BC V3S 2A1","11202-Professional occupations in advertising, marketing and public relations",Unknown,1,1
"British Columbia                                                           ","High Wage","Stratosphere Properties Ltd.","Vancouver, BC V6H 1Y2","73200-Residential and commercial installers and servicers",Unknown,1,2
"British Columbia                                                           ","High Wage","SUPERHERO EDUCATION LTD.","Richmond, BC V6X 0J8","40021-School principals and administrators of elementary and secondary education",Unknown,1,1
"British Columbia                                                           ","High Wage","Superior Insulation","Surrey, BC V3W 2V3",72321-Insulators,Unknown,1,1
"British Columbia                                                           ","High Wage","Surrey Delta Tiffin Delivery","Surrey, BC V3W 3N3","13110-Administrative assistants",Unknown,1,1
"British Columbia                                                           ","High Wage","TAREK EQUIPMENT SUPPLIES LTD","Vancouver, BC V5X 3T5","00014-Senior managers - trade, broadcasting and other services, n.e.c.",Corporation,1,1
"British Columbia                                                           ","High Wage","Target Stone Slinger Ltd.","Surrey, BC V3V 7Y1","73300-Transport truck drivers",Unknown,1,2
"British Columbia                                                           ","High Wage","Thai Away Home Restaurants 365 Inc","Vancouver, BC V6Z 1L4","60030-Restaurant and food service managers",Unknown,1,1
"British Columbia                                                           ","High Wage","The Capital Media Company Inc.","Vancouver, BC V5Y 1N5","51120-Producers, directors, choreographers and related occupations",Unknown,3,3
"British Columbia                                                           ","High Wage","THE EVERGREEN PIZZERIA INC.","WEST KELOWNA, BC V4T 1P9","65201-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,1
"British Columbia                                                           ","High Wage","The Herd Films Inc.","Vancouver, BC V6G 1W3","51120-Producers, directors, choreographers and related occupations",Corporation,1,1
"British Columbia                                                           ","High Wage","TOKEN STUDIO INC.","Richmond, BC V6Y 2B6","52120-Graphic designers and illustrators",Unknown,1,1
"British Columbia                                                           ","High Wage","Tony Mulder Jewellery","Creston, BC V0B 1G0","60040-Managers in customer and personal services",Unknown,1,2
"British Columbia                                                           ","High Wage","Topclass Education Inc.","West Vancouver, BC V7V 3S6","43109-Other instructors",Unknown,1,2
"British Columbia                                                           ","High Wage","Transmission North Productions Inc.","Delta, BC V4M 2K4","51120-Producers, directors, choreographers and related occupations",Unknown,1,1
"British Columbia                                                           ","High Wage","True North Labour Inc.","Burnaby, BC V5C 6N3","52113-Audio and video recording technicians",Unknown,1,1
"British Columbia                                                           ","High Wage","Truphan Construction Ltd.","CHILLIWACK, BC V2R 5P7","72200-Electricians (except industrial and power system)",Unknown,1,1
"British Columbia                                                           ","High Wage","Ukee Lighthouse Cleaning","Ucluelet, BC V0R 3A0","65310-Light duty cleaners",Unknown,1,2
"British Columbia                                                           ","High Wage","Vancity Labour Supply Ltd","delta, BC V4C 6H1","12013-Supervisors, supply chain, tracking and scheduling coordination occupations",Unknown,1,2
"British Columbia                                                           ","High Wage","VANTAA ENTERPRISE LTD.","Richmond, BC V6X 3V7","62023-Customer and information services supervisors",Unknown,1,1
"British Columbia                                                           ","High Wage","Varaitch Holding Ltd.","Langley, BC V3A 3Y6","73300-Transport truck drivers",Unknown,1,2
"British Columbia                                                           ","High Wage","VG Infotech Ltd","SECHELT, BC V0N 3A0","21233-Web designers",Unknown,1,1
"British Columbia                                                           ","High Wage","Virsa Foundation","Surrey, BC V3S 1Y8","12103-Conference and event planners",Corporation,1,2
"British Columbia                                                           ","High Wage","Vitosha Craft Inc","Langley, BC V3A 0H2","13100-Administrative officers",Unknown,1,1
"British Columbia                                                           ","High Wage","Vitosha Craft Inc","Langley, BC V3A 0H2","21233-Web designers",Unknown,1,1
"British Columbia                                                           ","High Wage","Westland I.I.C. Construction Ltd.","Richmond, BC V6X 1L3","12100-Executive assistants",Unknown,1,1
"British Columbia                                                           ","High Wage","Whitewater Concrete Ltd","Coquitlam, BC V3K 6T1",72310-Carpenters,Unknown,1,1
"British Columbia                                                           ","High Wage","WIMMERS VETERINARY MEDICINE PROFESSIONAL CORPORATION (Operating as VetCare Canada)","Vancouver, BC V6B 2S2",31103-Veterinarians,Unknown,1,1
"British Columbia                                                           ","High Wage","Win Red Cedar Fencing Ltd","Abbotsford, BC V2T 5J1","73200-Residential and commercial installers and servicers",Unknown,1,2
"British Columbia                                                           ","High Wage","ZAMM RETAIL INC","North Vancouver,, BC V7J 3H2","62010-Retail sales supervisors",Unknown,1,1
"British Columbia                                                           ","Low Wage","0729886 BC LTD.","Williams Lake, BC V2G 2W3","65201-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,2
"British Columbia                                                           ","Low Wage","0871499 B.C. LTD.","Whistler, BC V8E 0G4","74205-Public works maintenance equipment operators and related workers",Unknown,1,1
"British Columbia                                                           ","Low Wage","0892178 B.C. LTD","Campbell River, BC V9W 8E8","65311-Specialized cleaners",Unknown,1,2
"British Columbia                                                           ","Low Wage","1021742 B.C. LTD","COQUITLAM, BC V3B 1C2","65201-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,1
"British Columbia                                                           ","Low Wage","1030656 BC Ltd.","New Westminster, BC V3L 3W8","42202-Early childhood educators and assistants",Unknown,2,2
"British Columbia                                                           ","Low Wage","1032455 B.C. LTD.","Sidney, BC V8L 1X1","62021-Executive housekeepers",Unknown,1,1
"British Columbia                                                           ","Low Wage","1032455 B.C. LTD.","Sidney, BC V8L 1X1",63200-Cooks,Unknown,1,2
"British Columbia                                                           ","Low Wage","1034152 B.C. Ltd.","Penticton, BC V2A 6A6","62010-Retail sales supervisors",Unknown,1,1
"British Columbia                                                           ","Low Wage","1062747 BC Ltd","Nanaimo, BC V9S 1H9",63200-Cooks,Unknown,1,2
"British Columbia                                                           ","Low Wage","1062747 BC Ltd","Nanaimo, BC V9S 1H9","65201-Food counter attendants, kitchen helpers and related support occupations",Unknown,2,2
"British Columbia                                                           ","Low Wage","1084463 B.C. LTD.","Surrey, BC V3S 3L6","65102-Store shelf stockers, clerks and order fillers",Unknown,1,1
"British Columbia                                                           ","Low Wage","1086799 BC. Ltd.","Oliver, BC V0H 1T9","62010-Retail sales supervisors",Unknown,1,1
"British Columbia                                                           ","Low Wage","1093420 BC Ltd","Fort st john, BC V1J 0P2","62020-Food service supervisors",Unknown,1,1
"British Columbia                                                           ","Low Wage","1123373 BC Ltd","Penticton, BC V2A 8M3","72024-Supervisors, motor transport and other ground transit operators",Unknown,1,1
"British Columbia                                                           ","Low Wage","1123373 BC Ltd","Penticton, BC V2A 8M3","75200-Taxi and limousine drivers and chauffeurs",Unknown,1,1
"British Columbia                                                           ","Low Wage","1140411 B.C. LTD.","Quesnel, BC V2J 2K2",63200-Cooks,Unknown,1,1
"British Columbia                                                           ","Low Wage","1159448 BC Ltd.","Richmond, BC V7E 3A5",63200-Cooks,Unknown,2,2
"British Columbia                                                           ","Low Wage","1159931 B.C. LTD.","Lillooet, BC V0K 1V0",63200-Cooks,Unknown,2,2
"British Columbia                                                           ","Low Wage","11673777 Canada Inc.","Vancouver, BC V6E 2R9","62010-Retail sales supervisors",Unknown,1,1
"British Columbia                                                           ","Low Wage","1243300 B.C. LTD.","Calgary, BC T3J 0J2",65100-Cashiers,Unknown,1,2
"British Columbia                                                           ","Low Wage","1259233 B.C. LTD.","Victoria, BC V8X 1J8","62020-Food service supervisors",Unknown,1,1
"British Columbia                                                           ","Low Wage","1259233 B.C. LTD.","Victoria, BC V8X 1J8","65201-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,2
"British Columbia                                                           ","Low Wage","1288941B.C. Ltd.","Vancouver, BC V5Y 1P4","65200-Food and beverage servers",Unknown,1,1
"British Columbia                                                           ","Low Wage","1288941B.C. Ltd.","Vancouver, BC V5Y 1P4","65201-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,1
"British Columbia                                                           ","Low Wage","1290696 BC Ltd.","Chilliwack, BC V2R 4E3","62010-Retail sales supervisors",Unknown,1,1
"British Columbia                                                           ","Low Wage","1320138 BC Ltd","Surrey, BC V3W 4E9","75201-Delivery service drivers and door-to-door distributors",Unknown,1,2
"British Columbia                                                           ","Low Wage","1332075 BC LTD","Victoria, BC V8N 3E2","60030-Restaurant and food service managers",Unknown,1,1
"British Columbia                                                           ","Low Wage","1347541 B.C Ltd","Surrey, BC V3W 0J3","75201-Delivery service drivers and door-to-door distributors",Unknown,1,2
"British Columbia                                                           ","Low Wage","1351097 BC Ltd","Abbotsford, BC V2T 4A5","75201-Delivery service drivers and door-to-door distributors",Unknown,1,2
"British Columbia                                                           ","Low Wage","1352294 B.C. Ltd","Surrey, BC V3S 3K2","62020-Food service supervisors",Unknown,1,1
"British Columbia                                                           ","Low Wage","1352294 B.C. Ltd","Surrey, BC V3S 3K2","65201-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,1
"British Columbia                                                           ","Low Wage","1363924 BC LTD.","QUESNEL, BC V2J 4C5","62010-Retail sales supervisors",Unknown,1,1
"British Columbia                                                           ","Low Wage","1366770 B.C. LTD.","North Vancouver, BC V7J 3S8",63200-Cooks,Unknown,1,1
"British Columbia                                                           ","Low Wage","1374696 B.C. LTD.","Richmond, BC V6X 1T5",63200-Cooks,Unknown,1,2
"British Columbia                                                           ","Low Wage","1380383 BC Ltd.","Vernon, BC V1T 6W8","65310-Light duty cleaners",Unknown,1,2
"British Columbia                                                           ","Low Wage","1382964 B.C. Ltd DBA Save on Cartridge","Kelowna, BC V1Y 8P8",65100-Cashiers,Unknown,1,1
"British Columbia                                                           ","Low Wage","1388258 BC LTD","Richmond, BC V6X 1C3",62200-Chefs,Unknown,1,1
"British Columbia                                                           ","Low Wage","1402426 BC Ltd","Hope, BC V0X 1L0","65201-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,2
"British Columbia                                                           ","Low Wage","1405772 B.C. LTD.","Vancouver, BC V5Z 1J8",63200-Cooks,Unknown,1,2
"British Columbia                                                           ","Low Wage","1435041 B.C. LTD.","Surrey, BC V3S 2C1","75110-Construction trades helpers and labourers",Unknown,1,1
"British Columbia                                                           ","Low Wage","1448900 BC Ltd","Langley, BC V2Y 1M9","62020-Food service supervisors",Unknown,1,1
"British Columbia                                                           ","Low Wage","1448900 BC Ltd","Langley, BC V2Y 1M9","65201-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,2
"British Columbia                                                           ","Low Wage","1453065 BC LTD","Langley, BC V3A 9J8","63201-Butchers - retail and wholesale",Unknown,1,2
"British Columbia                                                           ","Low Wage","1460749 B.C. LTD.","surrey, BC V4N 0X8","65200-Food and beverage servers",Unknown,1,2
"British Columbia                                                           ","Low Wage","14612621 CANADA INC.","VANCOUVER, BC V6B 2R4","62020-Food service supervisors",Unknown,1,1
"British Columbia                                                           ","Low Wage","14612621 CANADA INC.","VANCOUVER, BC V6B 2R4","65202-Meat cutters and fishmongers - retail and wholesale",Unknown,1,1
"British Columbia                                                           ","Low Wage","1465693 BC Ltd","White Rock, BC V4B 1C3","65201-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,2
"British Columbia                                                           ","Low Wage","2336086 Alberta LTD","Trail, BC V1R 3T4","65201-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,2
"British Columbia                                                           ","Low Wage","4 BISHOPS HOLDINGS LTD.","Victoria, BC V8V 4C8","65201-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,3
"British Columbia                                                           ","Low Wage","98 Spa Ltd.","VERNON, BC V1T 9H2","63211-Estheticians, electrologists and related occupations",Unknown,1,2
"British Columbia                                                           ","Low Wage","A.M. FORD SALES LTD","Trail, BC V1R 2T1","75119-Other trades helpers and labourers",Unknown,1,2
"British Columbia                                                           ","Low Wage","A.S. AUTO REPAIR LTD.","Surrey, BC V3W 3E8","75119-Other trades helpers and labourers",Unknown,1,1
"British Columbia                                                           ","Low Wage","AER Skinlab Inc.","Vancouver, BC V6J 1H2","11202-Professional occupations in advertising, marketing and public relations",Unknown,1,1
"British Columbia                                                           ","Low Wage","Ahm Alliance Trading Company Corp","Delta, BC V4C 6R4","65200-Food and beverage servers",Unknown,1,1
"British Columbia                                                           ","Low Wage","Akshay Singla Personal Real Estate Corporation","Surrey, BC V3V 4B9","13111-Legal administrative assistants",Unknown,1,1
"British Columbia                                                           ","Low Wage","Amirbaghdad FHS","New Westminster, BC V3L 3B5","13110-Administrative assistants",Unknown,1,1
"British Columbia                                                           ","Low Wage","AMP CITY ELECTRICAL AND CONSTRUCTION INC.","Kelowna, BC V1P 1E2","72200-Electricians (except industrial and power system)",Unknown,1,1
"British Columbia                                                           ","Low Wage","Anthony Elliott Inc. Janice Tai Ltd. Matthew FK Jacquet Inc. Shannon Bella Holdings Ltd. Taylor Cahi","North Vancouver, BC V7M 2E7","12200-Accounting technicians and bookkeepers",Unknown,1,1
"British Columbia                                                           ","Low Wage","Ashcroft Terminal LTD","Vancouver, BC V6E 4A4","13110-Administrative assistants",Unknown,1,1
"British Columbia                                                           ","Low Wage","AYN IMMIGRATION SERVICES LTD.","Surrey, BC V3W 1L4","64409-Other customer and information services representatives",Unknown,1,1
"British Columbia                                                           ","Low Wage","Barclay Sales Ltd","Port Coquitlam, BC V3C 6L3","75101-Material handlers",Unknown,1,1
"British Columbia                                                           ","Low Wage","BC BETON CONTRACTING LTD.","North Vancouver, BC V7N 3E6","75110-Construction trades helpers and labourers",Unknown,1,1
"British Columbia                                                           ","Low Wage","BC Quantity Surveyors Inc.","Richmond, BC V6V 2H1","13100-Administrative officers",Unknown,1,1
"British Columbia                                                           ","Low Wage","BEACH GROVE GOLF CLUB (1960) LTD.","Delta, BC V4L 1C7","65200-Food and beverage servers",Unknown,1,1
"British Columbia                                                           ","Low Wage","BEC STAR HOLDINGS LTD.","Sidney, BC V8L 1W9","33103-Pharmacy technical assistants and pharmacy assistants",Unknown,1,1
"British Columbia                                                           ","Low Wage","BELL ROOFING LTD.","Surrey, BC V3V 2B3","75110-Construction trades helpers and labourers",Unknown,1,1
"British Columbia                                                           ","Low Wage","Bestcraft Kitchen Cabinets Ltd.","Surrey, BC V3W 7G3","75110-Construction trades helpers and labourers",Unknown,1,1
"British Columbia                                                           ","Low Wage","Big Sky North Holdings Ltd.","Williams Lake, BC V2G 4K3","73110-Roofers and shinglers",Unknown,1,2
"British Columbia                                                           ","Low Wage","Blanco Enterprises LTD","Victoria, BC V8P 2H6","73112-Painters and decorators (except interior decorators)",Unknown,1,1
"British Columbia                                                           ","Low Wage","BLUE OCEAN PAINTING LTD.","SURREY, BC V3W 3C2","13110-Administrative assistants",Unknown,1,1
"British Columbia                                                           ","Low Wage","Breka Bakery & Cafe Inc.","Vancouver, BC V6P 3V9","62020-Food service supervisors",Unknown,1,1
"British Columbia                                                           ","Low Wage","Breka Bakery & Cafe Inc.","Vancouver, BC V6P 3V9",63202-Bakers,Unknown,1,1
"British Columbia                                                           ","Low Wage","Brookwood Properties Inc.","Prince George, BC V2M 1X3","65310-Light duty cleaners",Unknown,1,2
"British Columbia                                                           ","Low Wage","BUSY BEE ROOFING LTD.","Surrey, BC V3S 7L8","75110-Construction trades helpers and labourers",Unknown,1,2
"British Columbia                                                           ","Low Wage","Cactus Cafe West Broadway Ltd.","Vancouver, BC V6J 5K9","62020-Food service supervisors",Unknown,1,1
"British Columbia                                                           ","Low Wage","Chandan Construction Ltd.","Surrey, BC V3T 3E6","75110-Construction trades helpers and labourers",Unknown,1,2
"British Columbia                                                           ","Low Wage","Colonel Kababz Indian Restaurant & Bar Ltd.","Surrey, BC V3T 2X3","65201-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,1
"British Columbia                                                           ","Low Wage","Creations in Skin care INC.","Surrey, BC V3V 2E9","64100-Retail salespersons and visual merchandisers",Unknown,1,1
"British Columbia                                                           ","Low Wage","CS Southpoint Salons Ltd","Surrey, BC V4P 3K1","63210-Hairstylists and barbers",Unknown,1,6
"British Columbia                                                           ","Low Wage","D.J. Nails Salon Ltd.","Surrey, BC V3S 5K7","63211-Estheticians, electrologists and related occupations",Unknown,1,2
"British Columbia                                                           ","Low Wage","Delta Cedar Saw Mill LP","Delta, BC V4C 2R3","92014-Supervisors, forest products processing",Unknown,1,1
"British Columbia                                                           ","Low Wage","DELTA CHATT & DOSA HOUSE LTD","Delta, BC V4C 6R1","65201-Food counter attendants, kitchen helpers and related support occupations",Unknown,2,2
"British Columbia                                                           ","Low Wage","Destination Aesthetics Ltd","Westbank, BC V4T 2X9","63211-Estheticians, electrologists and related occupations",Unknown,1,1
"British Columbia                                                           ","Low Wage","Devils' Bath Brewing Co. Inc.","Port McNeill, BC V0N 2R0","62020-Food service supervisors",Unknown,1,1
"British Columbia                                                           ","Low Wage","DIVINE WOODWORKING LTD.","Surrey, BC V3S 5H1","75110-Construction trades helpers and labourers",Unknown,1,1
"British Columbia                                                           ","Low Wage","Divya Cuisine Pvt. Ltd.","Chilliwack, BC V2R 4E8","65201-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,2
"British Columbia                                                           ","Low Wage","DNA Data Networking and Assemblies Ltd.","Delta, BC V4G 0A5","12102-Procurement and purchasing agents and officers",Unknown,1,1
"British Columbia                                                           ","Low Wage","Door to Door Tires Ltd","Richmond, BC V6X 2R2","94200-Motor vehicle assemblers, inspectors and testers",Unknown,1,1
"British Columbia                                                           ","Low Wage","DOT PIZZA Ltd.","MISSION, BC V2V 7B8","65201-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,3
"British Columbia                                                           ","Low Wage","DREAM CATCHER DRYWALL LTD.","Surrey, BC V3V 4B7","14100-General office support workers",Unknown,1,1
"British Columbia                                                           ","Low Wage","Dream Pizza Ltd.","Abbotsford, BC V2S 3M6","62020-Food service supervisors",Unknown,1,1
"British Columbia                                                           ","Low Wage","Eco Care Constructions Inc.","Abbotsford, BC V2T 5B3","75110-Construction trades helpers and labourers",Unknown,1,2
"British Columbia                                                           ","Low Wage","ECOF CLEANERS LTD.","Surrey, BC V3W 6G4","65310-Light duty cleaners",Unknown,1,2
"British Columbia                                                           ","Low Wage","FAST WAY PLUMBING & HEATING LTD","Delta, BC V4C 2C9","75110-Construction trades helpers and labourers",Unknown,1,1
"British Columbia                                                           ","Low Wage","Fransor Insulation Ltd.","Surrey, BC V4N 3R1","75110-Construction trades helpers and labourers",Unknown,1,2
"British Columbia                                                           ","Low Wage","FRASER VALLEY WIRELESS LTD.","Langley, BC V1M 3C9","62010-Retail sales supervisors",Unknown,1,1
"British Columbia                                                           ","Low Wage","FRIENDZ AT FIVE CORNERS INCORP","LANGLEY, BC V3A 4M8","42202-Early childhood educators and assistants",Unknown,1,1
"British Columbia                                                           ","Low Wage","FRS Framing Ltd.","Kelowna, BC V1X 4L5","75110-Construction trades helpers and labourers",Unknown,1,2
"British Columbia                                                           ","Low Wage","FV Flooring Ltd.","Abbotsford BC, BC V2T 1J5","73113-Floor covering installers",Unknown,1,2
"British Columbia                                                           ","Low Wage","FV Flooring Ltd.","Abbotsford BC, BC V2T 1J5","75110-Construction trades helpers and labourers",Unknown,1,1
"British Columbia                                                           ","Low Wage","G.M.A. Catering LTD.","Masset, BC V0T 1M0",64301-Bartenders,Unknown,1,1
"British Columbia                                                           ","Low Wage","G.M.A. Catering LTD.","Masset, BC V0T 1M0","65200-Food and beverage servers",Unknown,1,1
"British Columbia                                                           ","Low Wage","G4U SECURITY & LOGISTICS INC.","Dawson Creek, BC V1G 1X3","62029-Other services supervisors",Unknown,1,2
"British Columbia                                                           ","Low Wage","Glenwood Meats","Victoria, BC V9B 4G9","64100-Retail salespersons and visual merchandisers",Unknown,1,4
"British Columbia                                                           ","Low Wage","GTB FURNITURE COMPANY LTD","Surrey, BC V3W 4G2","62010-Retail sales supervisors",Unknown,1,1
"British Columbia                                                           ","Low Wage","H & I Hospitality LTD. dba Those Indian Guys","Surrey, BC V4A 9Y9","60030-Restaurant and food service managers",Unknown,1,1
"British Columbia                                                           ","Low Wage","Hastings Reflexology & Steam Sauna Inc.","Vancouver, BC V6A 1R5","65229-Other support occupations in personal services",Unknown,1,2
"British Columbia                                                           ","Low Wage","Hell's Gate Airtram Inc.","Boston Bar, BC V0K 1C0","62022-Accommodation, travel, tourism and related services supervisors",Unknown,1,1
"British Columbia                                                           ","Low Wage","HI LIGHT DRYWALL LTD.","SURREY, BC V3R 5Z1","75110-Construction trades helpers and labourers",Unknown,1,2
"British Columbia                                                           ","Low Wage","Ian Roofing Ltd.","Surrey, BC V3T 1X6","75110-Construction trades helpers and labourers",Unknown,1,2
"British Columbia                                                           ","Low Wage","INDUS CONSTRUCTION LTD.","Kelowna, BC V1X 3A1","75110-Construction trades helpers and labourers",Unknown,1,2
"British Columbia                                                           ","Low Wage","IODEVOPS SERVICES INC.","VANCOUVER, BC V6Z 0G8","13110-Administrative assistants",Unknown,1,1
"British Columbia                                                           ","Low Wage","I-Point Interior Design Ltd","Vancouver, BC V6C 3N8",14101-Receptionists,Unknown,1,1
"British Columbia                                                           ","Low Wage","J.W.PROJECTS LTD.","Osoyoos, BC V0H 1V0",63200-Cooks,Unknown,1,2
"British Columbia                                                           ","Low Wage","Jace Trucklines Ltd","Surrey, BC V3S 1X7","75119-Other trades helpers and labourers",Unknown,1,2
"British Columbia                                                           ","Low Wage","Jassar Enterprises Ltd","Surrey, BC V3T 1B7","13100-Administrative officers",Unknown,1,1
"British Columbia                                                           ","Low Wage","Jassar Enterprises Ltd","Surrey, BC V3T 1B7","82031-Contractors and supervisors, landscaping, grounds maintenance and horticulture services",Unknown,1,1
"British Columbia                                                           ","Low Wage","Jealousy Nails & Spa","North Vancouver, BC V7L 2P9","63211-Estheticians, electrologists and related occupations",Unknown,1,1
"British Columbia                                                           ","Low Wage","JELLYBEAN PARK PLAYCARE INC","LANGLEY, BC V2Y 1A5","42202-Early childhood educators and assistants",Unknown,1,1
"British Columbia                                                           ","Low Wage","JK Hospitality Ltd.","Coquitlam, BC V3K 3V8","62020-Food service supervisors",Unknown,1,1
"British Columbia                                                           ","Low Wage","JK Hospitality Ltd.","Coquitlam, BC V3K 3V8","65201-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,1
"British Columbia                                                           ","Low Wage","JnB Homecare Services Ltd.","Kelowna, BC V1Y 7E3","44101-Home support workers, caregivers and related occupations",Unknown,1,8
"British Columbia                                                           ","Low Wage","JnB Homecare Services Ltd.","Kelowna, BC V1Y 7E3",63200-Cooks,Unknown,1,1
"British Columbia                                                           ","Low Wage","JRHS HOMES LTD.","Surrey, BC V3Z 9R9","75110-Construction trades helpers and labourers",Unknown,1,2
"British Columbia                                                           ","Low Wage","Kalan Constructions Ltd.","Surrey, BC V3X 1X2","65312-Janitors, caretakers and heavy-duty cleaners",Unknown,1,1
"British Columbia                                                           ","Low Wage","KBR Transport INC","Delta, BC V3M 6M5","73300-Transport truck drivers",Unknown,1,2
"British Columbia                                                           ","Low Wage","Kenmar Inns Ltd","Surrey, BC V3R 1W2","75110-Construction trades helpers and labourers",Unknown,1,1
"British Columbia                                                           ","Low Wage","Khaira Insulation Ltd.","Abbotsford, BC V2T 5B8","75110-Construction trades helpers and labourers",Unknown,1,2
"British Columbia                                                           ","Low Wage","Kingdom Bread INC.","Surrey, BC V3R 4E7","65201-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,1
"British Columbia                                                           ","Low Wage","Kito Canada Inc.","Burnaby, BC V5C 3V6","12102-Procurement and purchasing agents and officers",Unknown,1,1
"British Columbia                                                           ","Low Wage","Koolmax Heating & Cooling LTD","Surrey, BC V3S 5T6","75119-Other trades helpers and labourers",Unknown,1,2
"British Columbia                                                           ","Low Wage","La Buca Restaurant","Vancouver, BC V6L 2N8",62200-Chefs,Unknown,1,1
"British Columbia                                                           ","Low Wage","Labinoti Construction Ltd","North Vancouver, BC V7M 1R5","75110-Construction trades helpers and labourers",Unknown,2,4
"British Columbia                                                           ","Low Wage","Ladner bottle depot co . ltd.","delta, BC V4K 2Y1","62010-Retail sales supervisors",Unknown,1,1
"British Columbia                                                           ","Low Wage","Leah's Auto and Nail Lounge LTD","North Vancouver, BC V7P 1J9",53110-Photographers,Unknown,1,1
"British Columbia                                                           ","Low Wage","LIQUOR DISCOUNTER SCOTT ROAD LTD","DELTA, BC V4C 6R2","62010-Retail sales supervisors",Unknown,1,1
"British Columbia                                                           ","Low Wage","Low Cost Fencing & Construction Ltd.","Surrey, BC V3S 3G4","75110-Construction trades helpers and labourers",Unknown,1,2
"British Columbia                                                           ","Low Wage","LTL POWER SERVICES LTD","Surrey, BC V3W 5Y3","75110-Construction trades helpers and labourers",Unknown,1,2
"British Columbia                                                           ","Low Wage","made 4 u construction ltd","parksville, BC V9P 1K6","75110-Construction trades helpers and labourers",Unknown,1,3
"British Columbia                                                           ","Low Wage","Magnum Construction Services","New Westminster, BC V3L 2W6","65310-Light duty cleaners",Unknown,1,1
"British Columbia                                                           ","Low Wage","MANDALA ENTERPRISES LTD","PORT MOODY, BC V3H 2P8","95106-Labourers in food and beverage processing",Unknown,1,1
"British Columbia                                                           ","Low Wage","MANNZ CANADA IMMIGRATION CONSULTANTS INC.","Surrey, British Columbia, BC V3W 0E6","12200-Accounting technicians and bookkeepers",Unknown,1,1
"British Columbia                                                           ","Low Wage","Maplewall Walls & Ceilings Ltd","Surrey, BC V3R 7Z9","75110-Construction trades helpers and labourers",Unknown,1,2
"British Columbia                                                           ","Low Wage","Marlow Properties ( B.C. ) Inc.","Salt Spring Island, BC V8K 2S2",63200-Cooks,Unknown,1,1
"British Columbia                                                           ","Low Wage","MASALA ART LTD.","ABBOTSFORD, BC V2T 1W8",63200-Cooks,Unknown,1,1
"British Columbia                                                           ","Low Wage","Milestone Motors Ltd.","Langley, BC V3A 5E8","13110-Administrative assistants",Unknown,1,1
"British Columbia                                                           ","Low Wage","Milestone Motors Ltd.","Langley, BC V3A 5E8","75119-Other trades helpers and labourers",Unknown,1,2
"British Columbia                                                           ","Low Wage","MKS Family Enterprises Limited","ABBOTSFORD, BC V2S 2C7","65201-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,2
"British Columbia                                                           ","Low Wage","Mosaic Immigration Inc","Surrey, BC V4A 4N2","13110-Administrative assistants",Unknown,1,1
"British Columbia                                                           ","Low Wage","Myra Constructions Ltd.","Surrey, BC V3W 0L2","75110-Construction trades helpers and labourers",Unknown,1,1
"British Columbia                                                           ","Low Wage","NAMU LANDSCAPE","Burnaby, BC V5A 3V1","85121-Landscaping and grounds maintenance labourers",Unknown,1,1
"British Columbia                                                           ","Low Wage","Natural Life Nutrition Inc","Burnaby, BC V5J 0G7","95106-Labourers in food and beverage processing",Unknown,1,1
"British Columbia                                                           ","Low Wage","Network Test Labs Inc","Vancouver, BC V6B 2Z4","21220-Cybersecurity specialists",Unknown,1,1
