Province/Territory,"Program Stream",Employer,Address,Occupation,"Incorporate Status","Requested LMIAs","Requested Positions"
"Alberta                                                                    ","Low Wage            ","RAAVI SANDHU LTD.","Calgary, AB T3N 2A8","60030-Restaurant and food service managers",Unknown,1,1
"Alberta                                                                    ","Low Wage            ","RAAVI SANDHU LTD.","Calgary, AB T3N 2A8","62020-Food service supervisors",Unknown,1,2
"Alberta                                                                    ","Low Wage            ","Radiance Nails & Spa Inc","Calgary, AB T2H 2V2","63211-Estheticians, electrologists and related occupations",Unknown,2,4
"Alberta                                                                    ","Low Wage            ","Rajpura Food Ltd.","Enchant, AB T0K 0V0","65200-Food and beverage servers",Unknown,1,1
"Alberta                                                                    ","Low Wage            ","Rampart Roofing Inc.","Barnwell, AB T0K 0B0","73110-Roofers and shinglers",Unknown,1,2
"Alberta                                                                    ","Low Wage            ","RAPID VEHICLE REPAIR LTD.","calgary, AB T2E 6L1","65311-Specialized cleaners",Unknown,1,1
"Alberta                                                                    ","Low Wage            ","Real Sprayfoam Ltd","Edmonton, AB T5M 4G4","75101-Material handlers",Unknown,1,2
"Alberta                                                                    ","Low Wage            ","RED REST MOTEL LTD","REDWATER, AB T0A 2W0","65310-Light duty cleaners",Unknown,1,1
"Alberta                                                                    ","Low Wage            ","Sentinel Roofing Ltd","Calgary, AB T1Y 4M1","65310-Light duty cleaners",Unknown,1,1
"Alberta                                                                    ","Low Wage            ","shiv anpurna inc","niton junction, AB T7E 5A1","62020-Food service supervisors",Unknown,1,1
"Alberta                                                                    ","Low Wage            ","Shree Hari Enterprises Inc","Edmonton, AB T6N 1N2",63200-Cooks,Unknown,1,1
"Alberta                                                                    ","Low Wage            ","THE DESIGN AND DRAWING INC.","Airdrie, AB T4A 0K1",73101-Tilesetters,Unknown,1,1
"Alberta                                                                    ","Low Wage            ","THE DESIGN AND DRAWING INC.","Airdrie, AB T4A 0K1","75110-Construction trades helpers and labourers",Unknown,1,1
"Alberta                                                                    ","Low Wage            ","The Shawarma Factory Calgary Ltd.","Calgary, AB T2C 4N1","65201-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,1
"Alberta                                                                    ","Low Wage            ","The UPS Store #282","Okotoks, AB T1S 1Z6","14400-Shippers and receivers",Unknown,1,1
"Alberta                                                                    ","Low Wage            ","True North Mortgage Inc.","Calgary, AB T2P 2V7","13100-Administrative officers",Unknown,1,1
"Alberta                                                                    ","Low Wage            ","Universal Explorer Inc","Calgary, AB T2P 2V6","62022-Accommodation, travel, tourism and related services supervisors",Unknown,1,1
"Alberta                                                                    ","Low Wage            ","V. MADAN AND D. JIVRAJ PROFESSIONAL CORPORATION","EDMONTON, AB T6T 0R1",14101-Receptionists,Unknown,1,1
"Alberta                                                                    ","Low Wage            ","Vesco Investments Ltd","Westlock, AB T7P 1Y9","65202-Meat cutters and fishmongers - retail and wholesale",Unknown,1,1
"Alberta                                                                    ","Low Wage            ","Vivaansyummies Ltd","Calgary, AB T2E 6S8","65201-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,2
"Alberta                                                                    ","Low Wage            ","VIVID 1 CONCEPTS LTD","Edmonton, AB T5L 2T3","14200-Accounting and related clerks",Unknown,1,1
"Alberta                                                                    ","Low Wage            ","VN King Enterprises Inc.","Calgary, AB T2A 0V1","12013-Supervisors, supply chain, tracking and scheduling coordination occupations",Unknown,1,1
"Alberta                                                                    ","Low Wage            ","Vongsok Inc.","Red Deer County, AB T4E 1B3",63200-Cooks,Unknown,1,3
"Alberta                                                                    ","Low Wage            ","WHERE THE WILD THINGS GROW EARLY LEARNING CENTRE LTD.","Lethbridge, AB T1K 4R3","42202-Early childhood educators and assistants",Unknown,1,1
"Alberta                                                                    ","Low Wage            ","Wolfe Honey Ltd.","Guy, AB T0H 1Y0","95106-Labourers in food and beverage processing",Unknown,1,2
"Alberta                                                                    ","Low Wage            ","Wood Buffalo Massage & Osteopathic Therapy Clinic Ltd.","Fort McMurray, AB T9H 1X1",14101-Receptionists,Unknown,1,1
"Alberta                                                                    ","Low Wage            ","ZABA ENTERPRISES CORPORATION","CALGARY, AB T2B 2N4","62020-Food service supervisors",Unknown,1,1
"Alberta                                                                    ","Permanent Resident Only","Lightwarrior Software Inc.","Calgary, AB T2Z 2L2","21232-Software developers and programmers",Unknown,1,1
"Alberta                                                                    ","Primary Agriculture  ","Blissful Bee Apiary Ltd","Tomahawk, AB T0E 2H0","85100-Livestock labourers",Unknown,1,2
"Alberta                                                                    ","Primary Agriculture  ","Breton Beef Ltd.","Breton, AB T0C 0P0","82030-Agricultural service contractors and farm supervisors",Unknown,1,1
"Alberta                                                                    ","Primary Agriculture  ","Breton Beef Ltd.","Breton, AB T0C 0P0","85100-Livestock labourers",Unknown,1,3
"British Columbia                                                           ","Global Talent Stream  ","AMISEQ Technologies Inc","Vancouver, BC V6B 4N9","21220-Cybersecurity specialists",Unknown,1,1
"British Columbia                                                           ","Global Talent Stream  ","Cognizioni Canada IT Solutions Ltd","Kelowna, BC V1Y  2A","21232-Software developers and programmers",Corporation,1,1
"British Columbia                                                           ","High Wage          ","1169327 B.C. LTD DBA","Chilliwack, BC V2P 2N8","00014-Senior managers - trade, broadcasting and other services, n.e.c.",Unknown,1,1
"British Columbia                                                           ","High Wage          ","1192820 B.C. LTD.","SURREY, BC V3W 1R1","75101-Material handlers",Unknown,1,10
"British Columbia                                                           ","High Wage          ","1236566 B.C. Ltd.","West Kelowna, BC V4T 3N3","73300-Transport truck drivers",Unknown,1,3
"British Columbia                                                           ","High Wage          ","1396364 B.C. LTD.","Langley, BC V3A 5E8","13110-Administrative assistants",Unknown,1,1
"British Columbia                                                           ","High Wage          ","1396364 B.C. LTD.","Langley, BC V3A 5E8","62010-Retail sales supervisors",Unknown,1,2
"British Columbia                                                           ","High Wage          ","A-7 CONSTRUCTION LTD.","SURREY, BC V3S 8W3","75110-Construction trades helpers and labourers",Unknown,1,2
"British Columbia                                                           ","High Wage          ","AMBICA FINANCIAL CORPORATION","Surrey, BC V3W 1Z9","13100-Administrative officers",Unknown,1,1
"British Columbia                                                           ","High Wage          ","Ashwini Consulting Point Inc","North Vancouver, BC V7M 3K1","00012-Senior managers - financial, communications and other business services",Unknown,1,1
"British Columbia                                                           ","High Wage          ","ASN Digital Themes Inc","Surrey, BC V3W 1N6","00014-Senior managers - trade, broadcasting and other services, n.e.c.",Unknown,1,1
"British Columbia                                                           ","High Wage          ","Aspireus Business Services Inc.","Squamish, BC V8B 0A1","12013-Supervisors, supply chain, tracking and scheduling coordination occupations",Unknown,1,1
"British Columbia                                                           ","High Wage          ","Aspireus Business Services Inc.","Squamish, BC V8B 0A1","62024-Cleaning supervisors",Unknown,1,1
"British Columbia                                                           ","High Wage          ","At Your Door Services Ltd","Prince George, BC V2N 1M7","13110-Administrative assistants",Unknown,1,1
"British Columbia                                                           ","High Wage          ","Avenue Restoration Services Ltd.","Delta, BC V4C 1Y2","00015-Senior managers - construction, transportation, production and utilities",Unknown,1,1
"British Columbia                                                           ","High Wage          ","BASANT KUMAR CONSULTING INC.","North Vancouver, BC V7M 3K1","75110-Construction trades helpers and labourers",Unknown,1,1
"British Columbia                                                           ","High Wage          ","BASICSMART Autowork Inc.","Burnaby, BC V5C 3T4","60020-Retail and wholesale trade managers",Unknown,1,1
"British Columbia                                                           ","High Wage          ","Bir Enterprises Ltd","Surrey, BC V3S 8Z4","13110-Administrative assistants",Unknown,1,1
"British Columbia                                                           ","High Wage          ","Blue Grass Drywall Ltd.","Surrey, BC V3S 2A8",72310-Carpenters,Unknown,1,1
"British Columbia                                                           ","High Wage          ","Blue Grass Drywall Ltd.","Surrey, BC V3S 2A8","73102-Plasterers, drywall installers and finishers and lathers",Unknown,1,1
"British Columbia                                                           ","High Wage          ","Blue Pacific Drywall Ltd.","Surrey, BC V3W 4N8",72310-Carpenters,Unknown,1,5
"British Columbia                                                           ","High Wage          ","bluecreek consultant inc","surrey, BC V4N 6A7","21234-Web developers and programmers",Unknown,1,1
"British Columbia                                                           ","High Wage          ","Breakwater Designs Limited","Sechelt, BC V7Z 0H3","21234-Web developers and programmers",Unknown,1,1
"British Columbia                                                           ","High Wage          ","Canpro Consulting Inc.","SURREY, BC V3W 3N5","11202-Professional occupations in advertising, marketing and public relations",Unknown,1,1
"British Columbia                                                           ","High Wage          ","Clear Advantage Transportation Ltd","Vancouver, BC V5Z 2M9","73300-Transport truck drivers",Unknown,1,3
"British Columbia                                                           ","High Wage          ","Cooperage Enterprises Inc.","Port Coquitlam, BC V3B 8B8","51120-Producers, directors, choreographers and related occupations",Unknown,2,2
"British Columbia                                                           ","High Wage          ","DIGITAL WORKSITE LTD","Burnaby, BC V5C 6P9","00012-Senior managers - financial, communications and other business services",Unknown,1,1
"British Columbia                                                           ","High Wage          ","Duzon Enterprises Ltd.","Vancouver, BC V6Z 3G7","21233-Web designers",Unknown,1,1
"British Columbia                                                           ","High Wage          ","Dynamic Holdings Ltd.","Surrey, BC V4N 5H3","12200-Accounting technicians and bookkeepers",Unknown,1,1
"British Columbia                                                           ","High Wage          ","Fair Waves Coffee Inc","New Westminster, BC V3M 1B2","10010-Financial managers",Unknown,1,1
"British Columbia                                                           ","High Wage          ",Filmgroup,"Vancouver, BC V5T 1A7","51120-Producers, directors, choreographers and related occupations",Corporation,12,12
"British Columbia                                                           ","High Wage          ","GAIA CULTURAL MEDIA LTD.","Richmond, BC V6X 2A4","21234-Web developers and programmers",Corporation,1,1
"British Columbia                                                           ","High Wage          ","GLOBAL CHICKS IMPORTING LTD","Vancouver, BC V6B 2T4","53123-Theatre, fashion, exhibit and other creative designers",Unknown,1,1
"British Columbia                                                           ","High Wage          ","GSM Transport Ltd.","surrey, BC V3W 2V7","13110-Administrative assistants",Unknown,1,1
"British Columbia                                                           ","High Wage          ","Gurkha Building Services Ltd","Vancouver, BC V5V 3A1","00014-Senior managers - trade, broadcasting and other services, n.e.c.",Unknown,1,1
"British Columbia                                                           ","High Wage          ","Habib Market Ltd","Surrey, BC V3T 4G1","12013-Supervisors, supply chain, tracking and scheduling coordination occupations",Unknown,1,1
"British Columbia                                                           ","High Wage          ","Hawari Contracting LTD","New Westminster, BC V3M 6X2",73101-Tilesetters,Unknown,1,3
"British Columbia                                                           ","High Wage          ","Horizon Climate Controls Ltd.","Williams Lake, BC V2G 1N9","72402-Heating, refrigeration and air conditioning mechanics",Unknown,1,2
"British Columbia                                                           ","High Wage          ","In & Out Express Ltd.","Maple Ridge, BC V2X 4Z5","73300-Transport truck drivers",Unknown,1,1
"British Columbia                                                           ","High Wage          ","ISHWAR PLUMBING & HEATING LTD.","SURREY, BC V3W 2E6",72300-Plumbers,Unknown,1,1
"British Columbia                                                           ","High Wage          ","J&J Freshlook Homes Ltd","Abbotsford, BC V2T 1S3",72300-Plumbers,Unknown,1,1
"British Columbia                                                           ","High Wage          ","JM REBAR & INSULATION LTD.","VANCOUVER, BC V5X 0J9",72105-Ironworkers,Unknown,1,1
"British Columbia                                                           ","High Wage          ","KIDDO Films Inc","VANCOUVER, BC V5L 1R1","51120-Producers, directors, choreographers and related occupations",Corporation,1,1
"British Columbia                                                           ","High Wage          ","Little Brian Skill Development Center Ltd.","Vancouver, BC V6C 3E2","00013-Senior managers - health, education, social and community services and membership organizations",Unknown,1,1
"British Columbia                                                           ","High Wage          ","MANUJ MORTGAGES BROKERAGE INC.","Surrey, BC V3S 0W2","13110-Administrative assistants",Unknown,1,1
"British Columbia                                                           ","High Wage          ","Means of Production Inc","Vancouver, BC V5L 3X3","51120-Producers, directors, choreographers and related occupations",Unknown,2,2
"British Columbia                                                           ","High Wage          ","MINDMAP SOLUTIONS CORPORATION","North Vancouver, BC V7M 1B3","00012-Senior managers - financial, communications and other business services",Unknown,1,1
"British Columbia                                                           ","High Wage          ","MS DRYWALL LTD.","DELTA, BC V4G 1H5","14402-Production logistics workers",Unknown,1,2
"British Columbia                                                           ","High Wage          ","MYTRIPBOOKERS TRAVEL AND TOURS LTD","Burnaby, BC V5H 2A1","00012-Senior managers - financial, communications and other business services",Unknown,1,1
"British Columbia                                                           ","High Wage          ","NAGLE CREATIVE CARPETS LTD","Kamloops, BC V2C 5N8","12013-Supervisors, supply chain, tracking and scheduling coordination occupations",Unknown,1,1
"British Columbia                                                           ","High Wage          ","NB Onoya Geomatics & Construction Surveying Ltd","Surrey, BC V3Z 6P4","22300-Civil engineering technologists and technicians",Unknown,1,2
"British Columbia                                                           ","High Wage          ","New View Landscaping Ltd","Burnaby, BC V5B 1N1",72320-Bricklayers,Unknown,1,1
"British Columbia                                                           ","High Wage          ","Niik Steel Inc.","Nanaimo, BC V9X 1J2","72104-Structural metal and platework fabricators and fitters",Unknown,1,20
"British Columbia                                                           ","High Wage          ","OLDCOIN MORTGAGE SERVICING CORP","Surrey, BC V3S 3M1","12200-Accounting technicians and bookkeepers",Unknown,1,1
"British Columbia                                                           ","High Wage          ","Packer Staffing Solutions Ltd.","surrey, BC V3W 2V7","12101-Human resources and recruitment officers",Unknown,1,1
"British Columbia                                                           ","High Wage          ","PB 31 Construction Ltd.","Delta, BC V4C 5Y6",72310-Carpenters,Unknown,1,2
"British Columbia                                                           ","High Wage          ","Peace Janitorial Services Ltd.","Fort St John, BC V1J 1Z8","12200-Accounting technicians and bookkeepers",Unknown,1,1
"British Columbia                                                           ","High Wage          ","Perfect Insulation Co Ltd","Surrey, BC V3V 4N9",72321-Insulators,Unknown,1,2
"British Columbia                                                           ","High Wage          ","Pharmoxia Hrutu Healthcare Ltd.","Surrey, BC V3T 4H4","00014-Senior managers - trade, broadcasting and other services, n.e.c.",Unknown,1,1
"British Columbia                                                           ","High Wage          ","Point West Resources Inc.","west vancouver, BC V7V 4K2","13110-Administrative assistants",Unknown,1,1
"British Columbia                                                           ","High Wage          ","POSITIVE BIZ ANALYSIS INC.","Burnaby, BC V5G 1B7","00012-Senior managers - financial, communications and other business services",Unknown,1,1
"British Columbia                                                           ","High Wage          ","Rahelu Plumbing & Heating Ltd.","Surrey, BC V3W 0A6","12013-Supervisors, supply chain, tracking and scheduling coordination occupations",Unknown,1,1
"British Columbia                                                           ","High Wage          ","RIVER WEST MAINTENANCE  INC","Surrey, BC V3W 3N4","12200-Accounting technicians and bookkeepers",Unknown,1,1
"British Columbia                                                           ","High Wage          ","RIVER WEST MAINTENANCE  INC","Surrey, BC V3W 3N4","62010-Retail sales supervisors",Unknown,1,1
"British Columbia                                                           ","High Wage          ","Rolaas Drywall  Construction Ltd","Surrey, BC V3W 4G3","12200-Accounting technicians and bookkeepers",Unknown,1,1
"British Columbia                                                           ","High Wage          ","Rolaas Drywall  Construction Ltd","Surrey, BC V3W 4G3",72310-Carpenters,Unknown,1,5
"British Columbia                                                           ","High Wage          ","RTCT TRANSPORT LTD","SURREY, BC V3W 1R1","72024-Supervisors, motor transport and other ground transit operators",Unknown,1,2
"British Columbia                                                           ","High Wage          ","SAHAJ IMMIGRATION CONSULTANCY LTD.","Surrey, BC V3V 5P2","13110-Administrative assistants",Unknown,1,1
"British Columbia                                                           ","High Wage          ","SANDHURST EDUCATIONAL & RECRUITING CONSULTANCY LTD.","Surrey, BC V3W 1N6","12200-Accounting technicians and bookkeepers",Unknown,1,1
"British Columbia                                                           ","High Wage          ","Save On Top Drywall Ltd.","Surrey, BC V3T 4S6","72021-Contractors and supervisors, heavy equipment operator crews",Unknown,1,1
"British Columbia                                                           ","High Wage          ","Seahawks Plumbing and heating Ltd.","Surrey, BC V3W 9C1",72300-Plumbers,Unknown,1,1
"British Columbia                                                           ","High Wage          ","SKIP THE SIGN VANCOUVER GP INC","Langley, BC V3A 8N3","22212-Drafting technologists and technicians",Unknown,1,1
"British Columbia                                                           ","High Wage          ","SKYREACH CAPITAL MORTGAGE LTD.","Surrey, BC V3S 7J2","41402-Business development officers and market researchers and analysts",Unknown,1,1
"British Columbia                                                           ","High Wage          ","SOUTH GRANVILLE BUSINESS COLLEGE","Vancouver, BC V6B 1Y1","00013-Senior managers - health, education, social and community services and membership organizations",Unknown,1,1
"British Columbia                                                           ","High Wage          ","Standard Fasteners Ltd.","Surrey, BC V3W 0L6","72101-Tool and die makers",Unknown,1,2
"British Columbia                                                           ","High Wage          ","Teknisk Masonry Ltd.","Abbotsford, BC V2T 6B8",72320-Bricklayers,Unknown,1,1
"British Columbia                                                           ","High Wage          ","The Capital Media Company Inc.","Vancouver, BC V5Y 1N5","51120-Producers, directors, choreographers and related occupations",Unknown,4,4
"British Columbia                                                           ","High Wage          ","The Herd Films Inc.","Vancouver, BC V6G 1W3","51120-Producers, directors, choreographers and related occupations",Corporation,1,1
"British Columbia                                                           ","High Wage          ","Transmission North Productions Inc.","Delta, BC V4M 2K4","51120-Producers, directors, choreographers and related occupations",Unknown,3,3
"British Columbia                                                           ","High Wage          ","TRENDIES CONVENIENCE AND SMOKE SHOP LTD.","VANCOUVER, BC V5R 5L5","60020-Retail and wholesale trade managers",Unknown,1,1
"British Columbia                                                           ","High Wage          ","True North Texturing Co. Ltd.","Langley, BC V3A 0K3","73102-Plasterers, drywall installers and finishers and lathers",Unknown,1,1
"British Columbia                                                           ","High Wage          ","VALLEX DEEP CONSTRUCTION LTD.","North Vancouver, BC V7P 3S7","10010-Financial managers",Unknown,1,1
"British Columbia                                                           ","High Wage          ","VALLEX DEEP CONSTRUCTION LTD.","North Vancouver, BC V7P 3S7","70010-Construction managers",Unknown,1,1
"British Columbia                                                           ","High Wage          ","VALLEX DEEP CONSTRUCTION LTD.","North Vancouver, BC V7P 3S7","72021-Contractors and supervisors, heavy equipment operator crews",Unknown,1,1
"British Columbia                                                           ","High Wage          ","Waves Trucking LTD","Abbotsford, BC V2T 6Z3","73300-Transport truck drivers",Unknown,1,6
"British Columbia                                                           ","High Wage          ","You Deserve Immigration Inc.","Burnaby, BC V5J 0B3","11202-Professional occupations in advertising, marketing and public relations",Unknown,1,1
"British Columbia                                                           ","High Wage          ","Youngstar Security Services Ltd","Abbotsford, BC V2S 7B8","64410-Security guards and related security service occupations",Unknown,1,2
"British Columbia                                                           ","High Wage          ","Youtools Services Group Inc.","LANGLEY, BC V3A 8M1","13110-Administrative assistants",Unknown,1,1
"British Columbia                                                           ","Low Wage            ","1055425 BC LTD","SURREY, BC V3X 1Z2","60040-Managers in customer and personal services",Unknown,1,1
"British Columbia                                                           ","Low Wage            ","1288223 BC Ltd","Prince George, BC V2L 2K5","65201-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,2
"British Columbia                                                           ","Low Wage            ","3388646 Canada Inc.","Victoria, BC V9B 6X4","62024-Cleaning supervisors",Unknown,1,5
"British Columbia                                                           ","Low Wage            ","341234 BC Ltd","Burnaby, BC V5G 4G3","64409-Other customer and information services representatives",Unknown,1,1
"British Columbia                                                           ","Low Wage            ","604 Drywall Ltd","surrey, BC V3W 9S3","75110-Construction trades helpers and labourers",Unknown,1,3
"British Columbia                                                           ","Low Wage            ","AAA Framing Ltd","Abbotsford, BC V2T 5A1","75110-Construction trades helpers and labourers",Unknown,1,2
"British Columbia                                                           ","Low Wage            ","Akshay Singla Personal Real Estate Corporation","Surrey, BC V3V 4B9","13110-Administrative assistants",Unknown,1,1
"British Columbia                                                           ","Low Wage            ","Aquilini Restaurants Limited Partnership","Vancouver, BC V6B 0N8","60030-Restaurant and food service managers",Unknown,1,1
"British Columbia                                                           ","Low Wage            ","Best Pro Building Supplies Ltd","Langley, BC V2Z 2K5","73300-Transport truck drivers",Unknown,1,1
"British Columbia                                                           ","Low Wage            ","Bikanervala Sweets & Restaurant Ltd.","Surrey, BC V3S 9A5",63200-Cooks,Unknown,1,1
"British Columbia                                                           ","Low Wage            ","Bir Enterprises Ltd","Surrey, BC V3S 8Z4","75201-Delivery service drivers and door-to-door distributors",Unknown,1,2
"British Columbia                                                           ","Low Wage            ","BLUE OCEAN FOODS INC.","VANCOUVER, BC V5P 3V2","65201-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,1
"British Columbia                                                           ","Low Wage            ","BOLD HOLDINGS","Osoyoos, BC V0H 1V3","65201-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,2
"British Columbia                                                           ","Low Wage            ","Burlok contracting Ltd.","Vancouver, BC V6B 0G4","75110-Construction trades helpers and labourers",Unknown,1,1
"British Columbia                                                           ","Low Wage            ","Cambridge Immigration Solutions Inc","Surrey, BC V3W 3N4","14100-General office support workers",Unknown,1,2
"British Columbia                                                           ","Low Wage            ","Camys Pizza Plus Ltd","Langley, BC V3A 2X9","65201-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,2
"British Columbia                                                           ","Low Wage            ","CANADA ZHE SHANG INVESTMENTS LTD.","Vancouver, BC V6M 3W6","13110-Administrative assistants",Unknown,1,1
"British Columbia                                                           ","Low Wage            ","CAPS OFF BOTTLE DEPOT","Sechelt, BC V0N 3A0","62010-Retail sales supervisors",Unknown,1,1
"British Columbia                                                           ","Low Wage            ","CENTURY 21 PRUDENTIAL ESTATES","Richmond, BC V6X 1A1","12200-Accounting technicians and bookkeepers",Unknown,1,1
"British Columbia                                                           ","Low Wage            ","Chickasta Bar Ltd","vancouver, BC V6R 2H8","62020-Food service supervisors",Unknown,1,1
"British Columbia                                                           ","Low Wage            ","Chickasta Bar Ltd","vancouver, BC V6R 2H8",63200-Cooks,Unknown,1,2
"British Columbia                                                           ","Low Wage            ","Creston Fruit Market Ltd.","Creston, BC V0B 1G1",63200-Cooks,Unknown,1,1
"British Columbia                                                           ","Low Wage            ","Dong Tai Xiang Food & Beverage Management Ltd.","VANCOUVER, BC V5Z 2W4","65200-Food and beverage servers",Unknown,1,1
"British Columbia                                                           ","Low Wage            ","Edusmart Canada Consulting","Coquitlam, BC V3B 0B2","13110-Administrative assistants",Unknown,1,1
"British Columbia                                                           ","Low Wage            ","Evardo General Contracting Inc.","Burnaby, BC V5E 2K9","75110-Construction trades helpers and labourers",Unknown,1,2
"British Columbia                                                           ","Low Wage            ","Factors Laboratories Ltd.","Kelowna, BC V4V 2L7","94110-Chemical plant machine operators",Unknown,1,2
"British Columbia                                                           ","Low Wage            ","FLOW DRYWALL LTD","SURREY, BC V4N 4Y2","75110-Construction trades helpers and labourers",Unknown,1,2
"British Columbia                                                           ","Low Wage            ","FORTUNA FURNITURE LTD","Abbotsford, BC V2T 1V4","13100-Administrative officers",Unknown,1,1
"British Columbia                                                           ","Low Wage            ","Fraser Valley Renewables Ltd.","Abbotsford, BC V2S 7M6","75101-Material handlers",Unknown,1,2
"British Columbia                                                           ","Low Wage            ","Guru Learning Institute Inc.","Surrey, BC V3V 4B7",14101-Receptionists,Unknown,1,1
"British Columbia                                                           ","Low Wage            ","Hand Of Grace Healthcare corporation","Salmon Arm, BC V1E 1W2","44101-Home support workers, caregivers and related occupations",Unknown,1,3
"British Columbia                                                           ","Low Wage            ","Harsa Interiors Ltd","Surrey, BC V3W 3P3","73200-Residential and commercial installers and servicers",Unknown,1,1
"British Columbia                                                           ","Low Wage            ","Hyde Park Insurance Agencies Ltd.","Burnaby, BC V5B 2Y1","13110-Administrative assistants",Unknown,1,1
"British Columbia                                                           ","Low Wage            ","INN ON THE CREEK LTD.","Dawson Creek, BC V1G 3R3","65310-Light duty cleaners",Unknown,1,2
"British Columbia                                                           ","Low Wage            ","ISHWAR PLUMBING & HEATING LTD.","SURREY, BC V3W 2E6","75110-Construction trades helpers and labourers",Unknown,1,2
"British Columbia                                                           ","Low Wage            ","Jay Jay Canada Enterprises Inc.","Chilliwack, BC V2R 5R8","11202-Professional occupations in advertising, marketing and public relations",Unknown,1,1
"British Columbia                                                           ","Low Wage            ","JM REBAR & INSULATION LTD.","VANCOUVER, BC V5X 0J9","75110-Construction trades helpers and labourers",Unknown,1,1
"British Columbia                                                           ","Low Wage            ","Lion's Gate Building Maintenance Ltd.","Vancouver, BC V5S 2W1","62024-Cleaning supervisors",Unknown,1,1
"British Columbia                                                           ","Low Wage            ","M & M Cabinets and Installation Ltd","Surrey, BC V3W 2Y8","75110-Construction trades helpers and labourers",Unknown,1,2
"British Columbia                                                           ","Low Wage            ","Mac’s Pizza Ltd","Prince George, BC V2M 3C8","62020-Food service supervisors",Unknown,1,1
"British Columbia                                                           ","Low Wage            ","Majestic Auto Spa & Detailing","Coquitlam, BC V3C 3L2","60040-Managers in customer and personal services",Unknown,1,1
"British Columbia                                                           ","Low Wage            ","Meridian Homes Ltd.","Surrey, BC V3X 0H6","75110-Construction trades helpers and labourers",Unknown,1,2
"British Columbia                                                           ","Low Wage            ","Meridian Landscaping and Maintenance Ltd","Vancouver, BC V6A 1Z4","82031-Contractors and supervisors, landscaping, grounds maintenance and horticulture services",Unknown,1,1
"British Columbia                                                           ","Low Wage            ","Nanak Jewellers Patiala Inc.","surrey, BC V3W 2V7","13100-Administrative officers",Unknown,1,1
"British Columbia                                                           ","Low Wage            ","Next Zen Stucco Ltd.","Surrey, BC V3S 0S3","75110-Construction trades helpers and labourers",Unknown,1,2
"British Columbia                                                           ","Low Wage            ","Northland Properties Corporation","VANCOUVER, BC V6J 4S5","65310-Light duty cleaners",Unknown,1,1
"British Columbia                                                           ","Low Wage            ","Pacific Moving & Delivery Inc","Langley, BC V2Y 2B7","13110-Administrative assistants",Unknown,1,1
"British Columbia                                                           ","Low Wage            ","Pacific Sands Beach Resort","Tofino, BC V0R 2Z0","65310-Light duty cleaners",Corporation,1,2
"British Columbia                                                           ","Low Wage            ","PMW ENTERPRISES INC.","VICTORIA, BC V8Z 5A7","65310-Light duty cleaners",Unknown,1,2
"British Columbia                                                           ","Low Wage            ","Rajsukh Builders Inc.","Surrey, BC V3W 3A8","75110-Construction trades helpers and labourers",Unknown,1,2
"British Columbia                                                           ","Low Wage            ","ROCKY CROSS CONSTRUCTION (VICTORIA) LTD","Victoria, BC V9B 2S4","65312-Janitors, caretakers and heavy-duty cleaners",Unknown,1,2
"British Columbia                                                           ","Low Wage            ","SANDHU FAMILY HOLDINGS LTD","Surrey, BC V3R 2T9","85121-Landscaping and grounds maintenance labourers",Unknown,1,2
"British Columbia                                                           ","Low Wage            ","Sandhu Roofing Ltd","Surrey, BC V3X 0K2","75110-Construction trades helpers and labourers",Unknown,1,2
"British Columbia                                                           ","Low Wage            ","Sehgal Enterprises Ltd.","Surrey, BC V3W 3N4","64410-Security guards and related security service occupations",Unknown,1,2
"British Columbia                                                           ","Low Wage            ","ShiftGrit Psychology & Counselling","EDMONTON, BC T5N 1R7","64100-Retail salespersons and visual merchandisers",Unknown,1,1
"British Columbia                                                           ","Low Wage            ","Stellar Childcare Centre Ltd.","Burnaby, BC V5H 3R2","42202-Early childhood educators and assistants",Unknown,1,3
"British Columbia                                                           ","Low Wage            ","Tajman Farm Labour Contractors Ltd.","Surrey, BC V3W 0A5","85101-Harvesting labourers",Unknown,1,3
"British Columbia                                                           ","Low Wage            ","Tej builders group ltd","Abbotsford, BC V2T 5M7","75110-Construction trades helpers and labourers",Unknown,1,4
"British Columbia                                                           ","Low Wage            ","THT PROPERTIES LTD.","Vancouver, BC V5Y 3J8","14100-General office support workers",Unknown,1,1
"British Columbia                                                           ","Low Wage            ","Time Education Inc.","Richmond, BC V6X 2X9","13110-Administrative assistants",Unknown,1,1
"British Columbia                                                           ","Low Wage            ","Tricor Industries Ltd","Kelowna, BC V1V 2B6","75110-Construction trades helpers and labourers",Unknown,1,3
"British Columbia                                                           ","Low Wage            ","Triple Star Restaurant Ltd.","Fort St. John, BC V1J 3X8","65201-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,2
"British Columbia                                                           ","Low Wage            ","Veer AC & Heating Ltd","Abbotsford, BC V2T 5P4","75119-Other trades helpers and labourers",Unknown,1,2
"British Columbia                                                           ","Low Wage            ","Vitality Integrative Health","Richmond, BC V7C 4C1","13100-Administrative officers",Unknown,1,1
