Province/Territoire,Volet,Employeur,Adresse,Profession sous CNP 2011,Postes Demandes 
,,Sacré-Davey Engineering Incorporated,"North Vancouver, BC V7J 2K7",2253-Technologues et techniciens en dessin,1
,,SCHAEFER Elevator Components Inc.,"Surrey, BC V3Z 3S9",6221-Spécialistes des ventes techniques - commerce de gros,1
,,Seven Hills Group Technologies Inc.,"Vancouver, BC V6B 2W9",2283-Évaluateurs de systèmes informatiques,1
,,Shun Yuan Company Ltd.,"Nanaimo, BC V9S 1H9",6321-Chefs,1
,,Sidhu Brothers Holding Ltd.,"Abbotsford, BC V2S 2B3","7321-Mécaniciens et réparateurs de véhicules automobiles, de camions et d'autobus",1
,,Sigma Painting Ltd.,"Coquitlam, BC V3J 7C8",7294-Peintres et décorateurs (sauf décorateurs d'intérieur),1
,,Silver Springs Ventures (1994) Ltd,"Kelowna, BC V1Y 2C6",7282-Finisseurs de béton,1
,,SimpeQ Care Inc.,"North Vancouver, BC V7M 2H5",3011-Coordonnateurs et superviseurs des soins infirmiers,1
,,Simply Music,"Fort St. John, BC V1J 1X5",5133-Musiciens et chanteurs,1
,,Skyscraper Construction and Cement Finishing Ltd,"New Westminster, BC V3L 3C5",7282-Finisseurs de béton,2
,,Smart Wireless Soulitions Ltd.,"Abbotsford, BC V4X 2M9",0621-Directeurs - commerce de détail et de gros,1
,,SmartGym Inc.,"Vernon, BC V1T 9H2","0015-Cadres supérieurs - commerce, radiotélédiffusion et autres services, n.c.a.",1
,,Snaidero Kitchen & Design Inc.,"Vancouver, BC V6E 0C3",7271-Charpentiers-menuisiers,1
,,Sonray Sales Ltd.,"North Vancouver, BC V7P 1A4",0714-Directeurs de l'exploitation et de l'entretien d'immeubles,1
,,Spice Hut Canada Franchise Ltd.,"Campbell River, BC V9W 3A6",6322-Cuisiniers,5
,,SPIRE SYSTEMS INC.,"Surrey, BC V4N 5S5",2282-Agents de soutien aux utilisateurs,1
,,Sprinkl-Tech Installations Inc.,"Vancouver, BC V6K 0E9","7252-Tuyauteurs, monteurs d'appareils de chauffage et poseurs de gicleurs",2
,,Squamish Montessori Society,"Squamish, BC V8B 0H3",4032-Enseignants aux niveaux primaire et préscolaire,1
,,SR Fabrication & Welding Ltd,"Surrey, BC V3W 3A6",7237-Soudeurs et opérateurs de machines à souder et à braser,1
,,SRT Diesel Truck & Trailer Repair Ltd,"Abbotsford, BC V2S 7P2",7237-Soudeurs et opérateurs de machines à souder et à braser,1
,,SSB Trucking Ltd.,"Surrey, BC V3W 3A5",7511-Conducteurs de camions de transport,6
,,Starfield Enterprises Inc.,"Burnaby, BC V5H 4B2",0621-Directeurs - commerce de détail et de gros,1
,,Starline Installations Ltd.,"Surrey, BC V3Z 0P6",7292-Vitriers,4
,,Stitches Creation Inc.,"Burnaby, BC V5J 5K4",0621-Directeurs - commerce de détail et de gros,1
,,StructureCraft Builders Inc.,"Abbotsford, BC V2T 6B1",0711-Directeurs de la construction,1
,,Summerland Estate Ltd.,"West Vancouver, BC V7V 3Z9",0911-Directeurs de la fabrication,1
,,Sun Star Plumbing & Heating Ltd.,"Surrey, BC V3W 4T6",7251-Plombiers,2
,,Sushi Everyday Enterprises Ltd,"Whistler, BC V0N 1B4",6322-Cuisiniers,1
,,Syber Concrete Forming Ltd,"Surrey, BC V4N 3R1",7271-Charpentiers-menuisiers,1
,,Tajveer Transport Ltd.,"Surrey, BC V3R 9K2",7305-Surveillants du transport routier et du transport en commun,1
,,TCS Forensics Limited,"Richmond, BC V6V 2R4",2172-Analystes de bases de données et administrateurs de données,1
,,Team Wood Kitchen Cabinets (2009) Ltd,"Surrey, BC V3W 4Y8",7272-Ébénistes,2
,,Technicolor Canada Inc et ses divisions,"Vancouver, BC V6B 2S2","5226-Autre personnel technique et personnel de coordination du cinéma, de la radiotélédiffusion et des arts de la scène",1
,,Texo Forming Inc.,"Surrey, BC V4N 5V4",7271-Charpentiers-menuisiers,3
,,The Cankut Enterprises Ltd,"Vancouver, BC V6E 1C6","1123-Professionnels en publicité, en marketing et en relations publiques",1
,,The Taiga Works Wilderness Equipment Ltd.,"Vancouver, BC V5K 1B6",1221-Agents d'administration,1
,,Toetosoul Enterprises Ltd.,"Vancouver, BC V5Z 1G1",3236-Massothérapeutes,2
,,Trafa Pharmaceutical Supplies Inc,"Richmond, BC V6V 2Z4",0601-Directeurs des ventes corporatives,1
,,Tramtec Holdings Ltd,"Langley, BC V3A 1N2","7321-Mécaniciens et réparateurs de véhicules automobiles, de camions et d'autobus",1
,,Trident Immigration Services,"Surrey, BC V3W 3A8",0125-Directeurs d'autres services aux entreprises,1
,,Trident Roadlines Inc.,"Surrey, BC V3W 3A8",7511-Conducteurs de camions de transport,5
,,TRK Engineering Ltd.,"Langley, BC V2Y 2N3",2253-Technologues et techniciens en dessin,1
,,TRUWOOD CUSTOM WOODWORKS LTD. ·,"Kelowna, BC V1V 2M2",7272-Ébénistes,1
,,Uptown Bakery Ltd.,"Harrison Mills, BC V0M 1A1",0621-Directeurs - commerce de détail et de gros,1
,,Vancouver Korean Press Ltd,"Burnaby, BC V3N 4R7","5122-Réviseurs, rédacteurs-réviseurs et chefs du service des nouvelles",1
,,Vancouver Shotcrete & Shoring Inc,"Langley, BC V1M 3W9",7312-Mécaniciens d'équipement lourd,1
,,Vanglo Sustainable Construction Group LTD,"Vancouver, BC V5T 2X2",0711-Directeurs de la construction,2
,,VersaCold Logistics Services,"RIchmond, BC V6V 1P6",0213-Gestionnaires des systèmes informatiques,1
,,Vidao Messenger Inc.,"Vancouver, BC V6E 3L2",2174-Programmeurs et développeurs en médias interactifs,2
,,Waltons Woodworking Ltd.,"Langley, BC V4W 0A2",7272-Ébénistes,1
,,West Coast Cutting & Coring Group Ltd.,"New Westminster, BC V3L 5H2","7372-Foreurs et dynamiteurs de mines à ciel ouvert, de carrières et de chantiers de construction",1
,,West Coast Sightseeing Ltd,"Burnaby, BC V5A 4T9","7321-Mécaniciens et réparateurs de véhicules automobiles, de camions et d'autobus",1
,,West East International Trading Company Ltd.,"Vancouver, BC V6P 6G5","1215-Superviseurs du personnel de coordination de la chaîne d'approvisionnement, du suivi et des horaires",1
,,Westeel Fabrication Ltd.,"Surrey, BC V3S 3C4",7237-Soudeurs et opérateurs de machines à souder et à braser,2
,,Withus Immigration Consulting Inc.,"Coquitlam, BC V3E 0J2",1241-Adjoints administratifs,1
,,Yaas Grillhouse Corp,"Vancouver, BC V7M 2J5",0631-Directeurs de la restauration et des services alimentaires,1
,,Yaletown L'Antipasto Inc.,"Vancouver, BC V6B 5P2",6321-Chefs,2
,,Yapi Aim Group Inc,"Surrey, BC V3W 5A3",7235-Assembleurs et ajusteurs de plaques et de charpentes métalliques,5
,,York Aluminum Corp.,"Richmond, BC V6X 2B8",7235-Assembleurs et ajusteurs de plaques et de charpentes métalliques,1
,   Bas salaire,0761025 BC Ltd.,"Surrey, BC V3W 0X9",6211-Superviseurs des ventes - commerce de détail,1
,,0782980 BC Ltd.,"Cumberland, BC V0R 1S0",6211-Superviseurs des ventes - commerce de détail,1
,,0790680 BC Ltd,"Fort St. John, BC V1J 5P5",6211-Superviseurs des ventes - commerce de détail,1
,,0805462 BC Ltd. dba Hamilton Janitorial,"Fort St. John, BC V1J 2A5",6315-Surveillants des services de nettoyage,1
,,0922046 BC Ltd,"Quesnel, BC V2J 2L3",6525-Réceptionnistes d'hôtel,1
,,0943104 B.C. Ltd.,"Coldstream, BC V1B 1L7",6211-Superviseurs des ventes - commerce de détail,1
,,0955821 BC Ltd.,"Burnaby, BC V5A 1T4",7514-Chauffeurs-livreurs - services de livraison et de messagerie,1
,,0978189 BC Ltd.,"Coquitlam, BC V3E 1K9",6322-Cuisiniers,3
,,0999333 B.C. Ltd,"Victoria, BC V8V 1T1",6322-Cuisiniers,2
,,1000673 BC Ltd.,"New Westminster, BC V3L 2B8",4214-Éducateurs et aides-éducateurs de la petite enfance,1
,,1019353 B.C. LTD.,"Victoria, BC V8R 6T3",0631-Directeurs de la restauration et des services alimentaires,1
,,1024917 B.C. Ltd,"Victoria, BC V9A 7N6",6322-Cuisiniers,1
,,1043127 BC Ltd.,"Courtenay, BC V9N 2K6",6322-Cuisiniers,1
,,1043759 BC Ltd.,"Richmond, BC V7A 3B4","1215-Superviseurs du personnel de coordination de la chaîne d'approvisionnement, du suivi et des horaires",1
,,1043909 BC Ltd,"Burnaby, BC V5J 0A6",6311-Superviseurs des services alimentaires,1
,,1058096 BC Ltd,"Williams Lake, BC V2G 0A6",6322-Cuisiniers,1
,,1068769 BC Ltd.,"Nanaimo, BC V9R 6L1",6322-Cuisiniers,1
,,1073905 B.C. Ltd.,"Ladysmith, BC V9G 1T9",6322-Cuisiniers,1
,,1074876 BC Ltd.,"Burnaby, BC V3N 4R7",0631-Directeurs de la restauration et des services alimentaires,1
,,1075950 B.C. Ltd.,"Surrey, BC V3W 5V6",6321-Chefs,1
,,,,6322-Cuisiniers,1
,,1081006 B.C. Ltd,"Vancouver, BC V6H 3S2","6344-Bijoutiers, réparateurs de bijoux, horlogers-rhabilleurs et personnel assimilé",1
,,1082414 B.C. Ltd.,"New Westminster, BC V3M 0C5",0821-Gestionnaires en agriculture,1
,,1963589 Alberta Ltd.,"Oliver, BC V0H 1T0",6312-Gouvernants principaux,1
,,280784 B.C.LTD (DBA) Travelodge Golden,"Golden, BC V0A 1H0","6313-Superviseurs des services d'hébergement, de voyages, de tourisme et des services connexes",1
,,626447 B.C. Inc.,"Victoria, BC V8S 2H8",6322-Cuisiniers,1
,,640675 BC Ltd,"Vancouver, BC V6Z 1X9",6311-Superviseurs des services alimentaires,1
,,888 Fast Food Enterprises Ltd,"Maple Ridge, BC V2X 6B4",6311-Superviseurs des services alimentaires,1
,,898 Investments Incorporated,"Surrey, BC V3W 7S2",1525-Répartiteurs,1
,,A-1 Doors & Mouldings Ltd,"Surrey, BC V3W 3A6",7452-Manutentionnaires,1
,,Agra Sweets & Restaurant Ltd,"Burnaby, BC V3N 3M4",6322-Cuisiniers,1
,,Aim Drywall Ltd,"Delta, BC V4C 1L6","7284-Plâtriers, poseurs et finisseurs de systèmes intérieurs et latteurs",1
,,Akasaka Japanese Restaurant Ltd.,"Surrey, BC V3R 7V4",6322-Cuisiniers,1
,,All Care Home Services,"Coquitlam, BC V3E 2Z8",7294-Peintres et décorateurs (sauf décorateurs d'intérieur),1
,,Azumae Korean Japanese Restaurant,"Langley, BC V3A 4C4",6322-Cuisiniers,1
,,Bai Bua Thai Cuisine Corp.,"Vancouver, BC V5K 1Y8",6322-Cuisiniers,1
,,Ban Chok Dee Thai Cuisine Corporation,"Maple Ridge, BC V2X 2P9",6322-Cuisiniers,1
,,Beautiful U Boutique Ltd.,"Mission, BC V2V 1A7","6562-Esthéticiens, électrolystes et personnel assimilé",4
,,Beruschi Enterprises Ltd,"Revelstoke, BC V0E 2S0",6322-Cuisiniers,1
,,BESC Early Education Ltd.,"Langley, BC V3A 6K8",4214-Éducateurs et aides-éducateurs de la petite enfance,1
,,Bibo Pizzeria con Cucina,"Vancouver, BC V6J 1M4",6322-Cuisiniers,1
,,Bibo Pizzeria Ltd.,"Vancouver, BC V6J 1M4",6322-Cuisiniers,1
,,Bloor St Warehouse Restaurant Ltd.,"Vancouver, BC V6J 1R2",6321-Chefs,1
,,Broadbandtv Corp.,"Vancouver, BC V6E 0A6",2282-Agents de soutien aux utilisateurs,1
,,Budget Furniture Land Ltd,"Surrey, BC V3W 6Y2",1241-Adjoints administratifs,1
,,,,6421-Vendeurs - commerce de détail,1
,,Byron's Food Market,"Ladysmith, BC V9G 2A4",6322-Cuisiniers,1
,,C.D.S. Sanitation Ltd.,"North Vancouver, BC V7H 1B5",6733-Concierges et surintendants d'immeubles,1
,,Cache Ventures Inc.,"Surrey, BC V3S 8C3",6311-Superviseurs des services alimentaires,1
,,Canadian Co Co Tours Inc,"Vancouver, BC V6E 1B5",6531-Guides touristiques et guides itinérants,1
,,Canterbury Coffee Corporation,"Burnaby, BC V5J 0E6",7332-Réparateurs et préposés à l'entretien d'appareils,1
,,CB & MH Enterprise Ltd.,"Vancouver, BC V6E 1N2",6322-Cuisiniers,1
,,Cedar Restaurant of BC ULC o/a Wendy's,"Chilliwack, BC V2R 4E8",6311-Superviseurs des services alimentaires,1
,,Chen Restaurant Ltd,"Salmon Arm, BC V1E 2K9",6322-Cuisiniers,1
,,Cioffi's Meat Market & Deli Ltd.,"Burnaby, BC V5C 2J4",6321-Chefs,1
,,Clever Quarters Inc.,"Port Coquitlam, BC V3C 6M2",7295-Poseurs de revêtements d'intérieur,1
,,CNL Enterprise Ltd,"Golden, BC V0A 1H0",6322-Cuisiniers,1
,,Columbus Meat Market Ltd.,"Vancouver, BC V5L 4T6","6331-Bouchers, coupeurs de viande et poissonniers - commerce de gros et de détail",1
,,Creixams Food Enterprises Ltd,"Vancouver, BC V6Z 1L4",6322-Cuisiniers,2
,,Critter Care Wildlife Society,"Langley, BC V2Z 1R6",6563-Soigneurs d'animaux et travailleurs en soins des animaux,2
,,Crocus Landscaping Ltd.,"Richmond, BC V7E 4N4","8255-Entrepreneurs et superviseurs des services de l'aménagement paysager, de l'entretien des terrains et de l'horticulture",1
,,D & A Apparel Inc.,"Nanaimo, BC V9T 2L8","6342-Tailleurs, couturiers, fourreurs et modistes",2
,,Dae-Ji Food Group Inc.,"Burnaby, BC V5H 4T6",6322-Cuisiniers,1
,,Delta Pallet Inc.,"Delta, BC V4G 1C5",9533-Monteurs et contrôleurs d'autres produits en bois,1
,,Dewan E Khass Restaurant Inc.,"Vancouver, BC V5W 2Z5",6311-Superviseurs des services alimentaires,1
,,Digitech Printing Inc.,"Vancouver, BC V6B 1W7",7381-Opérateurs de presses à imprimer,1
,,Dunbar Painting Inc.,"Vancouver, BC V6S 2E1",7294-Peintres et décorateurs (sauf décorateurs d'intérieur),1
,,Earl's Cafe Fish dba Earl's Restaurants,"Vancouver, BC V6J 1W9",6322-Cuisiniers,1
,,Earth Child Montessori School Ltd.,"Richmond, BC V6X 2A3",4214-Éducateurs et aides-éducateurs de la petite enfance,1
,,Eco-Packaging Inc.,"Burnaby, BC V3N 5G2",1524-Commis aux achats et au contrôle de l'inventaire,1
,,Energy Wellness Spa Inc.,"Vancouver, BC V6R 2G5","6742-Autre personnel de soutien en service, n.c.a.",1
,,England Holdings Ltd.,"Revelstoke, BC V0E 2S0",6525-Réceptionnistes d'hôtel,2
,,Eye Star Optical Ltd.,"Vancouver, BC V5Z 2M9",3414-Autre personnel de soutien des services de santé,1
,,Feelgood Cook Shop Ltd.,"Burnaby, BC V5J 2A0",0631-Directeurs de la restauration et des services alimentaires,1
,,Fort St. Sandwiches Ltd,"Victoria, BC V8N 2C1",6311-Superviseurs des services alimentaires,1
,,G.H.D. Enterprise Ltd,"Vancouver, BC V5X 4N6",7294-Peintres et décorateurs (sauf décorateurs d'intérieur),1
,,Garaventa (Canada) Ltd.,"Surrey, BC V3W 7B3","1123-Professionnels en publicité, en marketing et en relations publiques",1
,,Gertzen Ventures Ltd.,"Williams Lake, BC V2G 1A2",6322-Cuisiniers,3
,,GINKGO 3 Chinese Restaurant Co. Ltd.,"Chilliwack, BC V2R 3N4",6322-Cuisiniers,1
,,Good Rich Labour Supplies Ltd,"Surrey, BC V3W 1R1",6332-Boulangers-pâtissiers,2
,,Green Leaf Acupuncture and Herb Clinic,"Vancouver, BC V5Z 3A7",3232-Praticiens des médecines douces,1
,,Gyu Enterprises Inc.,"Vancouver, BC V6B 2B7",6322-Cuisiniers,1
,,H. A. L. T. Holdings,"Sidney, BC V8L 1K1",6211-Superviseurs des ventes - commerce de détail,2
,,H.P.B. Enterprises Ltd.,"Lake Errock, BC V0M 1N0",6211-Superviseurs des ventes - commerce de détail,1
,,Hanwoori Korean Restaurant Ltd.,"Burnaby, BC V5H 3R5",6322-Cuisiniers,1
,,Hastings Hotel and Restaurant Corp.,"Delta, BC V3M 6H4",6321-Chefs,1
,,Hayer Sidings & Sundecks Ltd.,"Surrey, BC V3W 0T3",7611-Aides de soutien des métiers et manoeuvres en construction,2
,,Hewer Hardware Inc.,"Vancouver, BC V6R 2H8",6211-Superviseurs des ventes - commerce de détail,1
,,Hi - Fi Construction Ltd,"Surrey, BC V3V 2R2",7611-Aides de soutien des métiers et manoeuvres en construction,1
,,Hi-Design Custom Cabinetry Ltd,"Delta, BC V4K 5B8",1221-Agents d'administration,1
,,HK Holdings Ltd,"Terrace, BC V8G 1P9",6322-Cuisiniers,2
,,HP Westspa Ltd.,"Vancouver, BC V6J 1N3","6562-Esthéticiens, électrolystes et personnel assimilé",1
,,Hungry Guys Kitchen Ltd.,"Vancouver, BC V6Z 1L2",6322-Cuisiniers,1
,,Il Uk Jo Restaurant Ltd.,"Surrey, BC V3R 3P1",6322-Cuisiniers,1
,,Imperial Ceramica Ltd.,"Delta, BC V4C 3L4",7611-Aides de soutien des métiers et manoeuvres en construction,1
,,Indian Essence Ltd.,"Prince George, BC V2M 1J8",6322-Cuisiniers,2
,,Iron Age Manufacturing Ltd.,"Vancouver, BC V5M 3Z8",7294-Peintres et décorateurs (sauf décorateurs d'intérieur),1
,,J & J Total Cleaning Services,"Schelt, BC V0N 3A0",6731-Préposés à l'entretien ménager et au nettoyage - travaux légers,1
,,J A C TRAVEL CANADA INC,"Vancouver, BC V6J 1Y6",6531-Guides touristiques et guides itinérants,1
,,JB Global Enterprises Inc,"Langley, BC V3A 3N4",5244-Artisans,1
,,Jendar Enterprises LTD,"Abbotsford, BC V2T 1V5",6311-Superviseurs des services alimentaires,1
,,Jimoco Cafe,"Coquitlam, BC V3K 3P3",6322-Cuisiniers,1
,,Jinsoo Foods Ltd,"Victoria, BC V8V 2G6",6322-Cuisiniers,1
,,Jolly Giant Childcare Ltd.,"Nanoose, BC V9P 9B2",4214-Éducateurs et aides-éducateurs de la petite enfance,1
,,K Jun Canada Consulting Inc.,"Coquitlam, BC V3K 3V8",1241-Adjoints administratifs,1
,,K&W Enterprises Ltd,"Hope, BC V0X 1L4",6322-Cuisiniers,1
,,Kang & Choi Enterprise Ltd.,"Richmond, BC V7A 1W6",6311-Superviseurs des services alimentaires,1
,,Khan Investments Group Ltd,"Vancouver, BC V5W 2Z6",6322-Cuisiniers,1
,,Kim & Kwak Co. Enterprises Ltd.,"Chilliwack, BC V2R 3C7",6322-Cuisiniers,1
,,Kitimat Subs Ltd.,"Vancouver, BC V5S 4Y1",6311-Superviseurs des services alimentaires,1
,,Koto Holdings Ltd dba Koto Restaurant,"Campbell River, BC V9W 4E3",6322-Cuisiniers,1
,,Kul Cleaning,"North Vancouver, BC V7K 2G5",6315-Surveillants des services de nettoyage,1
,,Kuma Restaurant Group Inc.,"Vancouver, BC V5Y 0C2",0631-Directeurs de la restauration et des services alimentaires,1
,,Kumare Kafe and Bakery Inc.,"Richmond, BC V6Y 1T1",6322-Cuisiniers,1
,,Kwantlen Public Interest Research Group Society,"Surrey, BC V3W 2M8",4212-Travailleurs des services sociaux et communautaires,1
,,La Catrina Taqueria Inc.,"Vancouver, BC V6G 2N1","6711-Serveurs au comptoir, aides de cuisine et personnel de soutien assimilé",1
,,Langley Freight Lines (90) Ltd,"Vernon, BC V1T 8T6",7511-Conducteurs de camions de transport,1
,,Laser Cutter Cafe Incorporated,"Vancouver, BC V6A 1M3",5244-Artisans,1
,,Lazzez's Grill Ltd,"Coquitlam, BC V3B 1B9",6322-Cuisiniers,1
,,Lee's Noodle House Ltd.,"Victoria, BC V8N 3E2",6322-Cuisiniers,1
,,Little Cedar Montessori Preschool Ltd. dba Little Cedar,"Vancouver, BC V5N 2P1",4214-Éducateurs et aides-éducateurs de la petite enfance,1
,,Little Footprints Daycare Inc.,"Surrey, BC V3W 5J2",4214-Éducateurs et aides-éducateurs de la petite enfance,1
,,Loewen Resort Management Ltd.,"Fort Nelson, BC V0C 1R0",0111-Directeurs financiers,1
,,Maple Fun Tours Ltd,"Vancouver, BC V6B 3M1",6531-Guides touristiques et guides itinérants,1
,,Maple Glass Holdings Ltd,"Victoria, BC V9B 0A5",9532-Monteurs et contrôleurs de meubles et d'accessoires,1
,,Medd Enterprises Limited,"Port Moody, BC V3H 1L3",7271-Charpentiers-menuisiers,1
,,Money's Beauty Hair Salon Ltd.,"Burnaby, BC V3N 3M4",6341-Coiffeurs et barbiers,1
,,N & N Hair Salon,"Langley, BC V3A 3Y9",6341-Coiffeurs et barbiers,1
,,Navraj Sweets & Restaurant Ltd.,"Surrey, BC V3W 1R1",6322-Cuisiniers,1
,,New Millenium Tire Centre Ltd.,"Surrey, BC V3V 3G7",1411-Employés de soutien de bureau généraux,1
,,New One Enterprise Ltd.,"Burnaby, BC V5H 4N2",6341-Coiffeurs et barbiers,1
,,Nina Bakery Ltd.,"Coquitlam, BC V3B 2P5",6332-Boulangers-pâtissiers,1
,,Oakroom Grill & Food Ltd.,"Prince George, BC V2N 3C9",6322-Cuisiniers,1
,,Ocean & Chief Investments Ltd,"Squamish, BC V8B 0G8",6311-Superviseurs des services alimentaires,1
,,Olympia Express Pizza Ltd.,"Vancouver, BC V6L 2E5",6322-Cuisiniers,1
,,Operating as multiple businesses,"Burns Lake, BC V0J 1E0",4214-Éducateurs et aides-éducateurs de la petite enfance,1
,,Oz Chicken Ltd.,"Coquitlam, BC V3B 0J5",6311-Superviseurs des services alimentaires,1
,,P. Narman & Co. Inc,"Surrey, BC V4N 1B2",1311-Techniciens en comptabilité et teneurs de livres,2
,,Panjwar Enterprises Inc.,"Maple Ridge, BC V2X 3K1",3213-Technologues en santé animale et techniciens vétérinaires,1
,,Parni Enterprises Ltd.,"Chilliwack, BC V2R 3N2",6322-Cuisiniers,2
,,Perfect 2 for 1 Pizza Inc.,"Delta, BC V4C 6R2",6322-Cuisiniers,1
,,Players Place For Sports Ltd,"Nanaimo, BC V9R 6S9",1311-Techniciens en comptabilité et teneurs de livres,1
,,PNC Garnet Foods International Inc.,"Vancouver, BC V5R 5L7",0631-Directeurs de la restauration et des services alimentaires,1
,,,,6322-Cuisiniers,2
,,PR Home Care Services Ltd,"Powell River, BC V8A 2L4","3413-Aides-infirmiers, aides-soignants et préposés aux bénéficiaires",1
,,Prabu Foods Inc.,"Surrey, BC V3H 4E1",6332-Boulangers-pâtissiers,3
,,Prado Cafe Ltd.,"Vancouver, BC V5N 4A8",6311-Superviseurs des services alimentaires,1
,,Prospero International Realty Inc.,"Vancouver, BC V6E 2K3",6315-Surveillants des services de nettoyage,1
,,Pure Granite Rocks Ltd,"Vernon, BC V1T 4K7","9414-Opérateurs de machines dans le façonnage et la finition des produits en béton, en argile ou en pierre",1
,,Q's Restaurant Ltd.,"Golden, BC V0A 1H1",6322-Cuisiniers,1
,,Queen India Restaurant Ltd,"Langley, BC V4W 3Z3","6711-Serveurs au comptoir, aides de cuisine et personnel de soutien assimilé",1
,,Radiant Hair & Nail Salon Inc.,"Vancouver, BC V6J 3Y4",6341-Coiffeurs et barbiers,2
,,RDK Home Design Ltd,"Surrey, BC V3W 3A6",5241-Designers graphiques et illustrateurs,1
,,Red's Woodwork & Janitorial Service,"Fort Nelson, BC V0C 1R0",6731-Préposés à l'entretien ménager et au nettoyage - travaux légers,1
,,Rising Star Learning (Cambie) Ltd,"Vancouver, BC V5X 4V1",4214-Éducateurs et aides-éducateurs de la petite enfance,1
,,Rising Star Learning Ltd.,"Burnaby, BC V5H 1Y9",4214-Éducateurs et aides-éducateurs de la petite enfance,1
,,Rose Nails and Spa Inc.,"Vancouver, BC V6S 2B9","6562-Esthéticiens, électrolystes et personnel assimilé",1
,,Roy & Jeremy Holdings Ltd,"Nanaimo, BC V9R 5B8",6322-Cuisiniers,1
,,Royal Pacific Millworks Ltd.,"Sidney, BC V8L 5X6",5242-Designers d'intérieur et décorateurs d'intérieur,1
,,Rozzini's Restaurant Ltd,"New Westminster, BC V3M 5B3",6322-Cuisiniers,2
,,S&K NG Enterprises Ltd.,"Vancouver, BC V6A 1T3",6322-Cuisiniers,3
,,Saddher's Hair & Beauty Salon Ltd,"Abbotsford, BC V2T 5E8",6341-Coiffeurs et barbiers,2
,,Sage Hills Estate Vineyard and Winery Inc.,"Summerland, BC V0H 1Z6",0621-Directeurs - commerce de détail et de gros,1
,,Saloniki Mediterranean Grill Inc.,"Vancouver, BC V5N 4A6",6322-Cuisiniers,2
,,SEM Resort Limited Partnership,"Cranbrook, BC V1C 7E5",6322-Cuisiniers,1
,,S-Frame Software Inc,"Richmond, BC V6V 2X7",6221-Spécialistes des ventes techniques - commerce de gros,1
,,Sharp-Rite Tooling & Mfg Inc,"Port Coquitlam, BC V3C 6L4","9619-Autres manoeuvres des services de transformation, de fabrication et d'utilité publique",1
,,Shin Pangaea Enterprises Inc,"Vernon, BC V1T 2C9",6322-Cuisiniers,3
,,Sidhu Brothers Holding Ltd.,"Abbotsford, BC V2S 2B3",6552-Autres préposés aux services d'information et aux services à la clientèle,1
,,,,7535-Autres préposés à la pose et à l'entretien des pièces mécaniques d'automobiles,3
,,Sohanpaul & Associates Tax Corp.,"Surrey, BC V3W 1R1",1311-Techniciens en comptabilité et teneurs de livres,2
,,Stitches Creation Inc.,"Burnaby, BC V5J 5K4","9441-Opérateurs de machines et travailleurs de traitement des fibres et des fils textiles, du cuir et des peaux",1
,,Suihou Canada Enterprise Ltd.,"Vancouver, BC V6E 2B1",6322-Cuisiniers,1
,,Sunshine Hills Foursquare Church,"Delta, BC V4E 2A7",4214-Éducateurs et aides-éducateurs de la petite enfance,1
,,Sushi Coen,"Vancouver, BC V6Z 2B7",6322-Cuisiniers,1
,,Sushi Mura Entertainment Ltd,"Vancouver, BC V6M 2W7",6322-Cuisiniers,1
,,Sushi Te Japanese Restaurant Ltd,"Mission, BC V2V 7B8",6322-Cuisiniers,1
,,Sushi Village,"Port Coquitlam, BC V3B 3N6",6322-Cuisiniers,1
,,Taishoken Ramen Canada Ltd.,"Vancouver, BC V6B 0J9",6322-Cuisiniers,1
,,Taman Sari Royal Heritage Canada Inc.,"Whistler, BC V0N 1B4",6564-Autre personnel de services personnalisés,3
,,Taste Changan Food Ltd.,"Vancouver, BC V6Z 1N3",6322-Cuisiniers,2
,,Technicolor Canada Inc et ses divisions,"Vancouver, BC V6B 2S2","5226-Autre personnel technique et personnel de coordination du cinéma, de la radiotélédiffusion et des arts de la scène",1
,,Tekatch Holdings,"Galiano Island, BC V0N 1P0",0631-Directeurs de la restauration et des services alimentaires,1
,,Tenen Gourmet Solutions Ltd.,"Burnaby, BC V5J 4J8",6322-Cuisiniers,1
,,The Quality Sofamakers (2010) Ltd.,"Vancouver, BC V5X 3Y3",6345-Tapissiers-garnisseurs,1
,,The Sweet Greek Cafe Corp.,"Vancouver, BC V5R 3G4",6321-Chefs,1
,,The Union Club of British Columbia,"Victoria, BC V8W 1Z6",0631-Directeurs de la restauration et des services alimentaires,1
,,Tourland Travel Ltd.,"Richmond, BC V6X 2Z7",6531-Guides touristiques et guides itinérants,1
,,Trident Immigration Services,"Surrey, BC V3W 3A8",1311-Techniciens en comptabilité et teneurs de livres,1
,,United One Holdings Inc.,"Abbotsford, BC V2T 0E2",6311-Superviseurs des services alimentaires,2
,,Urban Deli Inc.,"Burnaby, BC V3N 1B3",6332-Boulangers-pâtissiers,1
,,V.I.P Nails,"Surrey, BC V3W 7S2","6562-Esthéticiens, électrolystes et personnel assimilé",1
,,Veneto 656 United Enterprises Ltd.,"Vancouver, BC V5Z 1G1",6321-Chefs,1
,,Viaggio Hotel & Restaurants Corp.,"Delta, BC V3M 6H4",0631-Directeurs de la restauration et des services alimentaires,1
,,Watertight Boatworks Inc,"North Vancouver, BC V7P 3H9","7384-Autre personnel des métiers et personnel assimilé, n.c.a.",1
