Province/Territoire,Volet,Employeur,Adresse,Profession sous CNP 2011,Postes demandes
Colombie-Britannique,     Haut salaire,Weissach Limited Partnership,"VANCOUVER, BC V6J 1H7","1215-Superviseurs du personnel de coordination de la chaîne d'approvisionnement, du suivi et des horaires",1
Colombie-Britannique,     Haut salaire,Wescor Contracting Ltd,"Victoria, BC V9A 4V2","7284-Plâtriers, poseurs et finisseurs de systèmes intérieurs et latteurs",2
Colombie-Britannique,     Haut salaire,Westech Diesel Ltd.,"VANDERHOOF, BC V0J 3A0","7321-Mécaniciens et réparateurs de véhicules automobiles, de camions et d'autobus",1
Colombie-Britannique,     Haut salaire,Xpertan Enterprises Ltd,"Delta, BC V3M 5V9",6321-Chefs,1
Colombie-Britannique,     Haut salaire,Zodiac Hurricane Technologies Inc.,"Delta, BC V4G 1A7",2253-Technologues et techniciens en dessin,1
Colombie-Britannique,   Bas salaire,0769323 BC Ltd.,"GOLDEN, BC V0A 1H0",6513-Serveurs d'aliments et de boissons,1
Colombie-Britannique,   Bas salaire,0816130 BC Ltd,"Kelowna, BC V1V 1S1",0631-Directeurs de la restauration et des services alimentaires,1
Colombie-Britannique,   Bas salaire,0834758 B.C. Ltd.a/o Cattle Cafe,"RICHMOND, BC V6V 2G6",6322-Cuisiniers,1
Colombie-Britannique,   Bas salaire,0928018 BC Ltd,"Abbotsford, BC V2S 2C1",6211-Superviseurs des ventes - commerce de détail,1
Colombie-Britannique,   Bas salaire,0973081 BC Ltd,"SURREY, BC V3W 9N8",6322-Cuisiniers,1
Colombie-Britannique,   Bas salaire,0973081 BC Ltd,"SURREY, BC V3W 9N8","6711-Serveurs au comptoir, aides de cuisine et personnel de soutien assimilé",2
Colombie-Britannique,   Bas salaire,0977130 BC Ltd. o/a Sushi Langford,"Langford, BC V9B 3R5",6322-Cuisiniers,2
Colombie-Britannique,   Bas salaire,0981111 BC Ltd. o/a Menchies Frozen Yogurt,"Burnaby, BC V5H 3W3","6711-Serveurs au comptoir, aides de cuisine et personnel de soutien assimilé",1
Colombie-Britannique,   Bas salaire,0990126 B.C. Ltd. o/a Pizza 64  #2,"SURREY, BC V4N 1C3",6322-Cuisiniers,1
Colombie-Britannique,   Bas salaire,0990126 B.C. Ltd. o/a Pizza 64  #2,"SURREY, BC V4N 1C3","6711-Serveurs au comptoir, aides de cuisine et personnel de soutien assimilé",1
Colombie-Britannique,   Bas salaire,0990260 BC Ltd,"VANCOUVER, BC V5T 3G7",6322-Cuisiniers,1
Colombie-Britannique,   Bas salaire,0991999 B.C. LTD,"VANCOUVER, BC V6J 1M7",6513-Serveurs d'aliments et de boissons,1
Colombie-Britannique,   Bas salaire,1031230 B.C. Ltd.,"Vancouver, BC V6H 4C1","6711-Serveurs au comptoir, aides de cuisine et personnel de soutien assimilé",1
Colombie-Britannique,   Bas salaire,1036152 B.C. Ltd,"BURNABY, BC V5H 2E9","6711-Serveurs au comptoir, aides de cuisine et personnel de soutien assimilé",1
Colombie-Britannique,   Bas salaire,1054080 BC Ltd.,"Chilliwack, BC V2P 2M6","6711-Serveurs au comptoir, aides de cuisine et personnel de soutien assimilé",3
Colombie-Britannique,   Bas salaire,1064003 B.C Ltd o/a Liuyishou Hot Pot - Robson,"VANCOUVER, BC V6G 1C2","6711-Serveurs au comptoir, aides de cuisine et personnel de soutien assimilé",1
Colombie-Britannique,   Bas salaire,1077989 B.C. Ltd. o/a Trust Pro,"RICHMOND, BC V6Y 2B2",1222-Adjoints de direction,1
Colombie-Britannique,   Bas salaire,1081729 BC Ltd. dba Genie's Stitch,"NEW WESTMINSTER, BC V3L 5V1",6211-Superviseurs des ventes - commerce de détail,1
Colombie-Britannique,   Bas salaire,1085357 B.C. LTD. o/a Chevron Town Pantry,"PRINCE GEORGE, BC V2N 4V8",0621-Directeurs - commerce de détail et de gros,1
Colombie-Britannique,   Bas salaire,1087068 BC Ltd.,"ABBOTSFORD, BC V2T 5E5",6211-Superviseurs des ventes - commerce de détail,1
Colombie-Britannique,   Bas salaire,1087131 BC Ltd.  o/a Togo Sushi_SFU,"BURNABY, BC V5A 0A7",6311-Superviseurs des services alimentaires,1
Colombie-Britannique,   Bas salaire,1110095 BC Ltd,"RICHMOND, BC V6X 2C9",6311-Superviseurs des services alimentaires,1
Colombie-Britannique,   Bas salaire,1122466 BC Ltd. o/a Spice Art Indian Cuisine,"PORT COQUITLAM, BC V3B 1T3","6711-Serveurs au comptoir, aides de cuisine et personnel de soutien assimilé",1
Colombie-Britannique,   Bas salaire,1169193 BC Ltd.,"SURREY, BC V3V 1W6",6322-Cuisiniers,2
Colombie-Britannique,   Bas salaire,2010 Custom Homes Inc,"SURREY, BC V3V 1K1","1123-Professionnels en publicité, en marketing et en relations publiques",1
Colombie-Britannique,   Bas salaire,457057 B.C. Ltd.,"VICTORIA, BC V8T 2C3",6311-Superviseurs des services alimentaires,1
Colombie-Britannique,   Bas salaire,4-Khans Food Enterprise Ltd,"SURREY, BC V3V 4B8","6711-Serveurs au comptoir, aides de cuisine et personnel de soutien assimilé",1
Colombie-Britannique,   Bas salaire,511407 BC Ltd. o/a Blueberry Esso,"Wonowon, BC V0C 2N0",6211-Superviseurs des ventes - commerce de détail,1
Colombie-Britannique,   Bas salaire,546185 BC Ltd o/a Mr Rooter Plumbing,"NEW WESTMINSTER, BC V3L 1A7",7611-Aides de soutien des métiers et manoeuvres en construction,1
Colombie-Britannique,   Bas salaire,601426 BC LTD,"Vancouver, BC V6G 2L7",6322-Cuisiniers,1
Colombie-Britannique,   Bas salaire,88th Season's Mart,"DELTA, BC V4C 3C9",6211-Superviseurs des ventes - commerce de détail,1
Colombie-Britannique,   Bas salaire,A Class Painting Ltd.,"SURREY, BC V3W 0E4",7611-Aides de soutien des métiers et manoeuvres en construction,1
Colombie-Britannique,   Bas salaire,A.D.G.S Enterprises Ltd.,"NEW WESTMINSTER, BC V3M 3S3",6322-Cuisiniers,1
Colombie-Britannique,   Bas salaire,A-1 Truss (2002) Ltd,"Surrey, BC V3W 4G2","9619-Autres manoeuvres des services de transformation, de fabrication et d'utilité publique",3
Colombie-Britannique,   Bas salaire,AAA Enterprises Inc.,"BURNABY, BC V5C 3M2",1521-Expéditeurs et réceptionnaires,1
Colombie-Britannique,   Bas salaire,Absolute Lumber Products Ltd.,"Abbotsford, BC V2S 7W6",9614-Manoeuvres dans le traitement des pâtes et papiers et la transformation du bois,3
Colombie-Britannique,   Bas salaire,Agom Holdings Corporation o/a Subway,"Sparwood, BC V0B 2G0",6311-Superviseurs des services alimentaires,1
Colombie-Britannique,   Bas salaire,Ajay Painting Co.,"SURREY, BC V3W 8A7",7294-Peintres et décorateurs (sauf décorateurs d'intérieur),2
Colombie-Britannique,   Bas salaire,Alfa Pizza Ltd.(1979)Ltd.,"DELTA, BC V4L 2A2","6711-Serveurs au comptoir, aides de cuisine et personnel de soutien assimilé",1
Colombie-Britannique,   Bas salaire,Altium Building Corporation,"Surrey, BC V3Z 3X1",9612-Manoeuvres en métallurgie,1
Colombie-Britannique,   Bas salaire,APAK Systems Inc,"VANCOUVER, BC V5K 1B6",9473-Opérateurs de machines à relier et de finition,1
Colombie-Britannique,   Bas salaire,Auberge Hotels Inc.,"VANCOUVER, BC V6C 1B6","6721-Personnel de soutien en services d'hébergement, de voyage et en services de montage d'installation",1
Colombie-Britannique,   Bas salaire,Auto Den Repair Ltd.,"SURREY, BC V3R 0W4",7612-Autres manoeuvres et aides de soutien de métiers,1
Colombie-Britannique,   Bas salaire,B Prince Roofing Ltd.,"SURREY, BC V2V 2B4",7291-Couvreurs et poseurs de bardeaux,3
Colombie-Britannique,   Bas salaire,Balbir Auto Repair Ltd,"Surrey, BC V3W 9G2",7535-Autres préposés à la pose et à l'entretien des pièces mécaniques d'automobiles,1
Colombie-Britannique,   Bas salaire,Bee Haven Consulting Inc,"NORTH VANCOUVER, BC V7N 4J1",4214-Éducateurs et aides-éducateurs de la petite enfance,1
Colombie-Britannique,   Bas salaire,Bibi's Kitchen Ltd,"VANCOUVER, BC V6A 0C1",0631-Directeurs de la restauration et des services alimentaires,1
Colombie-Britannique,   Bas salaire,Bradner BC Organic Feed Ltd.,"Abbotsford, BC V4X 2E8","9461-Opérateurs de machines et de procédés industriels dans la transformation des aliments, des boissons et des produits connexes",1
Colombie-Britannique,   Bas salaire,Breakfast Table Eatery Group Ltd.  o/a Breakfast Table,"Vancouver, BC V6H 1H6",6322-Cuisiniers,1
Colombie-Britannique,   Bas salaire,Can-Asia Logistics Management Ltd,"SURREY, BC V3S 8E5",6733-Concierges et surintendants d'immeubles,1
Colombie-Britannique,   Bas salaire,Canstar Restorations LP,"COQUITLAM, BC V3K 6V5",6732-Nettoyeurs spécialisés,4
Colombie-Britannique,   Bas salaire,Celebrity Garments Ltd.,"COQUITLAM, BC V3K 1L9",9446-Opérateurs de machines à coudre industrielles,4
Colombie-Britannique,   Bas salaire,Cinco De Mayo Foods Ltd,"NORTH VANCOUVER, BC V7M 1A4",6322-Cuisiniers,1
Colombie-Britannique,   Bas salaire,City Furniture & Appliances (W. Kelowna) Ltd.,"KELOWNA, BC V1Y 2E4","1215-Superviseurs du personnel de coordination de la chaîne d'approvisionnement, du suivi et des horaires",1
Colombie-Britannique,   Bas salaire,Cleanestouch Commercial Cleaning Inc o/a Cleanestouch,"North Vancouver, BC V7P 3P3",6315-Surveillants des services de nettoyage,1
Colombie-Britannique,   Bas salaire,Coleman Lube and Oil Corp.,"LANGLEY, BC V2Y 1M7",7535-Autres préposés à la pose et à l'entretien des pièces mécaniques d'automobiles,1
Colombie-Britannique,   Bas salaire,Coppersmith Enterprises Ltd,"Richmond, BC V7A 1N6","6711-Serveurs au comptoir, aides de cuisine et personnel de soutien assimilé",1
Colombie-Britannique,   Bas salaire,Cribs to Crayons Day Care Ltd.,"Coquitlam, BC V3C 2H9",4214-Éducateurs et aides-éducateurs de la petite enfance,1
Colombie-Britannique,   Bas salaire,Custom Pro Exteriors Ltd.,"VICTORIA, BC V9C 4C5","7441-Personnel d'installation, d'entretien et de réparation d'équipement résidentiel et commercial",1
Colombie-Britannique,   Bas salaire,Daniel LS Enterprises Ltd. o/a Sushi Yama,"Chilliwack, BC V2R 6E7","6711-Serveurs au comptoir, aides de cuisine et personnel de soutien assimilé",1
Colombie-Britannique,   Bas salaire,Delta Gymnastics Society,"Delta, BC V4K 3X3",5252-Entraîneurs,1
Colombie-Britannique,   Bas salaire,Dhesi Electric Ltd.,"Surrey, BC V3W 1R1",7611-Aides de soutien des métiers et manoeuvres en construction,2
Colombie-Britannique,   Bas salaire,Dockendorf Hospitality Inc.,"VANCOUVER, BC V5Y 3Z5",6321-Chefs,1
Colombie-Britannique,   Bas salaire,Dougwin Holdings Inc.,"Vancouver, BC V5Y 1W5",6315-Surveillants des services de nettoyage,1
Colombie-Britannique,   Bas salaire,Dr. M. Kwon Inc.  o/a Chrysalis Dental Centre,"BURNABY, BC V5H 4M4",1241-Adjoints administratifs,1
Colombie-Britannique,   Bas salaire,Dr. Marlon A. Moldez Inc.  o/a Orthodontics Victoria,"VICTORIA, BC V8R 6R3",1243-Adjoints administratifs médicaux,1
Colombie-Britannique,   Bas salaire,EK Enterprises Ltd.,"Abbotsford, BC V2T 5R1","6711-Serveurs au comptoir, aides de cuisine et personnel de soutien assimilé",2
Colombie-Britannique,   Bas salaire,Elegance Nails Ltd,"VICTORIA, BC V9B 5E3","6562-Esthéticiens, électrolystes et personnel assimilé",2
Colombie-Britannique,   Bas salaire,Emkor Construction Ltd.,"RICHMOND, BC V6W 1M4",7611-Aides de soutien des métiers et manoeuvres en construction,2
Colombie-Britannique,   Bas salaire,Eva Dosa House Inc,"Vancouver, BC V6E 1N4",6322-Cuisiniers,2
Colombie-Britannique,   Bas salaire,EZZ Cutz Ltd.,"Surrey, BC V3W 4E9",6341-Coiffeurs et barbiers,1
Colombie-Britannique,   Bas salaire,Fair Waves Coffee Inc. o/a Waves Coffee House,"NEW WESTMINSTER, BC V3M 1B2",6311-Superviseurs des services alimentaires,1
Colombie-Britannique,   Bas salaire,Fast Cell Repair Ltd.,"SURREY, BC V3X 2E2",6211-Superviseurs des ventes - commerce de détail,1
Colombie-Britannique,   Bas salaire,Free Hawk Trading Inc.,"SURREY, BC V3R 0J6","6711-Serveurs au comptoir, aides de cuisine et personnel de soutien assimilé",1
Colombie-Britannique,   Bas salaire,Ga Hyang Ru Restaurant Ltd.,"North Vancouver, BC V7M 2H5",6322-Cuisiniers,1
Colombie-Britannique,   Bas salaire,Galaxy Roofing Ltd.,"SURREY, BC V3S 2X3",7611-Aides de soutien des métiers et manoeuvres en construction,2
Colombie-Britannique,   Bas salaire,Gavin's Building Maintenance Ltd,"SURREY, BC V3X 2L9",6731-Préposés à l'entretien ménager et au nettoyage - travaux légers,2
Colombie-Britannique,   Bas salaire,Golden Goose Holdings Ltd. o/a McDonald's,"Whistler, BC V0N 1T0",6311-Superviseurs des services alimentaires,1
Colombie-Britannique,   Bas salaire,Golden Village Lodge,"Golden, BC V0A 1H3",1311-Techniciens en comptabilité et teneurs de livres,1
Colombie-Britannique,   Bas salaire,Graf Restoration 1956 Ltd.,"Atlin, BC V0W 1A0","6313-Superviseurs des services d'hébergement, de voyages, de tourisme et des services connexes",1
Colombie-Britannique,   Bas salaire,Green Leaf Vietnamese Bistro Ltd.,"Victoria, BC V8X 5G7",6322-Cuisiniers,1
Colombie-Britannique,   Bas salaire,Gurveer Drywall Ltd,"Surrey, BC V3W 4G2",7611-Aides de soutien des métiers et manoeuvres en construction,1
Colombie-Britannique,   Bas salaire,H. K. Commerce and Industry Suppliers dba Koerner's Pub,"VANCOUVER, BC V6T 1Z2",6322-Cuisiniers,1
Colombie-Britannique,   Bas salaire,Hai-Na Holdings Inc. o/a Lucky Clover Daycare Center,"SURREY, BC V3S 1P3",4214-Éducateurs et aides-éducateurs de la petite enfance,2
Colombie-Britannique,   Bas salaire,Hundal Bros. Plumbing & Heating Ltd,"SURREY, BC V3W 0A6",7611-Aides de soutien des métiers et manoeuvres en construction,4
Colombie-Britannique,   Bas salaire,Ichiban Food & Service Ltd.,"Courtenay, BC V9N 2R5",6321-Chefs,1
Colombie-Britannique,   Bas salaire,Island Afrikan Supermarket Inc.,"VICTORIA, BC V8T 4E6",6211-Superviseurs des ventes - commerce de détail,1
Colombie-Britannique,   Bas salaire,J. Mack Food Services Inc,"Vancouver, BC V7Y 1A1","6711-Serveurs au comptoir, aides de cuisine et personnel de soutien assimilé",1
Colombie-Britannique,   Bas salaire,Jambo Grill & Goodmorning Paan Ltd.  o/a Jambo Grill Tandoor & Paan House,"Vancouver, BC V5R 5K3",6322-Cuisiniers,2
Colombie-Britannique,   Bas salaire,JDS Ventures Ltd.,"Surrey, BC V3W 1R1",1431-Commis à la comptabilité et personnel assimilé,1
Colombie-Britannique,   Bas salaire,JHC Restaurant Ltd.,"NORTH VANCOUVER, BC V7L 3V9",6322-Cuisiniers,1
Colombie-Britannique,   Bas salaire,JJM Framing Ltd.,"SURREY, BC V3W 0L7",7611-Aides de soutien des métiers et manoeuvres en construction,2
Colombie-Britannique,   Bas salaire,JV Bike Sales and Rentals Ltd,"VANCOUVER, BC V6Z 1B1",6211-Superviseurs des ventes - commerce de détail,1
Colombie-Britannique,   Bas salaire,K M Framing Ltd.,"SURREY, BC V3W 1W8",7611-Aides de soutien des métiers et manoeuvres en construction,1
Colombie-Britannique,   Bas salaire,Kalra & Associates,"Surrey, BC V3W 1R1",1311-Techniciens en comptabilité et teneurs de livres,2
Colombie-Britannique,   Bas salaire,Kalvin's Restaurant Ltd,"Vancouver, BC V5P 3V4","6711-Serveurs au comptoir, aides de cuisine et personnel de soutien assimilé",2
Colombie-Britannique,   Bas salaire,Laurus Travel Inc.,"Vancouver, BC V5Z 0E9","6313-Superviseurs des services d'hébergement, de voyages, de tourisme et des services connexes",1
Colombie-Britannique,   Bas salaire,Law Courts Inn Restaurant Inc.,"VANCOUVER, BC V6Z 2E1",6513-Serveurs d'aliments et de boissons,1
Colombie-Britannique,   Bas salaire,Libra Cleaners Inc.,"VANCOUVER, BC V6M 3W6","0651-Directeurs du service à la clientèle et des services personnels, n.c.a.",1
Colombie-Britannique,   Bas salaire,Little Wonders Montessori Childcare and Preschool Ltd.,"ABBOTSFORD, BC V2S 3Y2",4214-Éducateurs et aides-éducateurs de la petite enfance,1
Colombie-Britannique,   Bas salaire,Mario's Gelati Ltd,"VANCOUVER, BC V5T 1A1","9461-Opérateurs de machines et de procédés industriels dans la transformation des aliments, des boissons et des produits connexes",1
Colombie-Britannique,   Bas salaire,Marvel Woodworks Ltd.,"RICHMOND, BC V6X 2P1",7204-Entrepreneurs et contremaîtres en charpenterie,1
Colombie-Britannique,   Bas salaire,McIattin Investment Ltd,"Salmon Arm, BC V1E 3B8",6322-Cuisiniers,4
Colombie-Britannique,   Bas salaire,Meta Thai Restaurant Ltd.,"Burnaby, BC V5H 2B3",6513-Serveurs d'aliments et de boissons,1
Colombie-Britannique,   Bas salaire,Metrotown Restaurant Ltd.,"Burnaby, BC V5H 2G2","6711-Serveurs au comptoir, aides de cuisine et personnel de soutien assimilé",2
Colombie-Britannique,   Bas salaire,Modern Design Stucco Ltd,"RICHMOND, BC V7E 1N5",7611-Aides de soutien des métiers et manoeuvres en construction,1
Colombie-Britannique,   Bas salaire,Modern Man Barber Shop Ltd.,"VANCOUVER, BC V6J 1G1",6341-Coiffeurs et barbiers,1
Colombie-Britannique,   Bas salaire,Mr. India Meats & Restaurant Ltd,"ABBOTSFORD, BC V2T 1V6","6711-Serveurs au comptoir, aides de cuisine et personnel de soutien assimilé",1
Colombie-Britannique,   Bas salaire,Mugshots Cafe,"FERNIE, BC V0B 1M0",6311-Superviseurs des services alimentaires,1
Colombie-Britannique,   Bas salaire,N/P Pizza Ltd,"SURREY, BC V4P 1H5","6711-Serveurs au comptoir, aides de cuisine et personnel de soutien assimilé",2
Colombie-Britannique,   Bas salaire,Nagra Construction Ltd,"WHITE ROCK, BC V4B 3L2",7611-Aides de soutien des métiers et manoeuvres en construction,1
Colombie-Britannique,   Bas salaire,Nahm Thai Bistro Ltd.,"Surrey, BC V3T 1N6",6322-Cuisiniers,1
Colombie-Britannique,   Bas salaire,Nanak Cloth House (2017) Inc.,"SURREY, BC V3X 1L5","6342-Tailleurs, couturiers, fourreurs et modistes",2
Colombie-Britannique,   Bas salaire,New Diamond Stucco Ltd,"SURREY, BC V3X 1K7",7611-Aides de soutien des métiers et manoeuvres en construction,3
Colombie-Britannique,   Bas salaire,New Gulberg Market & Halal Meat Ltd,"Surrey, BC V3W 3M6","6331-Bouchers, coupeurs de viande et poissonniers - commerce de gros et de détail",1
Colombie-Britannique,   Bas salaire,New Millenium Tire Centre (2017) Ltd.,"SURREY, BC V3T 3E5",7535-Autres préposés à la pose et à l'entretien des pièces mécaniques d'automobiles,2
Colombie-Britannique,   Bas salaire,O.Z. Granites Ltd.,"SURREY, BC V3W 1V9",1241-Adjoints administratifs,1
Colombie-Britannique,   Bas salaire,Pace Processing and Product Development Ltd,"Surrey, BC V3S 8P7","9617-Manoeuvres dans la transformation des aliments, des boissons et des produits connexes",4
Colombie-Britannique,   Bas salaire,Pandher Drywall Ltd.,"Abbotsford, BC V2T 2R7",7611-Aides de soutien des métiers et manoeuvres en construction,2
Colombie-Britannique,   Bas salaire,Pot of Gold Enterprises Inc.,"SALT SPRING ISLAND, BC V8K 1E2","6711-Serveurs au comptoir, aides de cuisine et personnel de soutien assimilé",2
Colombie-Britannique,   Bas salaire,Powder King Mountain Resort Inc.,"Mackenzie, BC V0J 2C0",6322-Cuisiniers,2
Colombie-Britannique,   Bas salaire,Powder King Mountain Resort Inc.,"Mackenzie, BC V0J 2C0",6731-Préposés à l'entretien ménager et au nettoyage - travaux légers,1
Colombie-Britannique,   Bas salaire,Powell Street Craft Brewery Inc,"VANCOUVER, BC V5L 1G8","9213-Surveillants dans la transformation des aliments, des boissons et des produits connexes",1
Colombie-Britannique,   Bas salaire,Promontory Hummingbird Child Care Centre Inc.,"CHILLIWACK, BC V2R 5W8",4214-Éducateurs et aides-éducateurs de la petite enfance,1
Colombie-Britannique,   Bas salaire,R.S.D.R. Enterprises Ltd,"Burnaby, BC V5H 1Z5","6711-Serveurs au comptoir, aides de cuisine et personnel de soutien assimilé",2
Colombie-Britannique,   Bas salaire,R.S.S. Enterprises Limited o/a Dominos Pizza,"Port Moody, BC V3H 5H6",6322-Cuisiniers,1
Colombie-Britannique,   Bas salaire,Ravela Holdings Inc.,"SURREY, BC V3R 1V9",6322-Cuisiniers,1
Colombie-Britannique,   Bas salaire,Regional Animal Protection Society,"RICHMOND, BC V6V 1W8",3213-Technologues en santé animale et techniciens vétérinaires,1
Colombie-Britannique,   Bas salaire,Richmond Country Farms Ltd.,"Richmond, BC V6W 1A3","9461-Opérateurs de machines et de procédés industriels dans la transformation des aliments, des boissons et des produits connexes",1
Colombie-Britannique,   Bas salaire,Ricky's Solo Project Ltd.,"BURNABY, BC V5C 5Y1",6311-Superviseurs des services alimentaires,1
Colombie-Britannique,   Bas salaire,Rising Star Learning Ltd.,"Burnaby, BC V5G 1M4",4214-Éducateurs et aides-éducateurs de la petite enfance,1
Colombie-Britannique,   Bas salaire,RKG Holdings Ltd.  o/a Dairy Queen Grill & Chill,"DELTA, BC V4K 3L7",0631-Directeurs de la restauration et des services alimentaires,1
Colombie-Britannique,   Bas salaire,Royal Emerald Motors Ltd,"SURREY, BC V3X 3J4",6732-Nettoyeurs spécialisés,2
Colombie-Britannique,   Bas salaire,Royal View Enterprises Ltd.,"VANCOUVER, BC V6J 0B5",6322-Cuisiniers,3
Colombie-Britannique,   Bas salaire,Sands Holdings Ltd DBA Subway,"RICHMOND, BC V6X 1N7",6311-Superviseurs des services alimentaires,1
Colombie-Britannique,   Bas salaire,Saniclean Services Ltd,"SURREY, BC V3S 1R8",6731-Préposés à l'entretien ménager et au nettoyage - travaux légers,2
Colombie-Britannique,   Bas salaire,Satang Thai Cuisine Ltd.,"Kelowna, BC V1V 2E5",6322-Cuisiniers,1
Colombie-Britannique,   Bas salaire,Savage Creek Golf Course (2008) Ltd.,"RICHMOND, BC V6W 1E1",8612-Manoeuvres en aménagement paysager et en entretien des terrains,2
Colombie-Britannique,   Bas salaire,Save-On-Foods Limited Partnership,"Vancouver, BC V6B 4E4",6611-Caissiers,2
Colombie-Britannique,   Bas salaire,Save-On-Foods Limited Partnership,"Vancouver, BC V6B 4E4","6622-Garnisseurs de tablettes, commis et préposés aux commandes dans les magasins",3
Colombie-Britannique,   Bas salaire,Sciue Holdings Inc,"Vanvouver, BC V6C 2V6",6311-Superviseurs des services alimentaires,1
Colombie-Britannique,   Bas salaire,Shelter Island Restaurants Ltd.,"RICHMOND, BC V6W 1H3","6711-Serveurs au comptoir, aides de cuisine et personnel de soutien assimilé",1
Colombie-Britannique,   Bas salaire,Shield Security Services Inc.,"SURREY, BC V3W 1A4",6316-Surveillants des autres services,1
Colombie-Britannique,   Bas salaire,Shield Security Services Inc.,"SURREY, BC V3W 1A4",6541-Agents de sécurité et personnel assimilé des services de sécurité,2
Colombie-Britannique,   Bas salaire,Sky High Plumbing & Heating Ltd.,"DELTA, BC V4C 6H2",1311-Techniciens en comptabilité et teneurs de livres,1
Colombie-Britannique,   Bas salaire,Skyline Painting Ltd.,"SURREY, BC V3W 0T1",7611-Aides de soutien des métiers et manoeuvres en construction,2
Colombie-Britannique,   Bas salaire,Squamish Montessori School Ltd.,"SQUAMISH, BC V8B 0W5",4214-Éducateurs et aides-éducateurs de la petite enfance,1
Colombie-Britannique,   Bas salaire,Sri Sai Nupur Treats Inc.,"NORTH VANCOUVER, BC V7J 2K7","6711-Serveurs au comptoir, aides de cuisine et personnel de soutien assimilé",1
Colombie-Britannique,   Bas salaire,Studio G3 Glass Graphic Group Ltd.,"Port Coquitlam, BC V3C 1S2",9413-Opérateurs de machines à former et à finir le verre et coupeurs de verre,1
Colombie-Britannique,   Bas salaire,Style Beauty Parlour Inc.,"SURREY, BC V3S 5K7",6341-Coiffeurs et barbiers,1
Colombie-Britannique,   Bas salaire,Summerfield Contracting Ltd,"SURREY, BC V3W 5G7",7514-Chauffeurs-livreurs - services de livraison et de messagerie,1
Colombie-Britannique,   Bas salaire,Sunshine Traders Ltd (dba) Travelodge Salmon Arm,"SALMON ARM, BC V1E 4N9",1241-Adjoints administratifs,1
Colombie-Britannique,   Bas salaire,SureWork Solutions Ltd.,"Victoria, BC V8P 2L5","4412-Aides familiaux résidents, aides de maintien à domicile et personnel assimilé",1
Colombie-Britannique,   Bas salaire,Tang Jun Enterprises Ltd.,"RICHMOND, BC V7E 6B4","6711-Serveurs au comptoir, aides de cuisine et personnel de soutien assimilé",1
Colombie-Britannique,   Bas salaire,Taqueria Playa Tropical Mexican Restaurant Inc.,"SURREY, BC V3T 1N9",6322-Cuisiniers,2
Colombie-Britannique,   Bas salaire,TAYO ENTERPRISES LTD.,"VANCOUVER, BC V5N 4C1",6311-Superviseurs des services alimentaires,1
Colombie-Britannique,   Bas salaire,Teo's Mexican Cafe,"LAKE COUNTRY, BC V4V 2A5",6322-Cuisiniers,1
Colombie-Britannique,   Bas salaire,Toor Construction Ltd.,"ABBOTSFORD, BC V2S 2Z7",7611-Aides de soutien des métiers et manoeuvres en construction,2
Colombie-Britannique,   Bas salaire,True World Foods Inc. of Canada,"Richmond, BC V7E 6H7",6222-Acheteurs des commerces de détail et de gros,1
Colombie-Britannique,   Bas salaire,Urban Deli Inc.,"Burnaby, BC V3N 1B3",6332-Boulangers-pâtissiers,3
Colombie-Britannique,   Bas salaire,Van Sea's Wholesale Processing,"Burnaby, BC V5J 3B9",9618-Manoeuvres dans la transformation du poisson et des fruits de mer,1
Colombie-Britannique,   Bas salaire,Vancity Cabinets Ltd.,"Surrey, BC V3W 8J9",6211-Superviseurs des ventes - commerce de détail,1
Colombie-Britannique,   Bas salaire,Vancity Concrete Ltd.,"VANCOUVER, BC V6Z 2X2",7611-Aides de soutien des métiers et manoeuvres en construction,3
Colombie-Britannique,   Bas salaire,Vanmedia Marketing Solutions Inc.,"VANCOUVER, BC V5X 0C3",5221-Photographes,1
Colombie-Britannique,   Bas salaire,VCPC Holdings Limited,"SURREY, BC V3R 7H1",6322-Cuisiniers,1
Colombie-Britannique,   Bas salaire,Victoria Oriental Restaurant Ltd.,"KAMLOOPS, BC V2C 2C5",6322-Cuisiniers,1
Colombie-Britannique,   Bas salaire,Vina Restaurants Ltd.,"WEST VANCOUVER, BC V7V 1L4",6322-Cuisiniers,2
Colombie-Britannique,   Bas salaire,Vina Restaurants Ltd.,"WEST VANCOUVER, BC V7V 1L4","6711-Serveurs au comptoir, aides de cuisine et personnel de soutien assimilé",2
Colombie-Britannique,   Bas salaire,West Landscaping & Gardening Ltd,"SURREY, BC V3W 8R5",8612-Manoeuvres en aménagement paysager et en entretien des terrains,2
Colombie-Britannique,   Bas salaire,Western Rice Mils Ltd,"Richmond, BC V7C 4V4",7452-Manutentionnaires,2
Colombie-Britannique,   Bas salaire,Western Rice Mils Ltd,"Richmond, BC V7C 4V4","9617-Manoeuvres dans la transformation des aliments, des boissons et des produits connexes",2
Colombie-Britannique,   Bas salaire,Whiskey Business Ltd.,"Madeira Park, BC V0N 2H0",6322-Cuisiniers,3
Colombie-Britannique,   Bas salaire,Wings Tap & Grill Kingsway Ltd.,"Burnaby, BC V5E 1E4",6322-Cuisiniers,1
Colombie-Britannique,   Bas salaire,Xpertan Enterprises Ltd,"Delta, BC V3M 5V9",6322-Cuisiniers,1
Colombie-Britannique,   Bas salaire,Zip- Bob Food Services Inc.,"COQUITLAM, BC V3K 3X8","6711-Serveurs au comptoir, aides de cuisine et personnel de soutien assimilé",1
