Province/Territory,"Program Stream","Employer ","Address ","Occupation ","Incorporate Status","Approved LMIAs","Approved Positions"
"British Columbia","   Low Wage","TAYMAC ENTERPRISES INC","VICTORIA, BC V9B 3R5","6311-Food service supervisors",Unknown,3,22
"British Columbia","   Low Wage","TAYMAC ENTERPRISES INC","VICTORIA, BC V9B 3R5","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,2,20
"British Columbia","   Low Wage","TB Food Services Inc","Vancouver, BC V6E 4S1","6311-Food service supervisors",Unknown,1,1
"British Columbia","   Low Wage","TBC NORTH FOOD SERVICES INC.","FORT NELSON, BC V0C 1R0","6311-Food service supervisors",Unknown,1,4
"British Columbia","   Low Wage","TCP Simple Technologies Inc","Surrey, BC V3S 1H2","1311-Accounting technicians and bookkeepers",Unknown,1,1
"British Columbia","   Low Wage","TCS Breakfast on Robson Inc","Vancouver, BC V6E 1C5",6322-Cooks,Unknown,1,1
"British Columbia","   Low Wage","Teeple Enterprises Ltd.","Fernie, BC V0B 1M0",6322-Cooks,Unknown,2,6
"British Columbia","   Low Wage","Tequila Cocina Inc","Vancouver, BC V6Z 1M4","6311-Food service supervisors",Unknown,1,1
"British Columbia","   Low Wage","Tequila Cocina Inc","Vancouver, BC V6Z 1M4",6322-Cooks,Unknown,1,3
"British Columbia","   Low Wage","Terrace and District Community Services Society","Terrace, BC V8G 4R3","4212-Social and community service workers",Unknown,1,3
"British Columbia","   Low Wage","Thai Away Home Restaurants 365 Inc","Vancouver, BC V6Z 1L4","6311-Food service supervisors",Unknown,1,1
"British Columbia","   Low Wage","Thai Away Home Restaurants 365 Inc","Vancouver, BC V6Z 1L4",6322-Cooks,Unknown,1,1
"British Columbia","   Low Wage","Thai Basil Food Services Ltd","Vancouver, BC V6K 1B4",6322-Cooks,Unknown,1,1
"British Columbia","   Low Wage","thanh vu restaurant ltd","prince george, BC V2L 5L3",6321-Chefs,Unknown,1,1
"British Columbia","   Low Wage","The Barley Mill Pub Ltd.","Penticton, BC V2A 6E9",6322-Cooks,Unknown,2,1
"British Columbia","   Low Wage","The Big Playhouse Childcare Inc","Vancouver, BC V5X 1S6","4214-Early childhood educators and assistants",Unknown,1,1
"British Columbia","   Low Wage","The Black Swan Inn (1977) LTD.","Shawnigan Lake, BC V0R 2W0",6322-Cooks,Unknown,1,1
"British Columbia","   Low Wage","The Boatshed Hospitality Group Pty ltd","West Vancouver, BC V7W 1C1","6311-Food service supervisors",Unknown,1,1
"British Columbia","   Low Wage","The Centerline Hair Ltd. o/a The Hair Express","Burnaby, BC V5H 2A9","6341-Hairstylists and barbers",Unknown,1,1
"British Columbia","   Low Wage","The Experts Barbers and Grooming Services for Men Ltd","Fort St. John, BC V1J 5Z2","6341-Hairstylists and barbers",Unknown,1,1
"British Columbia","   Low Wage","The Foodie Project Inc","North Vancouver, BC V7P 1A4","6311-Food service supervisors",Unknown,1,1
"British Columbia","   Low Wage","The Gastropod Restaurant Corporation","Vancouver, BC V6J 1M5",6322-Cooks,Unknown,1,1
"British Columbia","   Low Wage","The Gray Olive Cafeteria Inc.","Burnaby, BC V5C 2J4",6322-Cooks,Unknown,1,1
"British Columbia","   Low Wage","The Kitchen & Commons Restaurant Ltd","Victoria, BC V8W 1A4",6322-Cooks,Unknown,1,1
"British Columbia","   Low Wage","The Loft 2 Lounge Bar and Grill Ltd.","Vancouver, BC V6G 2M9","6311-Food service supervisors",Unknown,1,1
"British Columbia","   Low Wage","The Parks and People Holdings Ltd.","Richmond, BC V6X 1C3","6311-Food service supervisors",Unknown,1,1
"British Columbia","   Low Wage","The Parks and People Holdings Ltd.","Richmond, BC V6X 1C3",6322-Cooks,Unknown,1,1
"British Columbia","   Low Wage","The Point Bar & Grill Ltd.","Vancouver, BC V6G 3H5",6322-Cooks,Unknown,1,1
"British Columbia","   Low Wage","The Power (Brightlight) Productions Inc.","BURNABY, BC V5M 3Z3","6742-Other service support occupations, n.e.c.",Corporation,1,1
"British Columbia","   Low Wage","The Powerhouse Martial Arts & Fitness Ltd.","Vancouver, BC V5Z 1P6","5254-Program leaders and instructors in recreation, sport and fitness",Unknown,1,1
"British Columbia","   Low Wage","The Rice Box Restaurants Inc.","Vernon, BC V1T 4W6",6322-Cooks,Unknown,1,1
"British Columbia","   Low Wage","The Roster Sports Club Bar & Grill Ltd.","Vernon, BC V1T 8K1",6322-Cooks,Unknown,1,1
"British Columbia","   Low Wage","The Snug Cafe Limited.","Bowen Island, BC V0N 1G0","6311-Food service supervisors",Unknown,1,1
"British Columbia","   Low Wage","The Story Cafe Ltd.","Richmond, BC V6X 1V5",6322-Cooks,Unknown,1,1
"British Columbia","   Low Wage","Thomas Haas Fine Pastries and Desserts Ltd.","North Vancouver, BC V7P 3T2",6332-Bakers,Unknown,1,1
"British Columbia","   Low Wage","Thornhill Enterprises Ltd.","Maple Ridge, BC V2W 1K5","7611-Construction trades helpers and labourers",Unknown,1,1
"British Columbia","   Low Wage","Three Brothers Food service Inc.","Fort St. John, BC V1J 6E2",6322-Cooks,Unknown,1,2
"British Columbia","   Low Wage","THUNDERBIRD RESTAURANT INC.","Victoria, BC V8V 3X4","6311-Food service supervisors",Unknown,1,1
"British Columbia","   Low Wage","THUNDERBIRD RESTAURANT INC.","Victoria, BC V8V 3X4",6322-Cooks,Unknown,1,1
"British Columbia","   Low Wage","Titan Glass & Shower Door Ltd","Surrey, BC V3W 0N7","7611-Construction trades helpers and labourers",Unknown,1,1
"British Columbia","   Low Wage","Tod- Hackett Group Ltd.","Tofino, BC V0R 2Z0","6513-Food and beverage servers",Unknown,1,2
"British Columbia","   Low Wage","Tokyo Japanese Restaurant","Chilliwack, BC V2P 2C7",6322-Cooks,Unknown,1,1
"British Columbia","   Low Wage","Tokyo John Enterprises Ltd.","Vancouver, BC V5Z 2W6",6322-Cooks,Unknown,1,1
"British Columbia","   Low Wage","Tokyo Mazesoba Ltd","Vancouver, BC V6B 3H6","6311-Food service supervisors",Unknown,1,1
"British Columbia","   Low Wage","Tokyo Mazesoba Ltd","Vancouver, BC V6B 3H6",6322-Cooks,Unknown,1,5
"British Columbia","   Low Wage","Tomoya Enterprises Ltd.","Gibsons, BC V0N 1V7",6322-Cooks,Unknown,1,1
"British Columbia","   Low Wage","Top Floor Deficiency Solutions Inc.","Burnaby, BC V5H 4N2","7294-Painters and decorators (except interior decorators)",Unknown,1,1
"British Columbia","   Low Wage","TOUR CLICK YVR TRAVEL CANADA LTD","Burnaby, BC V3N 4R7","1311-Accounting technicians and bookkeepers",Unknown,1,1
"British Columbia","   Low Wage","TOUR CLICK YVR TRAVEL CANADA LTD","Burnaby, BC V3N 4R7","6313-Accommodation, travel, tourism and related services supervisors",Unknown,1,1
"British Columbia","   Low Wage","TR Disposal Company Ltd.","Delta, BC V4M 1H5","6316-Other services supervisors",Unknown,1,1
"British Columbia","   Low Wage","Track Foods Ltd.","Kamloops, BC V2C 6M1","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,4
"British Columbia","   Low Wage","Trend Setters Hair Ltd","Prince George, BC V2K 3A4","6341-Hairstylists and barbers",Unknown,1,2
"British Columbia","   Low Wage","TRI-CITY CAB SERVICES LTD","COQUITLAM, BC V3K 6Z3","1411-General office support workers",Unknown,1,1
"British Columbia","   Low Wage","Trifecta Rehab Inc.","Surrey, BC V3R 4G8","1241-Administrative assistants",Unknown,1,1
"British Columbia","   Low Wage","Trishna Designs Inc.","Surrey, BC V3W 4E9","6342-Tailors, dressmakers, furriers and milliners",Unknown,1,1
"British Columbia","   Low Wage","Tristar Enterprises Ltd","Surrey, BC V3X 1V1",6322-Cooks,Unknown,1,1
"British Columbia","   Low Wage","Tristar Transportation Ltd.","Abbotsford, BC V4X 1A3","7452-Material handlers",Unknown,1,1
"British Columbia","   Low Wage","True Blue Global Trading Ltd.","Burnaby, BC V5G 1G4","1241-Administrative assistants",Unknown,1,1
"British Columbia","   Low Wage","True Design Homes Ltd.","Surrey, BC V3W 1R1","1241-Administrative assistants",Unknown,1,2
"British Columbia","   Low Wage","True North Restaurants Inc","Fort St. John, BC V1J 6E2",6322-Cooks,Unknown,1,2
"British Columbia","   Low Wage","TT Barber Group Ltd.","Surrey, BC V3Z 0C8","6341-Hairstylists and barbers",Unknown,1,7
"British Columbia","   Low Wage","TTOBAGI FOOD 1489 LTD","Coquitlam, BC V3K 3P5","6311-Food service supervisors",Unknown,1,1
"British Columbia","   Low Wage","Tumbler Ridge Inn Ltd","Tumbler Ridge, BC V0C 2W0",6322-Cooks,Unknown,1,3
"British Columbia","   Low Wage","Tung & Sidhu Holdings Ltd.","Brentwood Bay, BC V8M 1R1",6322-Cooks,Unknown,1,1
"British Columbia","   Low Wage","Tung & Sidhu Ltd.","Delta, BC V4K 2X7",6322-Cooks,Unknown,1,1
"British Columbia","   Low Wage","Turtle Bay Gogo Sushi Ltd.","Lake Country, BC V4V 2T5",6322-Cooks,Unknown,1,1
"British Columbia","   Low Wage","Two Donkeys Bakery Ltd","Kelowna, BC V1W 4J6",6332-Bakers,Unknown,1,1
"British Columbia","   Low Wage","Two Parrots Restaurants Ltd","Vancouver, BC V6Z 1M4",6322-Cooks,Unknown,1,1
"British Columbia","   Low Wage","TX Contracting Ltd.","Richmond, BC V6V 3C3","7611-Construction trades helpers and labourers",Unknown,1,2
"British Columbia","   Low Wage","U Like Hair Cut Ltd","Surrey, BC V3W 1A3","6341-Hairstylists and barbers",Unknown,1,2
"British Columbia","   Low Wage","Udupi Palace Restaurant ltd","Surrey, BC V3W 9Z1",6322-Cooks,Unknown,1,2
"British Columbia","   Low Wage","UI Technologies Inc","Delta, BC V4C 3M3","7612-Other trades helpers and labourers",Unknown,1,2
"British Columbia","   Low Wage","UK Sweets & Restaurant Ltd.","Merritt, BC V0K 2B0","6513-Food and beverage servers",Unknown,1,1
"British Columbia","   Low Wage","Umi Sushi Express Inc","Tsawwassen, BC V4M 0B3","6311-Food service supervisors",Unknown,1,1
"British Columbia","   Low Wage","Umi Sushi Express Inc","Tsawwassen, BC V4M 0B3","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,2
"British Columbia","   Low Wage","UNION CLUB OF BRITISH COLUMBIA","VICTORIA, BC V8W 1Z6","6311-Food service supervisors",Unknown,1,1
"British Columbia","   Low Wage","United Coastal Logistics Ltd","Surrey, BC V3W 7X4","7535-Other automotive mechanical installers and servicers",Unknown,1,1
"British Columbia","   Low Wage","Universal Kitchen Cabinets Ltd","Surrey, BC V3W 7B3","1215-Supervisors, supply chain, tracking and scheduling co-ordination occupations",Unknown,1,1
"British Columbia","   Low Wage","UPPAL ELECTRICAL LTD.","Surrey, BC V3W 5X6","7611-Construction trades helpers and labourers",Unknown,1,1
"British Columbia","   Low Wage","Urban Gate Inc.","Coquitlam, BC V3B 0C6",6332-Bakers,Unknown,1,1
"British Columbia","   Low Wage","Ustaad G Indian Cuisine Ltd","SURREY, BC V3W 4H7",6322-Cooks,Unknown,1,1
"British Columbia","   Low Wage","UVANU Recruit Canada Entertainment Ltd.","Vancouver, BC V6B 4W4","1311-Accounting technicians and bookkeepers",Unknown,1,1
"British Columbia","   Low Wage","Uzjen holdings LTD.","Kelowna, BC V1Y 3H3","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,4
"British Columbia","   Low Wage","Vacation Internationale, INC.","Whsitler, BC V8E 1E4","6312-Executive housekeepers",Unknown,1,1
"British Columbia","   Low Wage","Vack Enterprises Ltd","Pitt Meadow, BC V3Y 2W1",6322-Cooks,Unknown,1,2
"British Columbia","   Low Wage","Vallarta Mexican Restaurant","VANCOUVER, BC V5M 1Y9","6311-Food service supervisors",Unknown,1,1
"British Columbia","   Low Wage","Valuce Hospitality's Ltd.","Vancouver, BC V6G 2L7","6311-Food service supervisors",Unknown,1,1
"British Columbia","   Low Wage","Van Gogh Designs Furniture Ltd.","Surrey, BC V3Z 1A7",6345-Upholsterers,Unknown,1,4
"British Columbia","   Low Wage","Van seas Wholesale processing Inc","Burnaby, BC V5J 3B9","9463-Fish and seafood plant workers",Unknown,1,3
"British Columbia","   Low Wage","Vancouver Korean Presbyterian Church","Vancouver, BC V5Y 1R9","1241-Administrative assistants",Unknown,1,1
"British Columbia","   Low Wage","Vanko Sushi Ltd.","Vancouver, BC V5X 3T3",6322-Cooks,Unknown,1,1
"British Columbia","   Low Wage","VAN-PAUL'S WHOLESALE (2017) LTD.","Burnaby, BC V5E 1C3","6211-Retail sales supervisors",Unknown,1,1
"British Columbia","   Low Wage","Veera Development Inc.","golden, BC V0A 1H2","6525-Hotel front desk clerks",Unknown,1,1
"British Columbia","   Low Wage","VEGAS ENTERPRISES INC","Vancouver, BC V5T 1M6",6322-Cooks,Unknown,1,1
"British Columbia","   Low Wage","Veli Holdings Ltd","Invermere, BC V0A 1K7","6311-Food service supervisors",Unknown,1,5
"British Columbia","   Low Wage","Venator Ranches Ltd.","Hudson's Hope, BC V0C 1V0","6331-Butchers, meat cutters and fishmongers - retail and wholesale",Unknown,1,1
"British Columbia","   Low Wage","Verge Concrete Pumping Ltd","West Kelowna, BC V1Z 3H7","7611-Construction trades helpers and labourers",Unknown,1,1
"British Columbia","   Low Wage","Vernon Station BBQ Ltd.","Vernon, BC V1T 5A8",6322-Cooks,Unknown,2,2
"British Columbia","   Low Wage","VGH - Salad Bar Ltd.","Vancouver, BC V5Z 1M9",6322-Cooks,Unknown,1,1
"British Columbia","   Low Wage","Viaana Foods Inc","GOLDEN, BC V0A 1H0",6611-Cashiers,Unknown,1,2
"British Columbia","   Low Wage","Vicmax Enterprises Ltd.","Kamloops, BC V2C 3Z3","6731-Light duty cleaners",Unknown,1,1
"British Columbia","   Low Wage","Victoria Fujiya Foods Ltd.","Victoria, BC V8P 4H2",6322-Cooks,Unknown,1,1
"British Columbia","   Low Wage","Victoria Royal Vacations Inc.","Victoria, BC V8W 0A4","6525-Hotel front desk clerks",Unknown,1,1
"British Columbia","   Low Wage","Virsa Foods International Ltd.","delta, BC V4C 6P5","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,1
"British Columbia","   Low Wage","Vitrum Industries Ltd.","LANGLEY, BC V1M 3E7","9619-Other labourers in processing, manufacturing and utilities",Unknown,1,15
"British Columbia","   Low Wage","VIU Center Ltd.","Nanaimo, BC V9R 3Y6","6311-Food service supervisors",Unknown,1,4
"British Columbia","   Low Wage","VK Groceries Ltd.","Chilliwack, BC V2P 4T1","6211-Retail sales supervisors",Unknown,1,1
"British Columbia","   Low Wage","VMS ENTERPRISES LTD","abbotsford, BC V2T 0G6","6311-Food service supervisors",Unknown,1,1
"British Columbia","   Low Wage","Volponi Enterprises Ltd.","Peachland, BC V0H 1X7",6321-Chefs,Unknown,1,1
"British Columbia","   Low Wage","Volponi Enterprises Ltd.","Peachland, BC V0H 1X7",6322-Cooks,Unknown,1,2
"British Columbia","   Low Wage","WAD HOLDINGS LTD","VICTORIA, BC V8W 1G2",6322-Cooks,Unknown,2,8
"British Columbia","   Low Wage","Wasabiya Sushi Cafe Ltd.","Campbell River, BC V9W 6K6",6322-Cooks,Unknown,1,1
"British Columbia","   Low Wage","Water Hospitality Inc.","Vancouver, BC V6B 1B6",6322-Cooks,Unknown,1,1
"British Columbia","   Low Wage","Waterfront Wines Ltd.","kelowna, BC V1Y 9W6",6321-Chefs,Unknown,1,1
"British Columbia","   Low Wage","Watertec Irrigation LTD","Langley, BC V2Y 2K2","6731-Light duty cleaners",Unknown,1,1
"British Columbia","   Low Wage","WE CAN DISPOSE LTD.","SURREY, BC V3W 0E6","1215-Supervisors, supply chain, tracking and scheduling co-ordination occupations",Unknown,1,1
"British Columbia","   Low Wage","Weninger Construction & Design Ltd.","Kelowna, BC V1V 2L9","7611-Construction trades helpers and labourers",Unknown,1,1
"British Columbia","   Low Wage","Wentworth Restaurants Inc","Vancouver, BC V6B 2W5","1241-Administrative assistants",Unknown,1,1
"British Columbia","   Low Wage","West Can Auto Parts DBA Sardar Investment Ltd","Surrey, BC V3W 3A6","1521-Shippers and receivers",Unknown,1,2
"British Columbia","   Low Wage","West Coast Pallet Ltd","Surrey, BC V3V 8B8","1311-Accounting technicians and bookkeepers",Unknown,1,1
"British Columbia","   Low Wage","West Coast Turn Key Ltd","West Vancouver, BC V7W 2B2","0712-Home building and renovation managers",Unknown,1,1
"British Columbia","   Low Wage","West Crow Contracting Ltd","Burnaby, BC V3M 1N7","7611-Construction trades helpers and labourers",Unknown,1,3
"British Columbia","   Low Wage","West Point Pizza Ltd","Vancouver, BC V6E 2S1","6311-Food service supervisors",Unknown,1,1
"British Columbia","   Low Wage","West Point Pizza Ltd","Vancouver, BC V6E 2S1",6322-Cooks,Unknown,1,1
"British Columbia","   Low Wage","West Point Pizza Ltd","Vancouver, BC V6E 2S1","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,1
"British Columbia","   Low Wage","WESTCOAST E&T HOLDINGS LTD","abbotsford, BC V2S 4L5",6322-Cooks,Unknown,1,1
"British Columbia","   Low Wage","Western Human Resource Corp","Kelowna, BC V1Y 8T8","4212-Social and community service workers",Unknown,1,1
"British Columbia","   Low Wage","WESTERN RESTAURANT FRANCHISES INC O/A A & W RESTAURANT","Vancouver, BC V6B 4M9","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,3
"British Columbia","   Low Wage","Westridge Lodging Ltd.","Victoria, BC V9B 0J8","6313-Accommodation, travel, tourism and related services supervisors",Unknown,1,1
"British Columbia","   Low Wage","Westridge Lodging Ltd.","Victoria, BC V9B 0J8","6315-Cleaning supervisors",Unknown,1,2
"British Columbia","   Low Wage","Westridge Lodging Ltd.","Victoria, BC V9B 0J8","6731-Light duty cleaners",Unknown,1,1
"British Columbia","   Low Wage","Westview Investment Inc.","Coquitlam, BC V3K 6Z6","1311-Accounting technicians and bookkeepers",Unknown,1,1
"British Columbia","   Low Wage","Westwood Landscapes Inc","Burnaby, BC V5C 4Z6","2225-Landscape and horticulture technicians and specialists",Unknown,1,1
"British Columbia","   Low Wage","Whistler Cooks! Fine Foods Inc","Whistler, BC V8E 0J1","6311-Food service supervisors",Unknown,1,1
"British Columbia","   Low Wage","Whistler.com Systems Inc.","Whistler, BC V8E 1J2","6313-Accommodation, travel, tourism and related services supervisors",Unknown,1,1
"British Columbia","   Low Wage","White Rock Indian Flavours Ltd.","White Rock, BC V4B 2P6",6322-Cooks,Unknown,1,1
"British Columbia","   Low Wage","White Rock Indian Flavours Ltd.","White Rock, BC V4B 2P6","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,1
"British Columbia","   Low Wage","White Rock Motel Ltd","Surrey, BC V3W 4Z3","6525-Hotel front desk clerks",Unknown,1,1
"British Columbia","   Low Wage","White Spot Limited","Vancouver, BC V5X 4E6","6311-Food service supervisors",Unknown,1,2
"British Columbia","   Low Wage","White Touch Drywall Ltd.","DELTA, BC V4C 2C7","1241-Administrative assistants",Unknown,1,1
"British Columbia","   Low Wage","WILLOWBROOK ACADEMY LTD","Langley, BC V2Y 1P6","4214-Early childhood educators and assistants",Unknown,1,1
"British Columbia","   Low Wage","Windsor Meats Ltd.","North Vancouver, BC V7K 1N9","6331-Butchers, meat cutters and fishmongers - retail and wholesale",Unknown,2,2
"British Columbia","   Low Wage","Wings Tap & Grill Kingsway Ltd","Burnaby, BC V5E 1E4",6322-Cooks,Unknown,1,1
"British Columbia","   Low Wage","Wings Tap and Grill Steveston Ltd.","Richmond, BC V7A 4E7","6311-Food service supervisors",Unknown,1,1
"British Columbia","   Low Wage","Wings Tap and Grill Steveston Ltd.","Richmond, BC V7A 4E7",6322-Cooks,Unknown,1,2
"British Columbia","   Low Wage","Winston Hawthorne & Co. Immigration Corp","Abbotsford, BC V2T 1W4","1221-Administrative officers",Unknown,1,1
"British Columbia","   Low Wage","WIT FOODS INC.","Richmond, BC V6W 1J9","6331-Butchers, meat cutters and fishmongers - retail and wholesale",Unknown,3,7
"British Columbia","   Low Wage","WONDER YEARS DAYCARE LTD.","Langley City, BC V2Z 1A9","4214-Early childhood educators and assistants",Unknown,1,1
"British Columbia","   Low Wage","Wonderpack Manufacturing Ltd.","Port Coquitlam, BC V3C 2M8","9619-Other labourers in processing, manufacturing and utilities",Unknown,1,1
"British Columbia","   Low Wage","Wonderworld Montessori Academy- Metrotown Ltd.","Vancouver, BC V6N 3A3","4214-Early childhood educators and assistants",Unknown,1,2
"British Columbia","   Low Wage","World Foods Distribution Inc.","DELTA, BC V4G 0A5","7452-Material handlers",Unknown,1,1
"British Columbia","   Low Wage","WORLDRISE CANADA IMMIGRATION INC.","surrey, BC V3W 1E6","1311-Accounting technicians and bookkeepers",Unknown,1,1
"British Columbia","   Low Wage","WRCJ Sushi Mori Restaurant Ltd","Langley Township, BC V2Y 4K5",6322-Cooks,Unknown,1,1
"British Columbia","   Low Wage","Wu's Taekwondo School ( Canada ) Inc.","Richmond, BC V6X 3R8","5254-Program leaders and instructors in recreation, sport and fitness",Unknown,1,1
"British Columbia","   Low Wage","WWNT1 LTD","Whistler, BC V8E 1H9",6322-Cooks,Unknown,1,1
"British Columbia","   Low Wage","XIN KOREAN RESTAURANT","Victoria, BC V8T 1R3","6311-Food service supervisors",Unknown,1,1
"British Columbia","   Low Wage","XO TIP TOE OX NAILS BEAUTIQUE Ltd","Vancouver, BC V5Z 1P5","6316-Other services supervisors",Unknown,1,1
"British Columbia","   Low Wage","Yale Sushi","Chilliwack, BC V2P 2M6",6322-Cooks,Unknown,1,1
"British Columbia","   Low Wage","Yaletown L'Antipasto Inc.","Vancouver, BC V6B 5P2","6311-Food service supervisors",Unknown,1,1
"British Columbia","   Low Wage","Yamako Enterprises Ltd","Sechelt, BC V0N 3A0",6322-Cooks,Unknown,1,1
"British Columbia","   Low Wage","Yaru Sushi Inc.","Whistler, BC V8E 0N3",6322-Cooks,Unknown,1,1
"British Columbia","   Low Wage","YJ Food Ltd","Port Coquitlam, BC V3C 3G3",6322-Cooks,Unknown,1,1
"British Columbia","   Low Wage","Yo-Bones BBQ Catering Ltd.","Vancouver, BC V5R 5L5",6322-Cooks,Unknown,1,4
"British Columbia","   Low Wage","Your Landscape Construction Centre Inc","Coquitlam, BC V3K 6S1","7452-Material handlers",Unknown,1,1
"British Columbia","   Low Wage","YUKI SUSHI","Lumby, BC V0E 2G0",6322-Cooks,Unknown,1,1
"British Columbia","   Low Wage","Yukon Food Specialties Inc.","Vancouver, BC V5Y 0A4",6322-Cooks,Unknown,1,1
"British Columbia","   Low Wage","Yupana Wireless Solutions Inc.","Vancouver, BC V7X 1J5","7612-Other trades helpers and labourers",Unknown,1,15
"British Columbia","   Low Wage","Zaatar W Zeit FOODS CANADA INC.","Vancouver, BC V6C 1X6","6311-Food service supervisors",Unknown,2,2
"British Columbia","   Low Wage","Zaiqa Halal BBQ Restaurant And Sweets Ltd.","Surrey, BC V3V 4B9","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,1
"British Columbia","   Low Wage","Zambri's Holdings Inc.","Victoria, BC V8W 1L8",6321-Chefs,Unknown,2,2
"British Columbia","   Low Wage","Zazou Salon and Spa Ltd.","North Vancouver, BC V7J 2P2","6341-Hairstylists and barbers",Unknown,1,2
"British Columbia","   Low Wage","Zenterra Timberland Ltd.","Surrey, BC V3Z 6T3","6733-Janitors, caretakers and building superintendents",Unknown,1,2
"British Columbia","   Low Wage","Zhong Yuan Li CO. LTD.","VICTORIA, BC V8T 5E5",6321-Chefs,Unknown,1,1
"British Columbia","   Low Wage","Ziynah Catering Inc.","Burnaby, BC V3N 3M8",6332-Bakers,Unknown,1,1
"British Columbia","   Low Wage","Ziynah Catering Inc.","Burnaby, BC V3N 3M8","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,2
"British Columbia","   Low Wage","Zoom Engineering Ltd.","Surrey, BC V4N 0G2","1241-Administrative assistants",Unknown,1,1
"British Columbia","  Primary Agriculture","0733885 B.C. LTD dba Horsting's Farm Market","Chilliwack, BC V2P 7N1","8431-General farm workers",Corporation,1,1
"British Columbia","  Primary Agriculture","0960308 B.C Ltd.","Keremeos, BC V0X 1N5","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",Unknown,1,2
"British Columbia","  Primary Agriculture","0960308 B.C Ltd.","Keremeos, BC V0X 1N5","8431-General farm workers",Unknown,1,4
"British Columbia","  Primary Agriculture","1014976 B.C. LTD","SURREY, BC V3W  0K","8431-General farm workers",Corporation,1,2
"British Columbia","  Primary Agriculture","1130449 B.C. LTD.","CANYON, BC V0B 1C1","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",Unknown,1,2
"British Columbia","  Primary Agriculture","1130449 B.C. LTD.","CANYON, BC V0B 1C1","8431-General farm workers",Unknown,1,4
"British Columbia","  Primary Agriculture","1134017 B.C. Ltd","Aldergrove, BC V4W 2V1","8611-Harvesting labourers",Corporation,1,20
"British Columbia","  Primary Agriculture","1164166 B.C. LTD.","Abbotsford, BC V4X 2A5","8431-General farm workers",Unknown,1,5
"British Columbia","  Primary Agriculture","1183914 B.C. Ltd","DELTA, BC V4M  2J","8431-General farm workers",Corporation,1,8
"British Columbia","  Primary Agriculture","1200614 B.C. Ltd.","Surrey, BC V4N 6G6","8431-General farm workers",Unknown,2,14
"British Columbia","  Primary Agriculture","1212149 B.C. LTD","Pitt Meadows, BC V3Y 2R8","8431-General farm workers",Partnership,1,4
"British Columbia","  Primary Agriculture","12344335 Canada Ltd.","Creston, BC V0B 1G2","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",Corporation,1,1
"British Columbia","  Primary Agriculture","12344335 Canada Ltd.","Creston, BC V0B 1G2","8431-General farm workers",Corporation,1,4
"British Columbia","  Primary Agriculture","1236586 B.C. Ltd.","LANGLEY, BC V1M 3N8","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",Unknown,1,1
"British Columbia","  Primary Agriculture","1279064 B.C. LTD.","Kelowna, BC V1V 2G3","8431-General farm workers",Unknown,1,4
"British Columbia","  Primary Agriculture","1295350 B.C LTD.","Surrey, BC V3Z 1C4","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",Corporation,1,2
"British Columbia","  Primary Agriculture","1332616 B.C. LTD.","Surrey, BC V3S 2G2","0821-Managers in agriculture",Unknown,1,2
"British Columbia","  Primary Agriculture","1332616 B.C. LTD.","Surrey, BC V3S 2G2","8431-General farm workers",Unknown,1,26
"British Columbia","  Primary Agriculture","1345748 BC LTD. DBA Grewal Estates Farming","Langley, BC V2Z  2Z","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",Corporation,1,1
"British Columbia","  Primary Agriculture","1345748 BC LTD. DBA Grewal Estates Farming","Langley, BC V2Z  2Z","8431-General farm workers",Corporation,1,5
"British Columbia","  Primary Agriculture","1352076 BC Ltd.","Surrey, BC V3W  6L","8431-General farm workers",Corporation,1,7
"British Columbia","  Primary Agriculture","1363276 BC Ltd","Surrey, BC V3Z 9R8","8431-General farm workers",Corporation,1,19
"British Columbia","  Primary Agriculture","1366328 BC LTD","PORT ALBERNI, BC V9Y 8N9","8431-General farm workers",Unknown,1,18
"British Columbia","  Primary Agriculture","1370027 BC Ltd","Abbotsford, BC V4X 2B1","8431-General farm workers",Unknown,1,15
"British Columbia","  Primary Agriculture","474947 ALBERTA LTD","ABBOTSFORD, BC V3G 2A1","8431-General farm workers",Unknown,1,6
"British Columbia","  Primary Agriculture","A & S Farms","Abbotsford, BC V4X 2K9","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",Corporation,1,1
"British Columbia","  Primary Agriculture","A & S Farms","Abbotsford, BC V4X 2K9","8431-General farm workers",Corporation,1,4
"British Columbia","  Primary Agriculture","A. Narang Farms Ltd.","Abbotsford, BC V4X 2J5","8431-General farm workers",Corporation,1,1
