Province/Territoire,Volet,Employeur,Adresse,Profession sous CNP 2011,Postes Approuvés 
,,KC Cleaning & Restoration Services,"PORT COQUITLAM, BC V3C 2N2",6315-Surveillants des services de nettoyage,1
,,Kidsfortech Education Ltd.,"SURREY, BC V3R 1J7","0014-Cadres supérieurs - santé, enseignement, services sociaux et communautaires et associations mutuelles",1
,,King Gas Ltd.,"ABBOTSFORD, BC V2T 5K3",1241-Adjoints administratifs,1
,,,,7251-Plombiers,2
,,Kingdom Beauty Supplies (1990),"Vancouver, BC V5M 1M2","1215-Superviseurs du personnel de coordination de la chaîne d'approvisionnement, du suivi et des horaires",1
,,KMM Construction Ltd.,"SURREY, BC V3T 2Z1",7302-Entrepreneurs et contremaîtres des équipes d'opérateurs d'équipement lourd,3
,,Knight Rider Patrol Ltd.,"SURREY, BC V3V 7T1",1241-Adjoints administratifs,1
,,Kohaly Printing & Bindery Ltd,"SURREY, BC V3W 2V3",7303-Surveillants de l'imprimerie et du personnel assimilé,1
,,Kondolas Furniture Smithers Ltd.,"Smithers, BC V0J 2N0",1311-Techniciens en comptabilité et teneurs de livres,1
,,Kore Log Homes Ltd,"TAPPEN, BC V0E 2X1",7271-Charpentiers-menuisiers,1
,,KSD Mobile Truck & Trailer Repair Ltd.,"DELTA, BC V4C 1L1",7237-Soudeurs et opérateurs de machines à souder et à braser,1
,,Kultura Forming Ltd.,"VANCOUVER, BC V5V 4G4",7271-Charpentiers-menuisiers,1
,,La Tana Bakery Inc.,"Victoria, BC V8W 3G9",0631-Directeurs de la restauration et des services alimentaires,1
,,Labinoti Construction Ltd.,"NORTH VANCOUVER, BC V7M 1R5",7271-Charpentiers-menuisiers,2
,,Ladner Homes Ltd,"Delta, BC V4K 2X1",7271-Charpentiers-menuisiers,1
,,LEGO Systems A/S,"Vancouver, BC V5M 2H5","0512-Directeurs - édition, cinéma, radiotélédiffusion et arts de la scène",1
,,Libra Envelope Investments Ltd.,"Coquitlam, BC V3K 6V7",6315-Surveillants des services de nettoyage,1
,,,,7291-Couvreurs et poseurs de bardeaux,4
,,"LifeTec Construction Group, Inc","VANCOUVER, BC V5M 4V3",0711-Directeurs de la construction,1
,,Login Education Inc,"Burnaby, BC V5C 2K5",1221-Agents d'administration,1
,,Lower Mainland H2O Works Mechanical Ltd.,"SURREY, BC V3V 7W3",7237-Soudeurs et opérateurs de machines à souder et à braser,2
,,lululemon athletica Canada Inc.,"Vancouver, BC V6J 1C7","0016-Cadres supérieurs - construction, transport, production et services d'utilité publique",1
,,,,0113-Directeurs des achats,1
,,,,"0124-Directeurs de la publicité, du marketing et des relations publiques",2
,,,,0911-Directeurs de la fabrication,1
,,,,"5232-Autres artistes de spectacle, n.c.a.",10
,,,,"5243-Ensembliers de théâtre, dessinateurs de mode, concepteurs d'expositions et autres concepteurs artistiques",1
,,,,6222-Acheteurs des commerces de détail et de gros,1
,,LX Laser & Metal Supply Ltd,"COQUITLAM, BC V3K 4X9",2243-Techniciens et mécaniciens d'instruments industriels,1
,,M P Tires Ltd,"Surrey, BC V3S 1Z9",7301-Entrepreneurs et contremaîtres en mécanique,1
,,M. Yasin & Co. Inc.,"Vancouver, BC V5R 5L5",6314-Superviseurs des services d'information et des services à la clientèle,1
,,Mainland Building Products Ltd.,"Surrey, BC V3W 3K3",1221-Agents d'administration,2
,,Malwa Motels Inc.,"Golden, BC V0A 1H1",0632-Directeurs des services d'hébergement,1
,,Mann Framing Ltd,"SURREY, BC V3X 0B8",7204-Entrepreneurs et contremaîtres en charpenterie,1
,,Manpreet Framing Ltd,"VANCOUVER, BC V5R 4R5",7271-Charpentiers-menuisiers,2
,,Mansouri Canadian Immigration Servcies Inc.,"WEST VANCOUVER, BC V7V 4X4",1241-Adjoints administratifs,1
,,Maple Fun Tours Ltd,"Vancouver, BC V6B 3M1","6313-Superviseurs des services d'hébergement, de voyages, de tourisme et des services connexes",1
,,Maple Leaf Kitchen Cabinets Ltd.,"Surrey, BC V3W 0A6",0114-Directeurs d'autres services administratifs,1
,,,,7271-Charpentiers-menuisiers,2
,,Maple Ridge Motorsports Ltd.,"Maple Ridge, BC V2X 2P8","7334-Mécaniciens de motocyclettes, de véhicules tout-terrain et personnel mécanicien assimilé",1
,,MARINA'S SWIM SCHOOL CORP.,"RICHMOND, BC V6X 0R3","4167-Recherchistes, experts-conseils et agents de programme en sports, en loisirs et en conditionnement physique",1
,,Marine Seafood Inc.,"Delta, BC V4G 0A2","9213-Surveillants dans la transformation des aliments, des boissons et des produits connexes",1
,,Mark Anthony Group Inc.,"Vancouver, BC V5T 4T5",0911-Directeurs de la fabrication,1
,,Master Dental Solution Ltd.,"VANCOUVER, BC V6A 1H7",3223-Technologues et techniciens dentaires et auxiliaires dans les laboratoires dentaires,1
,,,,3411-Assistants dentaires,1
,,Mayflower Productions II Inc.,"BURNABY, BC V5M 3Z3","5226-Autre personnel technique et personnel de coordination du cinéma, de la radiotélédiffusion et des arts de la scène",3
,,MCC Modern Concept Contracting Inc.,"SQUAMISH, BC V8B 0M7",7271-Charpentiers-menuisiers,1
,,MDR Transportation Limited,"Abbotsford, BC V2T 5Z2",7305-Surveillants du transport routier et du transport en commun,1
,,,,"7321-Mécaniciens et réparateurs de véhicules automobiles, de camions et d'autobus",2
,,,,7511-Conducteurs de camions de transport,20
,,Megatech Engineering Ltd,"LANGLEY, BC V1M 3C9",7237-Soudeurs et opérateurs de machines à souder et à braser,2
,,Mehat Trucking Ltd.,"Surrey, BC V3S 2A8",1221-Agents d'administration,1
,,Metro Tires (Vancouver) Ltd.,"Richmond, BC V6V 1M8",1221-Agents d'administration,1
,,Milltown Contracting Inc.,"VANCOUVER, BC V6K 1A2",7271-Charpentiers-menuisiers,1
,,MJCB Enterprises Ltd.,"Surrey, BC V3T 0E6","0015-Cadres supérieurs - commerce, radiotélédiffusion et autres services, n.c.a.",1
,,MLM National Plumbing.com Inc.,"Richmond, BC V6V 1Z4",7251-Plombiers,1
,,MODUS Enterprises Ltd.,"BURNABY, BC V5C 6N3",7272-Ébénistes,1
,,Mountain Warehouse (Outdoor) Canada Ltd.,"VANCOUVER, BC V6C 3E8","0013-Cadres supérieurs - services financiers, communications et autres services aux entreprises",1
,,Mountview Construction Ltd.,"SURREY, BC V3W 4E2",7611-Aides de soutien des métiers et manoeuvres en construction,2
,,MSD Electrical Ltd,"SURREY, BC V3X 0E4",7241-Électriciens (sauf électriciens industriels et de réseaux électriques),2
,,Muskan Unique Clothing Ltd.,"SURREY, BC V3W 0E6",6211-Superviseurs des ventes - commerce de détail,1
,,Muti Properties Inc.,"Surrey, BC V3V 2S2",7241-Électriciens (sauf électriciens industriels et de réseaux électriques),1
,,Neat Construction Ltd,"SURREY, BC V3S 1N5",7271-Charpentiers-menuisiers,2
,,Neptune Bulk Terminals (Canada) Ltd.,"NORTH VANCOUVER, BC V7L 4K6","2263-Inspecteurs de la santé publique, de l'environnement et de l'hygiène et de la sécurité au travail",1
,,New Billa Autobody 2008 Ltd,"Delta, BC V4C 3V1","7321-Mécaniciens et réparateurs de véhicules automobiles, de camions et d'autobus",2
,,New Way Railing & Metal Works Ltd,"Surrey, BC V3R 6Y5",7237-Soudeurs et opérateurs de machines à souder et à braser,1
,,New York Painting & Coating Ltd,"SURREY, BC V3S 2B9",7205-Entrepreneurs et contremaîtres des autres métiers de la construction et des services de réparation et d'installation,5
,,,,7294-Peintres et décorateurs (sauf décorateurs d'intérieur),10
,,Nippon Auto Centre Ltd.,"Burnaby, BC V5E 1E4","7321-Mécaniciens et réparateurs de véhicules automobiles, de camions et d'autobus",1
,,Noor Sandhu Construction Co,"ABBOTSFORD, BC V2T 1K1",7237-Soudeurs et opérateurs de machines à souder et à braser,2
,,Nordel Tire Ltd.,"Delta, BC V4C 6R6",7301-Entrepreneurs et contremaîtres en mécanique,1
,,,,"7321-Mécaniciens et réparateurs de véhicules automobiles, de camions et d'autobus",1
,,Nori Enterprise Ltd,"Nanaimo, BC V9V 1S3",6311-Superviseurs des services alimentaires,1
,,North Delta Transport Ltd,"Chilliwack, BC V2R 5L1",7511-Conducteurs de camions de transport,4
,,North West Freightways Ltd,"Surrey, BC V3V 3Y5",7312-Mécaniciens d'équipement lourd,1
,,Northern Holding Group Ltd.,"RICHMOND, BC V7A 0A4","1123-Professionnels en publicité, en marketing et en relations publiques",1
,,Northwest Truck Lines Inc,"Surrey, BC V3V 3Y5",1241-Adjoints administratifs,1
,,NOSTOP HIGH EDUCATION INCORPORATED,"Vancouver, BC V6E 0B5","0015-Cadres supérieurs - commerce, radiotélédiffusion et autres services, n.c.a.",1
,,Nu Tek Doors Ltd,"SURREY, BC V3W 4K1","1123-Professionnels en publicité, en marketing et en relations publiques",1
,,NU-STYLE DOORS LTD.,"SURREY, BC V3W 1B3",7272-Ébénistes,2
,,Ocean Blue Trucking Ltd,"SURREY, BC V3R 5Y8",7511-Conducteurs de camions de transport,2
,,Ok Globalnet Trading Ltd.,"SURREY, BC V3Z 3S6","1123-Professionnels en publicité, en marketing et en relations publiques",1
,,One Ocean Expeditions Inc,"Squamish, BC V8B 0A6","4167-Recherchistes, experts-conseils et agents de programme en sports, en loisirs et en conditionnement physique",3
,,One Stop Waterproofing Ltd.,"SURREY, BC V3X 1V4",7205-Entrepreneurs et contremaîtres des autres métiers de la construction et des services de réparation et d'installation,1
,,One Touch Contracting Ltd,"Surrey, BC V3W 6J1",7204-Entrepreneurs et contremaîtres en charpenterie,1
,,,,7237-Soudeurs et opérateurs de machines à souder et à braser,2
,,Onikon Creative Inc.,"Surrey, BC V3R 4G8",5241-Designers graphiques et illustrateurs,1
,,Orbit Energy Controls Ltd.,"SURREY, BC V3W 1V8",7241-Électriciens (sauf électriciens industriels et de réseaux électriques),2
,,Ott Electric Ltd.,"Surrey, BC V3V 1V1",7241-Électriciens (sauf électriciens industriels et de réseaux électriques),2
,,Pacific Oral Health Society,"Surrey, BC V3S 0G1",1221-Agents d'administration,1
,,Pacific Western Roofing & Building Supply Ltd.,"Surrey, BC V3V 4G9",0621-Directeurs - commerce de détail et de gros,1
,,Pae Enterprises Ltd.,"Coquitlam, BC V3B 2P5",6321-Chefs,1
,,Parastone Developments Ltd.,"Fernie, BC V0B 1M0",7271-Charpentiers-menuisiers,1
,,Pars Mechanical Corp.,"NORTH VANCOUVER, BC V7J 1V4",7251-Plombiers,1
,,Patara Framing Enterprises Ltd.,"Richmond, BC V6X 1P8",0711-Directeurs de la construction,1
,,,,7271-Charpentiers-menuisiers,2
,,Pay Less Quality Doors Ltd.,"Surrey, BC V3W 3A6",1241-Adjoints administratifs,1
,,Payless Carpet Ltd.,"SURREY, BC V3S 9K8",7205-Entrepreneurs et contremaîtres des autres métiers de la construction et des services de réparation et d'installation,3
,,PCL Constructors Westcoast Inc.,"RICHMOND, BC V6V 3B9",0711-Directeurs de la construction,1
,,PD Plumbing & Heating Ltd,"Surrey, BC V3S 8Z7",7251-Plombiers,2
,,Peace River Hydro Partners Construction Ltd,"FORT ST. JOHN, BC V1J 4H6",7521-Conducteurs d'équipement lourd (sauf les grues),10
,,Percipient Solutions Ltd.,"VANCOUVER, BC V6B 1V5","0013-Cadres supérieurs - services financiers, communications et autres services aux entreprises",1
,,Perfect Air Solutions Ltd,"Surrey, BC V3W 1R1",1241-Adjoints administratifs,1
,,Pick Up Construction Ltd,"SURREY, BC V3W 1N1",7271-Charpentiers-menuisiers,2
,,,,7281-Briqueteurs-maçons,2
,,PLANET PRESS LTD.,"BURNABY, BC V5A 1V3",1241-Adjoints administratifs,1
,,Plasmatech Profile Cutting Inc.,"Surrey, BC V4N 4W7",7231-Machinistes et vérificateurs d'usinage et d'outillage,1
,,Point Grey Private Hospital,"Coquitlam, BC V3J 5G9",3012-Infirmiers autorisés et infirmiers psychiatriques autorisés,1
,,Powell Group Holdings Inc.,"CHILLIWACK, BC V2P 7P8",0631-Directeurs de la restauration et des services alimentaires,1
,,Power Cool Electrical & Refrigeration Mech. Ltd.,"Vancouver, BC V5X 3E8",7313-Mécaniciens en réfrigération et en climatisation,1
,,Precision North Machining Inc.,"FORT ST. JOHN, BC V1J 5P9",7231-Machinistes et vérificateurs d'usinage et d'outillage,2
,,Premium Fence Inc,"SURREY, BC V3S 6C8",7271-Charpentiers-menuisiers,1
,,Primetals Technologies Austria GmbH,"VANCOUVER, BC V6C 3S7",0711-Directeurs de la construction,1
,,Quadrant CPW Productions Inc.,"Burnaby, BC V5J 4R6",5225-Techniciens en enregistrement audio et vidéo,1
,,,,"5226-Autre personnel technique et personnel de coordination du cinéma, de la radiotélédiffusion et des arts de la scène",1
,,,,"5227-Personnel de soutien du cinéma, de la radiotélédiffusion, de la photographie et des arts de la scène",3
,,Quality Forest Products Ltd.,"SURREY, BC V3S 5N4",7511-Conducteurs de camions de transport,6
,,Qwest Helicopters Inc.,"Fort Nelson, BC V0C 1R0","2271-Pilotes, navigateurs et instructeurs de pilotage du transport aérien",3
,,Rahelu Plumbing & Heating Ltd,"Surrey, BC V3W 0A6","7252-Tuyauteurs, monteurs d'appareils de chauffage et poseurs de gicleurs",2
,,Rai Bros Construction Ltd,"SURREY, BC V3R 7K9",7271-Charpentiers-menuisiers,1
,,,,"7284-Plâtriers, poseurs et finisseurs de systèmes intérieurs et latteurs",1
,,Rai's Universal Framing Ltd.,"Surrey, BC V3W 2Z9",7205-Entrepreneurs et contremaîtres des autres métiers de la construction et des services de réparation et d'installation,1
,,RCT Contracting Ltd,"Richmond, BC V7C 5J8",7271-Charpentiers-menuisiers,2
,,Re:Function Health Group Inc.,"RICHMOND, BC V6W 1M2",3142-Physiothérapeutes,1
,,Redline Ventures Ltd,"VANCOUVER, BC V5R 3B9","0014-Cadres supérieurs - santé, enseignement, services sociaux et communautaires et associations mutuelles",1
,,Reg Midgley Motors Ltd.,"Victoria, BC V9B 1H9",0621-Directeurs - commerce de détail et de gros,1
,,Regent College,"Vancouver, BC V6T 2E4",4011-Professeurs et chargés de cours au niveau universitaire,1
,,RH Radiant Home,"NORTH VANCOUVER, BC V7M 2J5",7332-Réparateurs et préposés à l'entretien d'appareils,2
,,Richmond Denture Clinic Ltd.,"RICHMOND, BC V6Y 2K1",3223-Technologues et techniciens dentaires et auxiliaires dans les laboratoires dentaires,1
,,Ricky's Electric Ltd,"ABBOTSFORD, BC V4X 0A6",7241-Électriciens (sauf électriciens industriels et de réseaux électriques),4
,,Right Link Logistics Ltd.,"Abbotsford, BC V2S 7N2",1221-Agents d'administration,1
,,Road Run Truck Repairs Ltd,"Surrey, BC V3V 5R6",7312-Mécaniciens d'équipement lourd,1
,,Rocky Inn Ltd.,"VALEMOUNT, BC V0E 2Z0",6315-Surveillants des services de nettoyage,1
,,Roll Coal Logistics Ltd.,"Langley, BC V2Z 3A4",7511-Conducteurs de camions de transport,4
,,Royal British Columbia Museum Corporation,"Victoria, BC V8W 9W2","0511-Directeurs de bibliothèques, des archives, de musées et de galeries d'art",1
,,RTL Royal Terminal Logistics Inc,"SURREY, BC V3W 0V4",1241-Adjoints administratifs,1
,,S & S Drywall Ltd,"SURREY, BC V3X 3T3","7284-Plâtriers, poseurs et finisseurs de systèmes intérieurs et latteurs",2
,,S. Johal & Co. INC.,"Surrey, BC V3W 4E8",1221-Agents d'administration,1
,,S.S. Construction Ltd.,"ABBOTSFORD, BC V2T 5Z3",7271-Charpentiers-menuisiers,2
,,Sai Construction Ltd.,"Surrey, BC V3R 3R8","7284-Plâtriers, poseurs et finisseurs de systèmes intérieurs et latteurs",2
,,Samreet Electrical Services Ltd,"VANCOUVER, BC V5X 1T4",7241-Électriciens (sauf électriciens industriels et de réseaux électriques),2
,,Sandhu & Brar Construction Ltd,"SURREY, BC V3S 4P9",7204-Entrepreneurs et contremaîtres en charpenterie,1
,,,,7271-Charpentiers-menuisiers,2
,,SEA TO SKY LINENS LTD,"SQUAMISH, BC V8B 0K6","1123-Professionnels en publicité, en marketing et en relations publiques",1
,,Sea to Sky Precision Construction Ltd,"Surrey, BC V4N 5J1",7271-Charpentiers-menuisiers,5
,,Securco Services Inc,"NANAIMO, BC V9R 3B6",2242-Électroniciens d'entretien (biens domestiques et commerciaux),1
,,Seeking Blue Records Inc.,"VANCOUVER, BC V6B 6R4","0015-Cadres supérieurs - commerce, radiotélédiffusion et autres services, n.c.a.",1
,,Select Kitchen Cabinets Ltd.,"Surrey, BC V3W 1V9",1241-Adjoints administratifs,1
,,Seven Korean Bakery Ltd.,"Coquitlam, BC V3B 8A9",6332-Boulangers-pâtissiers,1
,,Seventy Three Logistics Ltd.,"LUMBY, BC V0E 2G1",7271-Charpentiers-menuisiers,1
,,Shine Railing & Patio Ltd.,"SURREY, BC V3R 3Y9",7237-Soudeurs et opérateurs de machines à souder et à braser,1
,,Sicom Industries Ltd,"Langley, BC V4W 3Z8",2233-Technologues et techniciens en génie industriel et en génie de fabrication,2
,,Silver Springs Ventures (1994) Ltd,"Kelowna, BC V1Y 2C6",7282-Finisseurs de béton,4
,,SimpeQ Care Inc.,"NORTH VANCOUVER, BC V7M 2H5",3012-Infirmiers autorisés et infirmiers psychiatriques autorisés,1
,,Singh Framing Limited,"SURREY, BC V3V 6L4",7271-Charpentiers-menuisiers,2
,,"SINGULARITY PRODUCTIONS, LTD.","NORTH VANCOUVER, BC V7J 3S5",1111-Vérificateurs et comptables,1
,,,,"5226-Autre personnel technique et personnel de coordination du cinéma, de la radiotélédiffusion et des arts de la scène",2
,,,,"6742-Autre personnel de soutien en service, n.c.a.",1
,,Sky Lion Enterprises Ltd.,"VANCOUVER, BC V5R 5K4",0631-Directeurs de la restauration et des services alimentaires,1
,,Skyline Diesel Truck & Trailer Repair Ltd.,"Abbotsford, BC V2T 6H1",7237-Soudeurs et opérateurs de machines à souder et à braser,1
,,,,7312-Mécaniciens d'équipement lourd,4
,,Skyway Plumbing and Gas Ltd.,"DELTA, BC V4C 1K2",7251-Plombiers,2
,,Snowggle Distribution Group Inc.,"VANCOUVER, BC V6C 0C3",1225-Agents aux achats,1
,,Sofo Kitchen Ltd.,"Port Coquitlam, BC V3C 2M7",7272-Ébénistes,1
,,Sony Pictures Imageworks Canada Inc.,"VANCOUVER, BC V7Y 1K4",5241-Designers graphiques et illustrateurs,2
,,Sooke Corner Store(1986) LTD.,"Victoria, BC V9A 2W8",0621-Directeurs - commerce de détail et de gros,1
,,South Asian Broadcasting Corporation Inc.,"SURREY, BC V3W 4G1",5123-Journalistes,1
,,South Asian Link Directory Ltd,"SURREY, BC V3W 3A7",1221-Agents d'administration,1
,,SRT Logistics Inc.,"Abbotsford, BC V3G 0A1",7511-Conducteurs de camions de transport,8
,,SSB Trucking Ltd.,"Surrey, BC V3W 3A5",7511-Conducteurs de camions de transport,6
,,SSC Countertops Ltd.,"VANCOUVER, BC V6P 6M3",9224-Surveillants dans la fabrication de meubles et d'accessoires,1
,,Style Mart Collections Ltd.,"Surrey, BC V3W 1R1","6342-Tailleurs, couturiers, fourreurs et modistes",1
,,Sukhjiwan Construction Ltd.,"Surrey, BC V3V 7B6",7271-Charpentiers-menuisiers,2
,,Sumandeep Singh Law Corporation,"Surrey, BC V3W 1R1",1242-Adjoints administratifs juridiques,1
,,Sunstone Stucco Ltd.,"SURREY, BC V3S 6N4",7283-Carreleurs,1
,,SUPERIOR ASPHALT PAVING LTD,"LANGLEY, BC V3A 4P6",7302-Entrepreneurs et contremaîtres des équipes d'opérateurs d'équipement lourd,4
,,Supersonic Transport Ltd,"SURREY, BC V3W 3E9",1241-Adjoints administratifs,1
,,,,7511-Conducteurs de camions de transport,10
,,Surrey Printing Ltd.,"Surrey, BC V3W 9Y4",1241-Adjoints administratifs,1
,,Swift Electric Ltd.,"SURREY, BC V3W 6V5",7241-Électriciens (sauf électriciens industriels et de réseaux électriques),1
,,Tavern Enterprises Ltd,"VANCOUVER, BC V6B 5P6",0631-Directeurs de la restauration et des services alimentaires,1
,,TCF Vancouver Productions Ltd.,"Vancouver, BC V5M 2H5","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",1
,,Teck Resources Ltd.,"Vancouver, BC V6C 0B3","0016-Cadres supérieurs - construction, transport, production et services d'utilité publique",2
,,The Gastropod Restaurant Corporation,"Vancouver, BC V6J 1M5",6321-Chefs,1
,,The Hidden Day Spa Ltd.,"Whistler, BC V0N 1B4",3232-Praticiens des médecines douces,1
,,The ILSC Education Group Inc.,"Vancouver, BC V6B 2Z5","0015-Cadres supérieurs - commerce, radiotélédiffusion et autres services, n.c.a.",1
,,The Off-Season Fitness Club Inc,"VANCOUVER, BC V6E 3C9","0513-Directeurs de programmes et de services de sports, de loisirs et de conditionnement physique",1
,,The Punjab Guardian Inc,"Surrey, BC V3W 3A6",5241-Designers graphiques et illustrateurs,1
,,Thind Properties Ltd,"BURNABY, BC V5H 1Z6",7302-Entrepreneurs et contremaîtres des équipes d'opérateurs d'équipement lourd,1
,,Tiger Investment Co. Ltd.,"CAMPBELL RIVER, BC V9W 1A5","0015-Cadres supérieurs - commerce, radiotélédiffusion et autres services, n.c.a.",1
,,Time College Group Inc.,"SURREY, BC V4N 4N6",6314-Superviseurs des services d'information et des services à la clientèle,1
,,Time Education Inc.,"Surrey, BC V4A 4N6",6314-Superviseurs des services d'information et des services à la clientèle,1
,,Tina Nail & Spa Ltd.,"MILL BAY, BC V0R 2P1","0651-Directeurs du service à la clientèle et des services personnels, n.c.a.",1
,,Tip Top Framing Ltd.,"Surrey, BC V3V 5G2",7271-Charpentiers-menuisiers,3
,,Transcontinental Logistics Ltd,"RICHMOND, BC V6Y 0J7",0731-Directeurs des transports,1
,,Trican Transport Ltd,"Surrey, BC V3V 3G7",7511-Conducteurs de camions de transport,8
,,Trinity Western University,"Langley, BC V2Y 1Y1",4011-Professeurs et chargés de cours au niveau universitaire,2
,,Triple B Ventures Ltd.,"Mackenzie, BC V0J 2C0",7511-Conducteurs de camions de transport,1
,,Triple Eight Transport Inc.,"Abbotsford, BC V2T 6Z8",6411-Représentants des ventes et des comptes - commerce de gros (non-technique),1
,,Triple S Logistics Ltd.,"Delta, BC V4G 1B5",7511-Conducteurs de camions de transport,8
,,Triple S Truck Tires & Trailer Repair Ltd.,"Delta, BC V4G 1B5",7237-Soudeurs et opérateurs de machines à souder et à braser,1
,,Trivision Enterprises Ltd.,"Surrey, BC V4N 4P8",7246-Installateurs et réparateurs de matériel de télécommunications,1
,,True Value Financial Inc.,"LANGLEY, BC V1M 0A8","0121-Directeurs des assurances, de l'immobilier et du courtage financier",1
,,Two Pillars Construction Ltd.,"Surrey, BC V4N 3M9",7271-Charpentiers-menuisiers,1
,,U Choice Manufacturing Inc.,"Surrey, BC V3S 2A7","1123-Professionnels en publicité, en marketing et en relations publiques",1
,,UHC Management Group Ltd.,"COQUITLAM, BC V3B 7K1","0014-Cadres supérieurs - santé, enseignement, services sociaux et communautaires et associations mutuelles",1
,,Ultra Shine Hand Car Wash and Auto Detailing Inc.,"Vancouver, BC V5T 1B5",6315-Surveillants des services de nettoyage,2
,,Unique Trucking Ltd.,"Richmond, BC V6V 1L6",1221-Agents d'administration,1
,,University of British Columbia,"VANCOUVER, BC V6T 1Z3",4011-Professeurs et chargés de cours au niveau universitaire,14
,,UTB Productions Inc.,"VANCOUVER, BC V5M 3K2",1221-Agents d'administration,1
,,,,6341-Coiffeurs et barbiers,1
,,,,"6562-Esthéticiens, électrolystes et personnel assimilé",1
,,Uvanu International Consulting Ltd,"Vancouver, BC V6B 4W4",1221-Agents d'administration,1
,,Valley Moto Sport Ltd.,"WEST KELOWNA, BC V1Z 1G4","7334-Mécaniciens de motocyclettes, de véhicules tout-terrain et personnel mécanicien assimilé",1
,,Valley West Investment Ltd.,"MISSION, BC V2V 4J3",1241-Adjoints administratifs,1
,,Vancouver Pile Driving Ltd.,"North Vancouver, BC V7J 2B8","0016-Cadres supérieurs - construction, transport, production et services d'utilité publique",1
,,Vancouver Shipyards Co. Ltd.,"NORTH VANCOUVER, BC V7P 2R2",0711-Directeurs de la construction,1
,,Vard Electro Canada Inc.,"Vancouver, BC V5M 0A5",2133-Ingénieurs électriciens et électroniciens,1
,,Vesta Cucine Inc.,"Burnaby, BC V5J 1E9",0113-Directeurs des achats,1
,,Vetro Installs Ltd,"NEW WESTMINSTER, BC V3M 2Y6",7292-Vitriers,3
,,Victoria Academy of Ballet Inc,"VICTORIA, BC V8W 3S3",5134-Danseurs,1
,,Villa Roofing and Sheet Metal Ltd.,"Vancouver, BC V5X 3S7",7204-Entrepreneurs et contremaîtres en charpenterie,4
,,,,7291-Couvreurs et poseurs de bardeaux,2
,,Virk Kitchen Cabinets Ltd.,"Surrey, BC V3W 1J1",1241-Adjoints administratifs,1
,,,,7272-Ébénistes,2
,,Visionary Collective Incorporated,"KELOWNA, BC V1Y 6N2","0651-Directeurs du service à la clientèle et des services personnels, n.c.a.",1
,,Volco Enterprises Ltd,"RICHMOND, BC V6W 0A8",6211-Superviseurs des ventes - commerce de détail,1
,,VPV Luxury Tiles & Stone Ltd.,"BURNABY, BC V3N 4S5",7283-Carreleurs,1
,,Walsh & Co Gardens and Design Ltd.,"NORTH VANCOUVER, BC V7L 1V7",2225-Techniciens et spécialistes de l'aménagement paysager et de l'horticulture,1
,,West Hill Finishing & Carpentry Ltd.,"SURREY, BC V3X 1S8",7271-Charpentiers-menuisiers,1
,,Westhills Express Inc.,"ABBOTSFORD, BC V2T 6X7",7511-Conducteurs de camions de transport,6
,,Whistler Blackcomb Employment Corp.,"Whistler, BC V0N 1B4","5254-Animateurs et responsables de programmes de sports, de loisirs et de conditionnement physique",86
,,White Drywall & Development Ltd,"SURREY, BC V3W 3A8",7271-Charpentiers-menuisiers,2
,,Wildsider Enterprises Inc.,"Coquitlam, BC V3J 3P7",0601-Directeurs des ventes corporatives,1
,,,,0621-Directeurs - commerce de détail et de gros,1
,,,,1311-Techniciens en comptabilité et teneurs de livres,1
,,Winspia Windows (Canada) Inc.,"RICHMOND, BC V6V 1P6",2251-Technologues et techniciens en architecture,1
,,Wonderland Tech and Toys Ltd.,"VANCOUVER, BC V6Z 2V1",1225-Agents aux achats,1
,,WOOREE TRADING LTD,"LANGLEY, BC V1M 2X2",1221-Agents d'administration,1
,,WWC Hotels LLP,"RICHMOND, BC V6X 4K3",0632-Directeurs des services d'hébergement,1
,,Yaletown Partners Inc.,"Vancouver, BC V6B 5L1","0124-Directeurs de la publicité, du marketing et des relations publiques",1
,,You & Shin Enterprises Ltd,"North Vancouver, BC V7M 1V9",6322-Cuisiniers,2
,,Zico Construction Ltd,"Vancouver, BC V5N 3W4",7271-Charpentiers-menuisiers,2
,   Bas salaire,#1 Happy Hair Cut & Beauty Parlor Ltd.,"Surrey, BC V3W 3N1",6341-Coiffeurs et barbiers,2
,,#4 Happy Haircut and Beauty Salon Ltd,"Surrey, BC V4N 0Y3",6341-Coiffeurs et barbiers,2
,,002 Wings Tap & Grill Kingsway Ltd.,"Burnaby, BC V5E 1E4",6322-Cuisiniers,3
,,0371204 B.C. Ltd.,"Richmond, BC V6Y 4M6",6311-Superviseurs des services alimentaires,1
,,0709945 BC Ltd.,"Pitt Meadows, BC V3Y 2W1",6311-Superviseurs des services alimentaires,1
,,0726953 BC Ltd.,"Abbotsford, BC V2T 1V6",6322-Cuisiniers,3
,,0729886 BC Ltd. o/a Husky Restaurant,"Williams Lake, BC V2G 2W3",6211-Superviseurs des ventes - commerce de détail,2
,,0788191 BC Ltd.,"Vancouver, BC V6B 1B6",6322-Cuisiniers,1
,,0792431 BC Ltd.,"Vancouver, BC V6B 1Y4",6322-Cuisiniers,2
,,0805693 BC Ltd,"RADIUM, BC V0A 1M0",6311-Superviseurs des services alimentaires,1
