Province/Territoire,Volet,Employeur,Adresse,Profession sous CNP 2011,Postes Approuvés 
Colombie-Britannique,     Haut salaire,Olympia Transportation Ltd,"Burnaby, BC V3N 2W1",7511-Conducteurs de camions de transport,4
Colombie-Britannique,     Haut salaire,Omni Construction Ltd.,"SURREY, BC V3S 8L5","7284-Plâtriers, poseurs et finisseurs de systèmes intérieurs et latteurs",4
Colombie-Britannique,     Haut salaire,Omni Drywall Ltd,"SURREY, BC V3W 4E8","7284-Plâtriers, poseurs et finisseurs de systèmes intérieurs et latteurs",2
Colombie-Britannique,     Haut salaire,Omnisolu Technology Inc.,"Richmond, BC V7C 4Z2","0013-Cadres supérieurs - services financiers, communications et autres services aux entreprises",1
Colombie-Britannique,     Haut salaire,On Time Excavating & Demolition Ltd,"Surrey, BC V3V 5X1",7204-Entrepreneurs et contremaîtres en charpenterie,1
Colombie-Britannique,     Haut salaire,One Nine Entertainment Group Ltd.,"RICHMOND, BC V6X 0J8",0125-Directeurs d'autres services aux entreprises,1
Colombie-Britannique,     Haut salaire,One Nine Entertainment Group Ltd.,"RICHMOND, BC V6X 0J8",6321-Chefs,2
Colombie-Britannique,     Haut salaire,ONSITE GEEKS LIMITED,"SURREY, BC V3W 3C8",1221-Agents d'administration,1
Colombie-Britannique,     Haut salaire,Onstream Transport Ltd,"SURREY, BC V3W 6Y7",7511-Conducteurs de camions de transport,10
Colombie-Britannique,     Haut salaire,Orbit carpet & Flooring Ltd,"Abbotsford, BC V2T 6X4",1311-Techniciens en comptabilité et teneurs de livres,1
Colombie-Britannique,     Haut salaire,Orbit Drywall Contracting Inc.,"Surrey, BC V3V 4A1","7284-Plâtriers, poseurs et finisseurs de systèmes intérieurs et latteurs",2
Colombie-Britannique,     Haut salaire,Organic Thai Spa Ltd.,"Vancouver, BC V6K 4N3",3236-Massothérapeutes,1
Colombie-Britannique,     Haut salaire,OTT ELECTRIC LTD.,"SURREY, BC V3V 1V1",7241-Électriciens (sauf électriciens industriels et de réseaux électriques),1
Colombie-Britannique,     Haut salaire,OVERSEAS FINISHING LTD,"SURREY, BC V3W 1K9",7271-Charpentiers-menuisiers,2
Colombie-Britannique,     Haut salaire,P & M Masonry & Construction Ltd.,"Surrey, BC V3V 2C9","7284-Plâtriers, poseurs et finisseurs de systèmes intérieurs et latteurs",2
Colombie-Britannique,     Haut salaire,P D J Framing Ltd.,"Surrey, BC V3W 9X7",7271-Charpentiers-menuisiers,1
Colombie-Britannique,     Haut salaire,P.D.J. Framing Ltd,"DELTA, BC V4C 1V7",7271-Charpentiers-menuisiers,1
Colombie-Britannique,     Haut salaire,Pacific Blue Specialties Inc.,"Delta, BC V4G 1B5","7321-Mécaniciens et réparateurs de véhicules automobiles, de camions et d'autobus",3
Colombie-Britannique,     Haut salaire,PACIFIC HOSPITALITY INC.,"SURREY, BC V3R 1J7",1311-Techniciens en comptabilité et teneurs de livres,1
Colombie-Britannique,     Haut salaire,Pacific M&A and Business Brokers Ltd.,"Vancouver, BC V6C 2T6",1241-Adjoints administratifs,1
Colombie-Britannique,     Haut salaire,Pacific Opera Victoria Association,"Victoria, BC V8T 1A7",5133-Musiciens et chanteurs,1
Colombie-Britannique,     Haut salaire,Pacific Stucco Ltd.,"SURREY, BC V3T 4J6","7284-Plâtriers, poseurs et finisseurs de systèmes intérieurs et latteurs",1
Colombie-Britannique,     Haut salaire,PAHAL TRUCKING LTD.,"SURREY, BC V3W 1R8",7511-Conducteurs de camions de transport,6
Colombie-Britannique,     Haut salaire,Palmaster's Tile & Stone Ltd,"Port Coquitlam, BC V3C 6M2",2234-Estimateurs en construction,1
Colombie-Britannique,     Haut salaire,Pan Pacific Recycling Inc.,"Richmond, BC V6V 1M8","1215-Superviseurs du personnel de coordination de la chaîne d'approvisionnement, du suivi et des horaires",1
Colombie-Britannique,     Haut salaire,Pane E Formaggio Operations Ltd.,"VANCOUVER, BC V5L 1V9",1221-Agents d'administration,1
Colombie-Britannique,     Haut salaire,PANJAB DRYWALL LTD.,"SURREY, BC V3V 4X6","7284-Plâtriers, poseurs et finisseurs de systèmes intérieurs et latteurs",2
Colombie-Britannique,     Haut salaire,PAR BHULLAR TRUCKING LTD,"richmond, BC V6W 1H1",7511-Conducteurs de camions de transport,1
Colombie-Britannique,     Haut salaire,Parbh Homes Ltd,"Surrey, BC V3T 4V9",7271-Charpentiers-menuisiers,1
Colombie-Britannique,     Haut salaire,Parbh Homes Ltd,"Surrey, BC V3T 4V9",7611-Aides de soutien des métiers et manoeuvres en construction,2
Colombie-Britannique,     Haut salaire,Parbh Homes Ltd.,"Surrey, BC V3T 4V9",7271-Charpentiers-menuisiers,2
Colombie-Britannique,     Haut salaire,PARK SEONG BEA ENTERPRISE LTD.,"Victoria, BC V8T 2C4",0631-Directeurs de la restauration et des services alimentaires,1
Colombie-Britannique,     Haut salaire,Pasta Polo Ltd,"Coquitlam, BC V3B 1B9",0631-Directeurs de la restauration et des services alimentaires,1
Colombie-Britannique,     Haut salaire,Pasture to Plate Natural Products,"REDSTONE, BC V0L 1S0",6321-Chefs,1
Colombie-Britannique,     Haut salaire,Patna Sweets and Chat,"Abbotsford, BC V2T 3S5",6322-Cuisiniers,1
Colombie-Britannique,     Haut salaire,Pawprints Grooming Salon and Doggydaycare Inc.,"VANCOUVER, BC V6K 1P8","0651-Directeurs du service à la clientèle et des services personnels, n.c.a.",1
Colombie-Britannique,     Haut salaire,PCS Kitchen Hardware Inc.,"Surrey, BC V3W 1L3","1215-Superviseurs du personnel de coordination de la chaîne d'approvisionnement, du suivi et des horaires",1
Colombie-Britannique,     Haut salaire,PCS Kitchen Hardware Inc.,"Surrey, BC V3W 1L3",1241-Adjoints administratifs,1
Colombie-Britannique,     Haut salaire,PDQ Construction Ltd.,"Langley, BC V3A 3Y6",7611-Aides de soutien des métiers et manoeuvres en construction,2
Colombie-Britannique,     Haut salaire,Peak Season Staffing Inc.,"Delta, BC V4G 0A1",1241-Adjoints administratifs,1
Colombie-Britannique,     Haut salaire,Perfect Lines Enterprises Inc,"vancouver, BC V5Y 2A2",7294-Peintres et décorateurs (sauf décorateurs d'intérieur),2
Colombie-Britannique,     Haut salaire,Persia Food Products Inc.,"North Vancouver, BC V7M 1R5",0621-Directeurs - commerce de détail et de gros,1
Colombie-Britannique,     Haut salaire,"Pharmacy 24, Trikaya Health Solutions ltd.","Abbotsford, BC V2T 4V1",1311-Techniciens en comptabilité et teneurs de livres,1
Colombie-Britannique,     Haut salaire,Philstar Roofing & Disposal Ltd,"Surrey, BC V3V 0B8",7291-Couvreurs et poseurs de bardeaux,2
Colombie-Britannique,     Haut salaire,Pho99 Restaurant,"Surrey, BC V3R 4E4",0631-Directeurs de la restauration et des services alimentaires,1
Colombie-Britannique,     Haut salaire,Pieter Ciere Enterprises Inc.,"Surrey, BC V3W 5A8","7321-Mécaniciens et réparateurs de véhicules automobiles, de camions et d'autobus",2
Colombie-Britannique,     Haut salaire,Pilgrim Bros. Ventures Ltd.,"WONOWON, BC V0C 2N0",7333-Électromécaniciens,1
Colombie-Britannique,     Haut salaire,Pillars Transport Inc,"Delta, BC V3M 5R8",1241-Adjoints administratifs,1
Colombie-Britannique,     Haut salaire,Pinnacle Framing Inc.,"Surrey, BC V3X 1P5",7205-Entrepreneurs et contremaîtres des autres métiers de la construction et des services de réparation et d'installation,1
Colombie-Britannique,     Haut salaire,Piperun Plumbing and Mechanical Ltd.,"burnaby, BC V5J 5H8",7204-Entrepreneurs et contremaîtres en charpenterie,1
Colombie-Britannique,     Haut salaire,PKI Auto Services Ltd.,"SURREY, BC V3W 2W1","7321-Mécaniciens et réparateurs de véhicules automobiles, de camions et d'autobus",1
Colombie-Britannique,     Haut salaire,PKI Auto Services Ltd.,"SURREY, BC V3W 2W1",7322-Débosseleurs et réparateurs de carrosserie,1
Colombie-Britannique,     Haut salaire,Plam Finishing Ltd.,"NEW WESTMINSTER, BC V3M 3E6",7271-Charpentiers-menuisiers,1
Colombie-Britannique,     Haut salaire,Plascon Plastics Corp,"Delta, BC V3M 5T1","1215-Superviseurs du personnel de coordination de la chaîne d'approvisionnement, du suivi et des horaires",1
Colombie-Britannique,     Haut salaire,Platinum Drywall Ltd.,"Delta, BC V4C 1N6","7284-Plâtriers, poseurs et finisseurs de systèmes intérieurs et latteurs",1
Colombie-Britannique,     Haut salaire,Point Grey Private Hospital,"Vancouver, BC V6K 1B9",3233-Infirmiers auxiliaires,1
Colombie-Britannique,     Haut salaire,POLAR EXTERIOR INC.,"PORT COQUITLAM, BC V3C 5Y8",7271-Charpentiers-menuisiers,5
Colombie-Britannique,     Haut salaire,Polynova Industries Inc.,"Richmond, BC V7A 4X1",7381-Opérateurs de presses à imprimer,1
Colombie-Britannique,     Haut salaire,Port Kells Building Supplies Ltd.,"SURREY, BC V4N 5T2",0621-Directeurs - commerce de détail et de gros,1
Colombie-Britannique,     Haut salaire,Power Cool Electrical & Refrigeration Mech Ltd,"Vancouver, BC V5X 3E8",7313-Mécaniciens en réfrigération et en climatisation,1
Colombie-Britannique,     Haut salaire,POWERMAX AUTOMOTIVE CORPORATION,"North vancouver, BC V7L 1A3","7321-Mécaniciens et réparateurs de véhicules automobiles, de camions et d'autobus",1
Colombie-Britannique,     Haut salaire,PR Tour Ltd,"Coquitlam, BC V3K 3N9",0621-Directeurs - commerce de détail et de gros,1
Colombie-Britannique,     Haut salaire,PRABU FOODS INC,"Surrey, BC V3W 4E1",0621-Directeurs - commerce de détail et de gros,1
Colombie-Britannique,     Haut salaire,Preet plumbing heating and sprinkle limited,"Vancouver, BC V5X 2A8",7251-Plombiers,1
Colombie-Britannique,     Haut salaire,Premium Fence Inc,"SURREY, BC V3S 8E5",7271-Charpentiers-menuisiers,3
Colombie-Britannique,     Haut salaire,PressCentric Software Solutions Ltd.,"VANCOUVER, BC V6B 4N4",6221-Spécialistes des ventes techniques - commerce de gros,1
Colombie-Britannique,     Haut salaire,Prime Coatings Ltd.,"North Vancouver, BC V5R 2R7",7294-Peintres et décorateurs (sauf décorateurs d'intérieur),1
Colombie-Britannique,     Haut salaire,PRO NAUTIC CUSTOM YACHT INTERIORS o/a ProNautic,"North Saanich, BC V8L 5V6",2253-Technologues et techniciens en dessin,1
Colombie-Britannique,     Haut salaire,Pro Tec Tiles Ltd.,"Delta, BC V4C 5H8",7283-Carreleurs,1
Colombie-Britannique,     Haut salaire,Prodigy Painting Corporation dba CertaPro Painters,"Vancouver, BC V6J 1Z6",7294-Peintres et décorateurs (sauf décorateurs d'intérieur),1
Colombie-Britannique,     Haut salaire,Product Line Holdings and Logistics Ltd,"Surrey, BC V3Z 3S6",7511-Conducteurs de camions de transport,6
Colombie-Britannique,     Haut salaire,Profab Steel (1998) Ltd.,"SURREY, BC V3Z 5T1",7235-Assembleurs et ajusteurs de plaques et de charpentes métalliques,3
Colombie-Britannique,     Haut salaire,Professional Furniture Ltd.,"SURREY, BC V3W 3A6",1221-Agents d'administration,1
Colombie-Britannique,     Haut salaire,Prohealth Natural Wellness Center Inc.,"WEST VANCOUVER, BC V7W 3C6","0015-Cadres supérieurs - commerce, radiotélédiffusion et autres services, n.c.a.",1
Colombie-Britannique,     Haut salaire,Protek Driver Services Ltd,"Delta, BC V3M 5P7",7511-Conducteurs de camions de transport,5
Colombie-Britannique,     Haut salaire,Provincial Health Services Authority,"VANCOUVER, BC V6H 1G9","3214-Inhalothérapeutes, perfusionnistes cardiovasculaires et technologues cardiopulmonaires",1
Colombie-Britannique,     Haut salaire,Punia Drywall Ltd.,"DELTA, BC V4C 2Y9","7284-Plâtriers, poseurs et finisseurs de systèmes intérieurs et latteurs",2
Colombie-Britannique,     Haut salaire,Pura Vida Contracting Ltd,"New Westminster, BC V3L 3R5",7271-Charpentiers-menuisiers,2
Colombie-Britannique,     Haut salaire,Pure Massage Panorama LTD,"Panorama, BC V0A 1T0","0651-Directeurs du service à la clientèle et des services personnels, n.c.a.",1
Colombie-Britannique,     Haut salaire,Puri Carpet & flooring Ltd,"SURREY, BC V3W 3B2",1221-Agents d'administration,1
Colombie-Britannique,     Haut salaire,Q Sangak Bakery Ltd.,"NORTH VANCOUVER, BC V7P 1R3",6322-Cuisiniers,1
Colombie-Britannique,     Haut salaire,Quality Drafting Company Ltd.,"Parksville, BC V9P 2H7",2253-Technologues et techniciens en dessin,1
Colombie-Britannique,     Haut salaire,Quality Garden & Pet Holdings Ltd.,"Gibsons, BC V0N 1V4",1221-Agents d'administration,1
Colombie-Britannique,     Haut salaire,Quick Way Kitchen Cabinets Ltd,"SURREY, BC V3W 3A6",1241-Adjoints administratifs,1
Colombie-Britannique,     Haut salaire,Quick Way Kitchen Cabinets Ltd,"SURREY, BC V3W 3A6",7272-Ébénistes,4
Colombie-Britannique,     Haut salaire,QV Cafe and Bakery,"Victoria, BC V8W 1Z4",0631-Directeurs de la restauration et des services alimentaires,1
Colombie-Britannique,     Haut salaire,R Gill Bros. Roofing Ltd.,"Coquitlam, BC V3K 2K5",7291-Couvreurs et poseurs de bardeaux,1
Colombie-Britannique,     Haut salaire,R.J.T. Blueberry Park Inc.,"Aldergrove, BC V4W 1J2",1223-Agents des ressources humaines et de recrutement,1
Colombie-Britannique,     Haut salaire,R.W.(BOB) WALL LTD.,"Nanaimo, BC V9T 5M4",7271-Charpentiers-menuisiers,1
Colombie-Britannique,     Haut salaire,Radio Fiji Mirchi Holdings Inc.,"Surrey, BC V3W 3N4",1241-Adjoints administratifs,1
Colombie-Britannique,     Haut salaire,Raffles Transportation Group Inc,"Surrey, BC V3W 7S2",7511-Conducteurs de camions de transport,16
Colombie-Britannique,     Haut salaire,Rahelu Plumbing & Heating Ltd,"SURREY, BC V3W 0A6",1225-Agents aux achats,1
Colombie-Britannique,     Haut salaire,Rahul Glass Ltd,"SURREY, BC V3W 1V9",7292-Vitriers,1
Colombie-Britannique,     Haut salaire,Rai Star Custom Homes Ltd,"Surrey, BC V3S 3K4",7204-Entrepreneurs et contremaîtres en charpenterie,1
Colombie-Britannique,     Haut salaire,Rai Star Custom Homes Ltd,"Surrey, BC V3S 3K4",7271-Charpentiers-menuisiers,3
Colombie-Britannique,     Haut salaire,Raisahara Drywall Ltd,"SURREY, BC V3W 6E3","7284-Plâtriers, poseurs et finisseurs de systèmes intérieurs et latteurs",2
Colombie-Britannique,     Haut salaire,Raisahara Drywall Ltd.,"SURREY, BC V3W 6E3",7204-Entrepreneurs et contremaîtres en charpenterie,2
Colombie-Britannique,     Haut salaire,Raja Road Rail Services Ltd.,"RICHMOND, BC V6W 1C7",7511-Conducteurs de camions de transport,10
Colombie-Britannique,     Haut salaire,Rajtrux Transport Management Inc.,"SURREY, BC V3S 6P8",7511-Conducteurs de camions de transport,2
Colombie-Britannique,     Haut salaire,Rama Sweets & Restaurant Ltd,"Surrey, BC V3W 3M8",6311-Superviseurs des services alimentaires,1
Colombie-Britannique,     Haut salaire,Rama Sweets & Restaurant Ltd,"Surrey, BC V3W 3M8",6322-Cuisiniers,1
Colombie-Britannique,     Haut salaire,Rang Enterprises Ltd,"VANCOUVER, BC V6K 2H1",0631-Directeurs de la restauration et des services alimentaires,1
Colombie-Britannique,     Haut salaire,Rapid Finance Inc.,"Surrey, BC V3V 3K5",1241-Adjoints administratifs,1
Colombie-Britannique,     Haut salaire,Rapid Finance Inc.,"Surrey, BC V3V 3K5",6315-Surveillants des services de nettoyage,1
Colombie-Britannique,     Haut salaire,Rapid Finance Inc.,"Surrey, BC V3V 3K5","7321-Mécaniciens et réparateurs de véhicules automobiles, de camions et d'autobus",1
Colombie-Britannique,     Haut salaire,Rapid Leasing Ltd.,"Port Coquitlam, BC V3B 7N6",1241-Adjoints administratifs,1
Colombie-Britannique,     Haut salaire,RAV Painting Ltd.,"Surrey, BC V3W 3R1",7205-Entrepreneurs et contremaîtres des autres métiers de la construction et des services de réparation et d'installation,1
Colombie-Britannique,     Haut salaire,RAV Painting Ltd.,"Surrey, BC V3W 3R1",7294-Peintres et décorateurs (sauf décorateurs d'intérieur),2
Colombie-Britannique,     Haut salaire,Red Bull Trucking & Fencing Ltd.,"Surrey, BC V3V 5X1",7511-Conducteurs de camions de transport,3
Colombie-Britannique,     Haut salaire,Red Leaf Architectural Products Inc.,"Vancouver, BC V5X 4S6",7281-Briqueteurs-maçons,2
Colombie-Britannique,     Haut salaire,Red Roofing Ltd.,"Surrey, BC V3W 9J2",7291-Couvreurs et poseurs de bardeaux,2
Colombie-Britannique,     Haut salaire,Redefine Immigration & Recruitment Solutions Inc.,"SURREY, BC V3W 1E6",0601-Directeurs des ventes corporatives,1
Colombie-Britannique,     Haut salaire,Redefine Immigration & Recruitment Solutions Inc.,"SURREY, BC V3W 1E6",1221-Agents d'administration,1
Colombie-Britannique,     Haut salaire,Redstar Transport Ltd,"Abbotsford, BC V4X 0B8",7511-Conducteurs de camions de transport,6
Colombie-Britannique,     Haut salaire,Reef Trucking Enterprises Ltd.,"SURREY, BC V3S 1X7",7511-Conducteurs de camions de transport,6
Colombie-Britannique,     Haut salaire,Rekhi Trucking Ltd.,"BURNABY, BC V5J 1X5",7511-Conducteurs de camions de transport,4
Colombie-Britannique,     Haut salaire,Reliance Kitchen Cabinets Ltd,"SURREY, BC V3W 0A6",7204-Entrepreneurs et contremaîtres en charpenterie,1
Colombie-Britannique,     Haut salaire,Reliance World Wall & ceiling Ltd.,"Delta, BC V4C 4B9",7271-Charpentiers-menuisiers,2
Colombie-Britannique,     Haut salaire,Retreat Guru Enterprises Inc,"NELSON, BC V1L 4E3",2174-Programmeurs et développeurs en médias interactifs,1
Colombie-Britannique,     Haut salaire,Reva Solutions (Canada) Ltd,"VANCOUVER, BC V6C 2E7",1122-Professionnels des services-conseils en gestion aux entreprises,1
Colombie-Britannique,     Haut salaire,Revitaliz Juice Bar (2017) LTD,"Richmond, BC V7B 0A4",0621-Directeurs - commerce de détail et de gros,1
Colombie-Britannique,     Haut salaire,RFG REGENCY FOOD GROUP INC,"Kelowna, BC V1Y 6N2",0631-Directeurs de la restauration et des services alimentaires,1
Colombie-Britannique,     Haut salaire,Ricky Construction Ltd.,"Surrey, BC V3V 6L1","7284-Plâtriers, poseurs et finisseurs de systèmes intérieurs et latteurs",2
Colombie-Britannique,     Haut salaire,Right-Link Logistics Ltd.,"Abbotsford, BC V2S 7N2",1221-Agents d'administration,1
Colombie-Britannique,     Haut salaire,Rio Garage Door Ltd.,"VANCOUVER, BC V5Y 2Z4",7205-Entrepreneurs et contremaîtres des autres métiers de la construction et des services de réparation et d'installation,1
Colombie-Britannique,     Haut salaire,RKG Painting Ltd.,"NEW WESTMINSTER, BC V3M 5B6",7294-Peintres et décorateurs (sauf décorateurs d'intérieur),1
Colombie-Britannique,     Haut salaire,RM200 Holding Ltd,"Barriere, BC V0E 1E0",0621-Directeurs - commerce de détail et de gros,1
Colombie-Britannique,     Haut salaire,Robust Transport Services Ltd.,"LANGLEY, BC V3A 8C8",7511-Conducteurs de camions de transport,20
Colombie-Britannique,     Haut salaire,Rock and Sons Transport Ltd.,"Abbotsford, BC V2T 7A2",7511-Conducteurs de camions de transport,2
Colombie-Britannique,     Haut salaire,Rocket Transport Inc.,"Abbotsford, BC V2T 5L4",7511-Conducteurs de camions de transport,8
Colombie-Britannique,     Haut salaire,Rockford Financial Corp,"ABBOTSFORD, BC V2T 5E5",3233-Infirmiers auxiliaires,1
Colombie-Britannique,     Haut salaire,Rolls-Right Industries Ltd,"Burnaby, BC V5B 3A6","1215-Superviseurs du personnel de coordination de la chaîne d'approvisionnement, du suivi et des horaires",1
Colombie-Britannique,     Haut salaire,Rolls-Right Industries Ltd,"Burnaby, BC V5B 3A6",1311-Techniciens en comptabilité et teneurs de livres,1
Colombie-Britannique,     Haut salaire,Rolls-Right Industries Ltd.,"Burnaby, BC V5B 3A6",7511-Conducteurs de camions de transport,4
Colombie-Britannique,     Haut salaire,Roshan's Big Bazaar Ltd.,"Surrey, BC V3T 1H9","0124-Directeurs de la publicité, du marketing et des relations publiques",1
Colombie-Britannique,     Haut salaire,Rove Logistics Ltd.,"DELTA, BC V3M 6H4",7511-Conducteurs de camions de transport,2
Colombie-Britannique,     Haut salaire,Royal Craft Construction Ltd.,"SURREY, BC V3S 5P1",7271-Charpentiers-menuisiers,2
Colombie-Britannique,     Haut salaire,Royal Star Enterprises Inc.,"Kelowna, BC V1X 7W1",7335-Autres réparateurs de petits moteurs et de petits équipements,1
Colombie-Britannique,     Haut salaire,ROYAL TILES LTD,"SURREY, BC V3W 3Y6",7283-Carreleurs,2
Colombie-Britannique,     Haut salaire,RSP Enterprise Inc.,"Vancouver, BC V5X 0B1","0015-Cadres supérieurs - commerce, radiotélédiffusion et autres services, n.c.a.",1
Colombie-Britannique,     Haut salaire,RTCT TRANSPORT LTD,"Surrey, BC V3W 1R1",7511-Conducteurs de camions de transport,5
Colombie-Britannique,     Haut salaire,RTL Royal Terminal Logistics Inc.,"Surrey, BC V3T 2X6",1221-Agents d'administration,1
Colombie-Britannique,     Haut salaire,RV DRYWALL LTD,"Surrey, BC V3S 4P7",7236-Monteurs de charpentes métalliques,2
Colombie-Britannique,     Haut salaire,S S R CEDAR LTD,"SURREY, BC V3W 3J6",1521-Expéditeurs et réceptionnaires,2
Colombie-Britannique,     Haut salaire,S.C. Dhillon Enterprises Ltd.,"Surrey, BC V3W 4E2",0631-Directeurs de la restauration et des services alimentaires,1
Colombie-Britannique,     Haut salaire,S.G.L. Trucking Ltd,"DELTA, BC V4C 5M8",7511-Conducteurs de camions de transport,15
Colombie-Britannique,     Haut salaire,S.JOHAL & CO. INC.,"SURREY, BC V3W 4E8",1311-Techniciens en comptabilité et teneurs de livres,1
Colombie-Britannique,     Haut salaire,S.S. Uppal Trucking Ltd,"DELTA, BC V4K 4E2",1221-Agents d'administration,1
Colombie-Britannique,     Haut salaire,S.S. Uppal Trucking Ltd,"DELTA, BC V4K 4E2",1311-Techniciens en comptabilité et teneurs de livres,1
Colombie-Britannique,     Haut salaire,S.S. Uppal Trucking Ltd,"DELTA, BC V4K 4E2",7511-Conducteurs de camions de transport,2
Colombie-Britannique,     Haut salaire,Saaya Properties Ltd.,"COQUITLAM, BC V3B 5R5",0631-Directeurs de la restauration et des services alimentaires,1
Colombie-Britannique,     Haut salaire,SAGGU WOODWORKING LTD.,"Surrey, BC V3W 1B3",1241-Adjoints administratifs,1
Colombie-Britannique,     Haut salaire,SAGGU WOODWORKING LTD.,"Surrey, BC V3W 1B3",7271-Charpentiers-menuisiers,1
Colombie-Britannique,     Haut salaire,Sahil Express Line Ltd.,"Delta, BC V4E 2E3",7305-Surveillants du transport routier et du transport en commun,1
Colombie-Britannique,     Haut salaire,Sahil Express Line Ltd.,"Delta, BC V4E 2E3",7511-Conducteurs de camions de transport,5
Colombie-Britannique,     Haut salaire,Sahota Law Corporation Inc,"SURREY, BC V3W 4E8",1242-Adjoints administratifs juridiques,1
Colombie-Britannique,     Haut salaire,Saihaj Framing,"Delta, BC V4C 6E3",7271-Charpentiers-menuisiers,2
Colombie-Britannique,     Haut salaire,Saltworks Technologies Inc.,"Richmond, BC V6W 1A8","1215-Superviseurs du personnel de coordination de la chaîne d'approvisionnement, du suivi et des horaires",1
Colombie-Britannique,     Haut salaire,SAM INK Ltd.,"Vancouver, BC V6G 3L4",6221-Spécialistes des ventes techniques - commerce de gros,1
Colombie-Britannique,     Haut salaire,Samara Framing Ltd.,"Surrey, BC V3S 8S1",2242-Électroniciens d'entretien (biens domestiques et commerciaux),1
Colombie-Britannique,     Haut salaire,Samara Framing Ltd.,"Surrey, BC V3S 8S1",7271-Charpentiers-menuisiers,2
Colombie-Britannique,     Haut salaire,Samba sushi Ltd,"Langley, BC V3A 4G2",0631-Directeurs de la restauration et des services alimentaires,1
Colombie-Britannique,     Haut salaire,Sam's Labour Ltd.,"Surrey, BC V3W 7J6",1221-Agents d'administration,1
Colombie-Britannique,     Haut salaire,Sam's Labour Ltd.,"Surrey, BC V3W 7J6",1311-Techniciens en comptabilité et teneurs de livres,1
Colombie-Britannique,     Haut salaire,SAN INDUSTRIES LTD.,"LANGLEY, BC V1M 3N8",1241-Adjoints administratifs,1
Colombie-Britannique,     Haut salaire,Sangam Auto Body Ltd.,"SURREY, BC V3W 0A6",7322-Débosseleurs et réparateurs de carrosserie,3
Colombie-Britannique,     Haut salaire,Saniclean Services Ltd,"SURREY, BC V3S 1R8",6315-Surveillants des services de nettoyage,1
Colombie-Britannique,     Haut salaire,Sasi Autocraft Ltd.,"DELTA, BC V4C 2J4",7322-Débosseleurs et réparateurs de carrosserie,1
Colombie-Britannique,     Haut salaire,Save On Parts Auto Wrecking Ltd.,"SURREY, BC V3V 4G4","1123-Professionnels en publicité, en marketing et en relations publiques",1
Colombie-Britannique,     Haut salaire,SBG Enterprises Canada Inc. DBA Westview Bakery,"North Vancouver, BC V7N 3X4",0621-Directeurs - commerce de détail et de gros,1
Colombie-Britannique,     Haut salaire,Scanline VFX Inc.,"Vancouver, BC V6C 1W6",5241-Designers graphiques et illustrateurs,1
Colombie-Britannique,     Haut salaire,School District # 36 (Surrey),"Surrey, BC V3V 0B7",4031-Enseignants au niveau secondaire,1
Colombie-Britannique,     Haut salaire,Scott Town Autobody Ltd,"Surrey, BC V3V 3V5",7322-Débosseleurs et réparateurs de carrosserie,4
Colombie-Britannique,     Haut salaire,Scott Town Autobody Ltd.,"Surrey, BC V3V 3V5","1215-Superviseurs du personnel de coordination de la chaîne d'approvisionnement, du suivi et des horaires",1
Colombie-Britannique,     Haut salaire,SDM TRANSPORT LTD,"COQUITLAM, BC V3K 6Z3",1411-Employés de soutien de bureau généraux,1
Colombie-Britannique,     Haut salaire,Sealmax Construction Ltd,"SURREY, BC V4N 1E1",7291-Couvreurs et poseurs de bardeaux,2
Colombie-Britannique,     Haut salaire,Seaville Transport Logistics Ltd,"Richmond, BC V6V 1L6","1215-Superviseurs du personnel de coordination de la chaîne d'approvisionnement, du suivi et des horaires",1
Colombie-Britannique,     Haut salaire,Seaville Transport Logistics Ltd,"Richmond, BC V6V 1L6",7237-Soudeurs et opérateurs de machines à souder et à braser,2
Colombie-Britannique,     Haut salaire,Seaville Transport Logistics Ltd.,"Richmond, BC V6V 1L6",7511-Conducteurs de camions de transport,3
Colombie-Britannique,     Haut salaire,SELECT KITCHEN CABINETS LTD.,"SURREY, BC V3W 1V9",7271-Charpentiers-menuisiers,4
Colombie-Britannique,     Haut salaire,Select Seafood Canada Ltd.,"RICHMOND, BC V7A 4V4",2274-Officiers mécaniciens du transport par voies navigables,1
Colombie-Britannique,     Haut salaire,Selkirk Mountain Experience Ltd.,"Revelstoke, BC V0E 2S0",6532-Guides d'activités récréatives et sportives de plein air,1
Colombie-Britannique,     Haut salaire,Seto Sushi Food Inc.,"Nanaimo, BC V9T 5K7",0631-Directeurs de la restauration et des services alimentaires,1
Colombie-Britannique,     Haut salaire,Shaan Construction Ltd.,"Surrey, BC V3R 0M1",7271-Charpentiers-menuisiers,2
Colombie-Britannique,     Haut salaire,Shambhala Music Festival Ltd,"Nelson, BC V1L 4B7",1226-Planificateurs de congrès et d'événements,1
Colombie-Britannique,     Haut salaire,Shami Entertainers Ltd.,"Surrey, BC V3V 1M5",5231-Annonceurs et autres communicateurs de la radio et de la télévision,1
Colombie-Britannique,     Haut salaire,Shandhar Hut Restaurant,"Chilliwack, BC V2P 4P6",6322-Cuisiniers,2
Colombie-Britannique,     Haut salaire,Sharp-Rite Tooling & Mfg Inc,"PORT COQUITLAM, BC V3C 6L4",7231-Machinistes et vérificateurs d'usinage et d'outillage,1
Colombie-Britannique,     Haut salaire,Shaw Donair Bites Ltd.,"DELTA, BC V3W 6E6",0631-Directeurs de la restauration et des services alimentaires,1
